"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain15-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","29 Jul 2017 04:12:12 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,29-07 04:12:12
0,0,29-07 04:12:13
0,0,29-07 04:12:14
42,42,29-07 04:12:15
0,0,29-07 04:12:16
0,0,29-07 04:12:17
0,0,29-07 04:12:18
0,0,29-07 04:12:19
95,95,29-07 04:12:20
0,0,29-07 04:12:21
0,0,29-07 04:12:22
407366,510,29-07 04:12:23
875328,247,29-07 04:12:24
1364013,0,29-07 04:12:25
1360941,0,29-07 04:12:26
1374613,0,29-07 04:12:27
1368662,0,29-07 04:12:28
1339435,0,29-07 04:12:29
1343974,0,29-07 04:12:30
1349722,0,29-07 04:12:31
1334648,0,29-07 04:12:32
1344985,95,29-07 04:12:33
733304,1020,29-07 04:12:34
1329074,247,29-07 04:12:35
1334160,0,29-07 04:12:36
1373313,0,29-07 04:12:37
1344152,0,29-07 04:12:38
1321399,0,29-07 04:12:39
1358617,0,29-07 04:12:40
1354376,0,29-07 04:12:41
1372194,0,29-07 04:12:42
1364825,0,29-07 04:12:43
1342832,0,29-07 04:12:44
809719,1062,29-07 04:12:45
1354933,247,29-07 04:12:46
1367729,0,29-07 04:12:47
1329576,0,29-07 04:12:48
1354479,0,29-07 04:12:49
1324480,42,29-07 04:12:50
1360757,0,29-07 04:12:51
1363513,0,29-07 04:12:52
1349530,0,29-07 04:12:53
1350108,0,29-07 04:12:54
1346783,95,29-07 04:12:55
779580,1020,29-07 04:12:56
1341286,247,29-07 04:12:57
1366866,0,29-07 04:12:58
1347330,0,29-07 04:12:59
1339762,0,29-07 04:13:00
1357429,0,29-07 04:13:01
1366531,0,29-07 04:13:02
1349986,0,29-07 04:13:03
1363318,0,29-07 04:13:04
1330784,0,29-07 04:13:05
1352319,0,29-07 04:13:06
695547,1115,29-07 04:13:07
1358852,247,29-07 04:13:08
1367201,0,29-07 04:13:09
1359667,0,29-07 04:13:10
1338259,0,29-07 04:13:11
1351697,0,29-07 04:13:12
1352367,0,29-07 04:13:13
1357424,42,29-07 04:13:14
1351152,0,29-07 04:13:15
1342831,0,29-07 04:13:16
1361344,0,29-07 04:13:17
777331,1020,29-07 04:13:18
1353971,247,29-07 04:13:19
1359711,0,29-07 04:13:20
1343134,0,29-07 04:13:21
1350283,0,29-07 04:13:22
1370405,0,29-07 04:13:23
1359254,0,29-07 04:13:24
1352976,0,29-07 04:13:25
1343474,0,29-07 04:13:26
1345286,0,29-07 04:13:27
1348844,0,29-07 04:13:28
892022,1020,29-07 04:13:29
1382619,247,29-07 04:13:30
