"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain14-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","29 Jul 2017 04:12:11 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,29-07 04:12:11
0,0,29-07 04:12:12
42,42,29-07 04:12:13
0,0,29-07 04:12:14
0,0,29-07 04:12:15
0,0,29-07 04:12:16
0,0,29-07 04:12:17
95,95,29-07 04:12:18
0,0,29-07 04:12:19
0,0,29-07 04:12:20
0,0,29-07 04:12:21
0,0,29-07 04:12:22
447476,42,29-07 04:12:23
1249773,247,29-07 04:12:24
1354593,0,29-07 04:12:25
1350988,0,29-07 04:12:26
1358842,0,29-07 04:12:27
1363073,0,29-07 04:12:28
1369347,0,29-07 04:12:29
1368765,0,29-07 04:12:30
1370971,0,29-07 04:12:31
1373276,0,29-07 04:12:32
1294881,0,29-07 04:12:33
891467,1115,29-07 04:12:34
1411200,247,29-07 04:12:35
1384498,0,29-07 04:12:36
1384190,42,29-07 04:12:37
1375156,0,29-07 04:12:38
1376267,0,29-07 04:12:39
1372152,0,29-07 04:12:40
1361187,0,29-07 04:12:41
1374476,0,29-07 04:12:42
1374239,0,29-07 04:12:43
981383,0,29-07 04:12:44
1228575,1115,29-07 04:12:45
1401606,247,29-07 04:12:46
1371779,0,29-07 04:12:47
1369527,0,29-07 04:12:48
1375226,0,29-07 04:12:49
1372752,0,29-07 04:12:50
1377165,0,29-07 04:12:51
1367594,0,29-07 04:12:52
1371903,0,29-07 04:12:53
1367988,0,29-07 04:12:54
785992,0,29-07 04:12:55
1366378,1020,29-07 04:12:56
1379816,247,29-07 04:12:57
1371996,0,29-07 04:12:58
1372738,0,29-07 04:12:59
1367102,0,29-07 04:13:00
1371103,0,29-07 04:13:01
1371539,42,29-07 04:13:02
1373833,0,29-07 04:13:03
1373505,0,29-07 04:13:04
1370336,0,29-07 04:13:05
859490,95,29-07 04:13:06
1362498,1020,29-07 04:13:07
1386261,247,29-07 04:13:08
1378828,0,29-07 04:13:09
1369509,0,29-07 04:13:10
1357513,42,29-07 04:13:11
1373647,0,29-07 04:13:12
1370239,0,29-07 04:13:13
1371167,0,29-07 04:13:14
1376611,0,29-07 04:13:15
1379122,0,29-07 04:13:16
851100,1115,29-07 04:13:17
1385807,247,29-07 04:13:18
1380921,0,29-07 04:13:19
1384098,0,29-07 04:13:20
1373440,0,29-07 04:13:21
1375291,0,29-07 04:13:22
1373856,0,29-07 04:13:23
1370769,0,29-07 04:13:24
1378131,0,29-07 04:13:25
1376103,42,29-07 04:13:26
1201724,0,29-07 04:13:27
1097869,1115,29-07 04:13:28
1392128,255,29-07 04:13:29
