"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain25-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","23 Jul 2017 04:00:03 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,23-07 04:00:03
0,0,23-07 04:00:04
0,0,23-07 04:00:05
0,0,23-07 04:00:06
0,0,23-07 04:00:07
0,0,23-07 04:00:08
0,0,23-07 04:00:09
0,0,23-07 04:00:10
0,0,23-07 04:00:11
0,0,23-07 04:00:12
0,0,23-07 04:00:13
177884,0,23-07 04:00:14
926260,0,23-07 04:00:15
1169206,0,23-07 04:00:16
1185629,0,23-07 04:00:17
1022298,0,23-07 04:00:18
1124783,0,23-07 04:00:19
1186264,0,23-07 04:00:20
1130196,0,23-07 04:00:21
1175298,0,23-07 04:00:22
1184680,0,23-07 04:00:23
1184548,0,23-07 04:00:24
1191716,0,23-07 04:00:25
1194228,0,23-07 04:00:26
1204324,0,23-07 04:00:27
1161488,0,23-07 04:00:28
1179809,0,23-07 04:00:29
1215367,0,23-07 04:00:30
1222900,0,23-07 04:00:31
1220077,0,23-07 04:00:32
1248149,0,23-07 04:00:33
1246040,0,23-07 04:00:34
1248266,0,23-07 04:00:35
1147827,0,23-07 04:00:36
1140112,0,23-07 04:00:37
1155693,0,23-07 04:00:38
1043638,0,23-07 04:00:39
1070316,1424,23-07 04:00:40
1154588,356,23-07 04:00:41
771671,712,23-07 04:00:42
1208139,0,23-07 04:00:43
1183108,0,23-07 04:00:44
1157477,0,23-07 04:00:45
1157018,0,23-07 04:00:46
1167276,0,23-07 04:00:47
1134722,1068,23-07 04:00:48
1236431,0,23-07 04:00:49
1164164,1424,23-07 04:00:50
1185032,356,23-07 04:00:51
1140974,712,23-07 04:00:52
1283888,0,23-07 04:00:53
1246491,356,23-07 04:00:54
1170511,356,23-07 04:00:55
1155525,712,23-07 04:00:56
1069621,356,23-07 04:00:57
1147974,0,23-07 04:00:58
1260848,0,23-07 04:00:59
1255357,0,23-07 04:01:00
1255441,0,23-07 04:01:01
1259177,0,23-07 04:01:02
787039,2136,23-07 04:01:03
534940,0,23-07 04:01:04
703244,356,23-07 04:01:05
599627,0,23-07 04:01:06
1052001,0,23-07 04:01:07
992228,0,23-07 04:01:08
1279889,0,23-07 04:01:09
1076351,0,23-07 04:01:10
1129715,0,23-07 04:01:11
1194732,0,23-07 04:01:12
1180048,0,23-07 04:01:13
1177270,0,23-07 04:01:14
1187128,0,23-07 04:01:15
1196268,0,23-07 04:01:16
1211956,0,23-07 04:01:17
1207920,0,23-07 04:01:18
1192012,0,23-07 04:01:19
1181768,0,23-07 04:01:20
1165621,0,23-07 04:01:21
1197225,0,23-07 04:01:22
1205988,0,23-07 04:01:23
1209306,0,23-07 04:01:24
1244114,0,23-07 04:01:25
1244488,0,23-07 04:01:26
1228230,0,23-07 04:01:27
1259351,0,23-07 04:01:28
1217988,0,23-07 04:01:29
1205068,0,23-07 04:01:30
1145950,0,23-07 04:01:31
912155,2136,23-07 04:01:32
1193644,0,23-07 04:01:33
765925,0,23-07 04:01:34
1193627,0,23-07 04:01:35
1128680,0,23-07 04:01:36
1128833,0,23-07 04:01:37
1170766,0,23-07 04:01:38
1159308,0,23-07 04:01:39
1148756,0,23-07 04:01:40
1226544,1068,23-07 04:01:41
1171244,1424,23-07 04:01:42
1146474,356,23-07 04:01:43
1270245,0,23-07 04:01:44
1119965,712,23-07 04:01:45
1264583,356,23-07 04:01:46
1176744,356,23-07 04:01:47
1195282,0,23-07 04:01:48
1175613,712,23-07 04:01:49
1015221,356,23-07 04:01:50
1251212,0,23-07 04:01:51
1258277,0,23-07 04:01:52
1256941,0,23-07 04:01:53
1261713,0,23-07 04:01:54
931826,1780,23-07 04:01:55
529639,356,23-07 04:01:56
674086,356,23-07 04:01:57
611801,0,23-07 04:01:58
1120975,0,23-07 04:01:59
1134041,0,23-07 04:02:00
1222009,0,23-07 04:02:01
1045243,0,23-07 04:02:02
1138396,0,23-07 04:02:03
1199296,0,23-07 04:02:04
1198376,0,23-07 04:02:05
1188598,0,23-07 04:02:06
1200580,0,23-07 04:02:07
1191848,0,23-07 04:02:08
1203396,0,23-07 04:02:09
1196120,0,23-07 04:02:10
1199432,0,23-07 04:02:11
1193288,0,23-07 04:02:12
1187941,0,23-07 04:02:13
1204075,0,23-07 04:02:14
1203860,0,23-07 04:02:15
1189321,0,23-07 04:02:16
1265413,0,23-07 04:02:17
1263312,0,23-07 04:02:18
1265618,0,23-07 04:02:19
1246259,0,23-07 04:02:20
1245540,0,23-07 04:02:21
1219134,0,23-07 04:02:22
