"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain9-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 00:42:00 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 00:42:00
0,0,27-07 00:42:01
0,0,27-07 00:42:02
0,0,27-07 00:42:03
0,0,27-07 00:42:04
0,0,27-07 00:42:05
0,0,27-07 00:42:06
95,95,27-07 00:42:07
0,0,27-07 00:42:08
0,0,27-07 00:42:09
0,0,27-07 00:42:10
0,0,27-07 00:42:11
409996,0,27-07 00:42:12
1206876,0,27-07 00:42:13
1052690,0,27-07 00:42:14
1191481,0,27-07 00:42:15
955909,95,27-07 00:42:16
1107174,0,27-07 00:42:17
1227951,0,27-07 00:42:18
1229496,42,27-07 00:42:19
1213700,0,27-07 00:42:20
1215927,0,27-07 00:42:21
1217430,0,27-07 00:42:22
1232460,0,27-07 00:42:23
1208412,0,27-07 00:42:24
1229454,0,27-07 00:42:25
1248993,95,27-07 00:42:26
1234191,0,27-07 00:42:27
1239812,0,27-07 00:42:28
1240135,0,27-07 00:42:29
1228401,0,27-07 00:42:30
1283734,42,27-07 00:42:31
1270450,0,27-07 00:42:32
1282486,0,27-07 00:42:33
1284791,0,27-07 00:42:34
1218933,0,27-07 00:42:35
1175137,95,27-07 00:42:36
1111948,0,27-07 00:42:37
800595,239,27-07 00:42:38
1142813,247,27-07 00:42:39
759855,510,27-07 00:42:40
1233463,0,27-07 00:42:41
1245987,0,27-07 00:42:42
1233335,0,27-07 00:42:43
1184448,0,27-07 00:42:44
1126737,0,27-07 00:42:45
1107691,0,27-07 00:42:46
1206920,749,27-07 00:42:47
1136173,1020,27-07 00:42:48
1274931,0,27-07 00:42:49
1174219,255,27-07 00:42:50
1052214,510,27-07 00:42:51
1307338,255,27-07 00:42:52
1142397,255,27-07 00:42:53
1316237,0,27-07 00:42:54
1100465,510,27-07 00:42:55
968602,255,27-07 00:42:56
1171961,42,27-07 00:42:57
1312915,0,27-07 00:42:58
1322891,0,27-07 00:42:59
1318837,0,27-07 00:43:00
1308585,0,27-07 00:43:01
607815,765,27-07 00:43:02
475491,510,27-07 00:43:03
591792,510,27-07 00:43:04
576733,255,27-07 00:43:05
564305,510,27-07 00:43:06
1169817,42,27-07 00:43:07
1116562,0,27-07 00:43:08
1246786,0,27-07 00:43:09
1017570,0,27-07 00:43:10
1049997,0,27-07 00:43:11
1211418,0,27-07 00:43:12
1127250,0,27-07 00:43:13
