"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain11-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 06:30:44 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 06:30:44
0,0,27-07 06:30:45
0,0,27-07 06:30:46
95,95,27-07 06:30:47
0,0,27-07 06:30:48
0,0,27-07 06:30:49
0,0,27-07 06:30:50
0,0,27-07 06:30:51
42,42,27-07 06:30:52
0,0,27-07 06:30:53
0,0,27-07 06:30:54
399665,9932,27-07 06:30:55
1353746,29964,27-07 06:30:56
1307775,29729,27-07 06:30:57
1367738,30954,27-07 06:30:58
1344042,30426,27-07 06:30:59
1338118,30294,27-07 06:31:00
1344042,30030,27-07 06:31:01
1341080,30360,27-07 06:31:02
1323308,27720,27-07 06:31:03
1347004,30492,27-07 06:31:04
1341080,30360,27-07 06:31:05
1356708,28974,27-07 06:31:06
1341175,30455,27-07 06:31:07
1341080,30360,27-07 06:31:08
1337300,30162,27-07 06:31:09
1344860,30558,27-07 06:31:10
1310642,27918,27-07 06:31:11
1347004,30492,27-07 06:31:12
1358852,30690,27-07 06:31:13
1311460,29766,27-07 06:31:14
1370700,29304,27-07 06:31:15
1344042,30096,27-07 06:31:16
1344955,30455,27-07 06:31:17
1334338,30162,27-07 06:31:18
1338118,30294,27-07 06:31:19
1341080,30360,27-07 06:31:20
1344042,30426,27-07 06:31:21
1332194,30162,27-07 06:31:22
1356708,30294,27-07 06:31:23
1319528,29832,27-07 06:31:24
1317384,28314,27-07 06:31:25
1326270,29832,27-07 06:31:26
1394396,31548,27-07 06:31:27
1347099,30587,27-07 06:31:28
1296650,28974,27-07 06:31:29
1386328,31416,27-07 06:31:30
1341080,30360,27-07 06:31:31
1337342,30270,27-07 06:31:32
1341080,30360,27-07 06:31:33
1344042,30360,27-07 06:31:34
1326270,29172,27-07 06:31:35
1332194,30162,27-07 06:31:36
1358852,30756,27-07 06:31:37
1317479,28937,27-07 06:31:38
1349966,30624,27-07 06:31:39
1361814,29742,27-07 06:31:40
1332236,30096,27-07 06:31:41
1305536,29634,27-07 06:31:42
1349966,29634,27-07 06:31:43
1373662,29238,27-07 06:31:44
1338118,30360,27-07 06:31:45
1299612,28446,27-07 06:31:46
1373662,31086,27-07 06:31:47
1347099,29399,27-07 06:31:48
1350784,29766,27-07 06:31:49
1295832,29172,27-07 06:31:50
1376624,31152,27-07 06:31:51
1350784,30624,27-07 06:31:52
1341080,30360,27-07 06:31:53
1328414,29964,27-07 06:31:54
1338118,30360,27-07 06:31:55
1305536,29568,27-07 06:31:56
1391434,31416,27-07 06:31:57
