"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain23-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","23 Jul 2017 04:00:04 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,23-07 04:00:04
0,0,23-07 04:00:05
0,0,23-07 04:00:06
0,0,23-07 04:00:07
0,0,23-07 04:00:08
0,0,23-07 04:00:09
0,0,23-07 04:00:10
0,0,23-07 04:00:11
0,0,23-07 04:00:12
0,0,23-07 04:00:13
0,0,23-07 04:00:14
0,0,23-07 04:00:15
0,0,23-07 04:00:16
756051,0,23-07 04:00:17
1162657,0,23-07 04:00:18
1102299,0,23-07 04:00:19
1174265,0,23-07 04:00:20
993798,0,23-07 04:00:21
1137723,0,23-07 04:00:22
1161724,0,23-07 04:00:23
1153396,0,23-07 04:00:24
1159398,0,23-07 04:00:25
1145500,0,23-07 04:00:26
1162568,0,23-07 04:00:27
1106256,0,23-07 04:00:28
1168660,0,23-07 04:00:29
1158712,0,23-07 04:00:30
1172928,0,23-07 04:00:31
1174921,0,23-07 04:00:32
1193935,0,23-07 04:00:33
1193960,0,23-07 04:00:34
1186457,0,23-07 04:00:35
1130341,0,23-07 04:00:36
1184068,0,23-07 04:00:37
1203674,0,23-07 04:00:38
1196991,0,23-07 04:00:39
1222060,0,23-07 04:00:40
1183380,0,23-07 04:00:41
1120161,0,23-07 04:00:42
908378,2136,23-07 04:00:43
1156201,0,23-07 04:00:44
776503,0,23-07 04:00:45
1200794,0,23-07 04:00:46
1231840,0,23-07 04:00:47
1225689,0,23-07 04:00:48
1165402,0,23-07 04:00:49
1132860,0,23-07 04:00:50
1113492,0,23-07 04:00:51
1202841,1068,23-07 04:00:52
1169235,712,23-07 04:00:53
1149975,1068,23-07 04:00:54
1211342,0,23-07 04:00:55
1125070,712,23-07 04:00:56
1228261,0,23-07 04:00:57
1139292,712,23-07 04:00:58
1207761,0,23-07 04:00:59
1052879,0,23-07 04:01:00
990006,1068,23-07 04:01:01
1203180,0,23-07 04:01:02
1191949,0,23-07 04:01:03
1174493,0,23-07 04:01:04
1274368,0,23-07 04:01:05
1144849,0,23-07 04:01:06
522489,712,23-07 04:01:07
439506,1424,23-07 04:01:08
651626,712,23-07 04:01:09
596480,0,23-07 04:01:10
1185548,0,23-07 04:01:11
1092873,0,23-07 04:01:12
1173071,0,23-07 04:01:13
1023438,0,23-07 04:01:14
1127021,0,23-07 04:01:15
1170016,0,23-07 04:01:16
1176636,0,23-07 04:01:17
1165178,0,23-07 04:01:18
1168760,0,23-07 04:01:19
1143828,0,23-07 04:01:20
1167176,0,23-07 04:01:21
1119260,0,23-07 04:01:22
1187712,0,23-07 04:01:23
1203508,0,23-07 04:01:24
1173069,0,23-07 04:01:25
1201531,0,23-07 04:01:26
1179687,0,23-07 04:01:27
1214511,0,23-07 04:01:28
1111399,0,23-07 04:01:29
1186053,0,23-07 04:01:30
1177646,0,23-07 04:01:31
1152639,0,23-07 04:01:32
1196092,0,23-07 04:01:33
1191496,0,23-07 04:01:34
1088730,0,23-07 04:01:35
955676,0,23-07 04:01:36
957725,1424,23-07 04:01:37
1131991,356,23-07 04:01:38
771522,712,23-07 04:01:39
1185419,0,23-07 04:01:40
1136674,0,23-07 04:01:41
1181415,0,23-07 04:01:42
1170334,0,23-07 04:01:43
1145752,0,23-07 04:01:44
1155747,356,23-07 04:01:45
1217798,0,23-07 04:01:46
1170173,1068,23-07 04:01:47
1159899,1424,23-07 04:01:48
1149157,356,23-07 04:01:49
1233522,356,23-07 04:01:50
1235391,0,23-07 04:01:51
1131476,356,23-07 04:01:52
1104298,0,23-07 04:01:53
1072307,1068,23-07 04:01:54
1132194,356,23-07 04:01:55
1238008,0,23-07 04:01:56
1229909,0,23-07 04:01:57
1159657,0,23-07 04:01:58
1224549,0,23-07 04:01:59
873905,356,23-07 04:02:00
509737,712,23-07 04:02:01
691335,1424,23-07 04:02:02
499116,356,23-07 04:02:03
1195767,0,23-07 04:02:04
1035037,0,23-07 04:02:05
1292732,0,23-07 04:02:06
999799,0,23-07 04:02:07
1095687,0,23-07 04:02:08
1144652,0,23-07 04:02:09
1191608,0,23-07 04:02:10
1156250,0,23-07 04:02:11
1189328,0,23-07 04:02:12
1172948,0,23-07 04:02:13
1168436,0,23-07 04:02:14
1184720,0,23-07 04:02:15
1191932,0,23-07 04:02:16
1226828,0,23-07 04:02:17
1216629,0,23-07 04:02:18
1224341,0,23-07 04:02:19
1219816,0,23-07 04:02:20
1223112,0,23-07 04:02:21
