"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain0-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 06:30:44 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 06:30:44
0,0,27-07 06:30:45
0,0,27-07 06:30:46
0,0,27-07 06:30:47
0,0,27-07 06:30:48
0,0,27-07 06:30:49
0,0,27-07 06:30:50
95,95,27-07 06:30:51
0,0,27-07 06:30:52
0,0,27-07 06:30:53
537355,11636,27-07 06:30:54
1341080,29502,27-07 06:30:55
1341080,30360,27-07 06:30:56
1341080,30360,27-07 06:30:57
1341080,30360,27-07 06:30:58
1341122,30402,27-07 06:30:59
1341080,30360,27-07 06:31:00
1341175,30455,27-07 06:31:01
1341080,30228,27-07 06:31:02
1341080,30360,27-07 06:31:03
1341080,29370,27-07 06:31:04
1341080,30360,27-07 06:31:05
1341080,27654,27-07 06:31:06
1341080,30360,27-07 06:31:07
1341080,30360,27-07 06:31:08
1341080,29304,27-07 06:31:09
1341080,30360,27-07 06:31:10
1341080,30360,27-07 06:31:11
1341175,30455,27-07 06:31:12
1341080,29106,27-07 06:31:13
1341080,30360,27-07 06:31:14
1341080,29370,27-07 06:31:15
1341080,29238,27-07 06:31:16
1341080,29238,27-07 06:31:17
1341080,30162,27-07 06:31:18
1341080,30360,27-07 06:31:19
1341080,30360,27-07 06:31:20
1341122,30402,27-07 06:31:21
1341175,30257,27-07 06:31:22
1341080,30360,27-07 06:31:23
1341080,30360,27-07 06:31:24
1341080,30360,27-07 06:31:25
1341080,29634,27-07 06:31:26
1341080,30228,27-07 06:31:27
1341080,30360,27-07 06:31:28
1341080,30360,27-07 06:31:29
1341080,30360,27-07 06:31:30
1341175,30455,27-07 06:31:31
1341080,30360,27-07 06:31:32
1341080,30360,27-07 06:31:33
1341080,30360,27-07 06:31:34
1341080,30360,27-07 06:31:35
1341080,30360,27-07 06:31:36
1341122,30402,27-07 06:31:37
1341080,29370,27-07 06:31:38
1341080,29766,27-07 06:31:39
1341080,30162,27-07 06:31:40
1341175,30455,27-07 06:31:41
1341122,30402,27-07 06:31:42
1341080,30360,27-07 06:31:43
1341080,30360,27-07 06:31:44
1341080,28974,27-07 06:31:45
1341080,30360,27-07 06:31:46
1341080,30360,27-07 06:31:47
1341080,30360,27-07 06:31:48
1341080,30360,27-07 06:31:49
1341080,30360,27-07 06:31:50
1341175,30455,27-07 06:31:51
1341080,30360,27-07 06:31:52
1341080,29964,27-07 06:31:53
