"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain26-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","23 Jul 2017 04:00:04 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,23-07 04:00:04
0,0,23-07 04:00:05
0,0,23-07 04:00:06
0,0,23-07 04:00:07
0,0,23-07 04:00:08
0,0,23-07 04:00:09
0,0,23-07 04:00:10
0,0,23-07 04:00:11
0,0,23-07 04:00:12
0,0,23-07 04:00:13
170579,0,23-07 04:00:14
1115624,0,23-07 04:00:15
1250238,0,23-07 04:00:16
1239889,0,23-07 04:00:17
1103356,0,23-07 04:00:18
1215239,0,23-07 04:00:19
1208000,0,23-07 04:00:20
1183856,0,23-07 04:00:21
1204418,0,23-07 04:00:22
1223900,0,23-07 04:00:23
1217888,0,23-07 04:00:24
1229556,0,23-07 04:00:25
1215212,0,23-07 04:00:26
1226740,0,23-07 04:00:27
1193424,0,23-07 04:00:28
1216786,0,23-07 04:00:29
1194252,0,23-07 04:00:30
1245635,0,23-07 04:00:31
1221608,0,23-07 04:00:32
1231193,0,23-07 04:00:33
1226624,0,23-07 04:00:34
1234678,0,23-07 04:00:35
1127883,0,23-07 04:00:36
1172224,0,23-07 04:00:37
1179814,0,23-07 04:00:38
1144822,0,23-07 04:00:39
1114257,2136,23-07 04:00:40
1157499,0,23-07 04:00:41
792530,0,23-07 04:00:42
1243691,0,23-07 04:00:43
1240201,0,23-07 04:00:44
1232134,0,23-07 04:00:45
1209272,0,23-07 04:00:46
1234876,0,23-07 04:00:47
1214490,1068,23-07 04:00:48
1153484,1424,23-07 04:00:49
1211566,356,23-07 04:00:50
1201827,0,23-07 04:00:51
1115927,712,23-07 04:00:52
1189891,356,23-07 04:00:53
1197530,356,23-07 04:00:54
1247365,0,23-07 04:00:55
1165325,712,23-07 04:00:56
1119520,356,23-07 04:00:57
1242453,0,23-07 04:00:58
1248381,0,23-07 04:00:59
1221825,0,23-07 04:01:00
1258108,0,23-07 04:01:01
1059327,1780,23-07 04:01:02
686329,356,23-07 04:01:03
834505,356,23-07 04:01:04
698853,0,23-07 04:01:05
1227364,0,23-07 04:01:06
1080058,0,23-07 04:01:07
1211084,0,23-07 04:01:08
1078838,0,23-07 04:01:09
1175603,0,23-07 04:01:10
1213804,0,23-07 04:01:11
1220156,0,23-07 04:01:12
1188598,0,23-07 04:01:13
1200620,0,23-07 04:01:14
1200408,0,23-07 04:01:15
1242656,0,23-07 04:01:16
1206492,0,23-07 04:01:17
1201068,0,23-07 04:01:18
1189856,0,23-07 04:01:19
1180852,0,23-07 04:01:20
1231108,0,23-07 04:01:21
1233376,0,23-07 04:01:22
1208905,0,23-07 04:01:23
1263533,0,23-07 04:01:24
1220206,0,23-07 04:01:25
1249443,0,23-07 04:01:26
1231436,0,23-07 04:01:27
1243836,0,23-07 04:01:28
1237027,0,23-07 04:01:29
1002989,0,23-07 04:01:30
1240429,2136,23-07 04:01:31
778206,356,23-07 04:01:32
1212414,0,23-07 04:01:33
1222264,0,23-07 04:01:34
1130201,0,23-07 04:01:35
1126110,0,23-07 04:01:36
1150532,0,23-07 04:01:37
1188004,0,23-07 04:01:38
1239646,1068,23-07 04:01:39
1174270,1424,23-07 04:01:40
1192944,356,23-07 04:01:41
1256574,0,23-07 04:01:42
1124620,712,23-07 04:01:43
1248049,356,23-07 04:01:44
1217714,356,23-07 04:01:45
1239207,0,23-07 04:01:46
1202192,712,23-07 04:01:47
1041338,356,23-07 04:01:48
1267700,0,23-07 04:01:49
1252597,0,23-07 04:01:50
1252521,0,23-07 04:01:51
1253825,0,23-07 04:01:52
956109,1780,23-07 04:01:53
705878,356,23-07 04:01:54
662735,356,23-07 04:01:55
780657,0,23-07 04:01:56
1215425,0,23-07 04:01:57
1140984,0,23-07 04:01:58
1209483,0,23-07 04:01:59
1077195,0,23-07 04:02:00
1205163,0,23-07 04:02:01
1160144,0,23-07 04:02:02
1205574,0,23-07 04:02:03
1207400,0,23-07 04:02:04
1190628,0,23-07 04:02:05
1233720,0,23-07 04:02:06
1213576,0,23-07 04:02:07
1183252,0,23-07 04:02:08
1225408,0,23-07 04:02:09
1200356,0,23-07 04:02:10
1199565,0,23-07 04:02:11
1159867,0,23-07 04:02:12
1205272,0,23-07 04:02:13
1219641,0,23-07 04:02:14
1259001,0,23-07 04:02:15
1241322,0,23-07 04:02:16
1240915,0,23-07 04:02:17
1255760,0,23-07 04:02:18
1266236,0,23-07 04:02:19
1237578,0,23-07 04:02:20
1060043,2136,23-07 04:02:21
1239716,0,23-07 04:02:22
696133,356,23-07 04:02:23
