"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain24-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","23 Jul 2017 04:00:04 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,23-07 04:00:04
0,0,23-07 04:00:05
0,0,23-07 04:00:06
0,0,23-07 04:00:07
0,0,23-07 04:00:08
0,0,23-07 04:00:09
0,0,23-07 04:00:10
0,0,23-07 04:00:11
0,0,23-07 04:00:12
0,0,23-07 04:00:13
312049,0,23-07 04:00:14
627416,0,23-07 04:00:15
1245301,0,23-07 04:00:16
1162094,0,23-07 04:00:17
1046187,0,23-07 04:00:18
1055572,0,23-07 04:00:19
1096478,0,23-07 04:00:20
1119528,0,23-07 04:00:21
1146858,0,23-07 04:00:22
1163880,0,23-07 04:00:23
1150508,0,23-07 04:00:24
1151840,0,23-07 04:00:25
1151276,0,23-07 04:00:26
1140992,0,23-07 04:00:27
1155520,0,23-07 04:00:28
1148644,0,23-07 04:00:29
1160111,0,23-07 04:00:30
1165779,0,23-07 04:00:31
1203174,0,23-07 04:00:32
1200865,0,23-07 04:00:33
1215441,0,23-07 04:00:34
1230252,0,23-07 04:00:35
1167238,0,23-07 04:00:36
1037567,0,23-07 04:00:37
1234440,0,23-07 04:00:38
1154211,0,23-07 04:00:39
1095412,0,23-07 04:00:40
1000458,2136,23-07 04:00:41
1110108,0,23-07 04:00:42
674469,712,23-07 04:00:43
1162975,0,23-07 04:00:44
1165324,0,23-07 04:00:45
1164905,0,23-07 04:00:46
1176814,0,23-07 04:00:47
1127012,0,23-07 04:00:48
1145616,0,23-07 04:00:49
1182806,1068,23-07 04:00:50
1072608,1424,23-07 04:00:51
1162956,356,23-07 04:00:52
1161609,0,23-07 04:00:53
1110154,712,23-07 04:00:54
1225147,356,23-07 04:00:55
1141564,356,23-07 04:00:56
1255064,0,23-07 04:00:57
1062554,712,23-07 04:00:58
966467,356,23-07 04:00:59
1181153,0,23-07 04:01:00
1186785,0,23-07 04:01:01
1195197,0,23-07 04:01:02
1209144,0,23-07 04:01:03
1196129,0,23-07 04:01:04
667374,2136,23-07 04:01:05
472390,356,23-07 04:01:06
639142,0,23-07 04:01:07
597068,0,23-07 04:01:08
1139655,0,23-07 04:01:09
1080350,0,23-07 04:01:10
1231373,0,23-07 04:01:11
1027494,0,23-07 04:01:12
1088985,0,23-07 04:01:13
1165740,0,23-07 04:01:14
1131868,0,23-07 04:01:15
1150250,0,23-07 04:01:16
1143168,0,23-07 04:01:17
1175748,0,23-07 04:01:18
1180116,0,23-07 04:01:19
1171620,0,23-07 04:01:20
1181752,0,23-07 04:01:21
1158608,0,23-07 04:01:22
1140516,0,23-07 04:01:23
1200475,0,23-07 04:01:24
1169154,0,23-07 04:01:25
1227660,0,23-07 04:01:26
1182392,0,23-07 04:01:27
1189837,0,23-07 04:01:28
1179118,0,23-07 04:01:29
1183007,0,23-07 04:01:30
1190996,0,23-07 04:01:31
1211076,0,23-07 04:01:32
1133202,0,23-07 04:01:33
910745,0,23-07 04:01:34
956730,2136,23-07 04:01:35
1070079,356,23-07 04:01:36
601762,356,23-07 04:01:37
1148827,0,23-07 04:01:38
1192996,0,23-07 04:01:39
1193809,0,23-07 04:01:40
1156510,0,23-07 04:01:41
1142248,0,23-07 04:01:42
1144393,1068,23-07 04:01:43
1152796,0,23-07 04:01:44
1151658,1424,23-07 04:01:45
1170875,356,23-07 04:01:46
1241130,0,23-07 04:01:47
1131193,712,23-07 04:01:48
1211049,356,23-07 04:01:49
1117122,356,23-07 04:01:50
1208221,0,23-07 04:01:51
1073293,712,23-07 04:01:52
951095,356,23-07 04:01:53
1246593,0,23-07 04:01:54
1239741,0,23-07 04:01:55
1223053,0,23-07 04:01:56
1218356,0,23-07 04:01:57
1051564,1068,23-07 04:01:58
595257,1424,23-07 04:01:59
595151,356,23-07 04:02:00
548139,0,23-07 04:02:01
687047,0,23-07 04:02:02
1116304,0,23-07 04:02:03
1132211,0,23-07 04:02:04
1170168,0,23-07 04:02:05
1036734,0,23-07 04:02:06
1122143,0,23-07 04:02:07
1212344,0,23-07 04:02:08
1199836,0,23-07 04:02:09
1185558,0,23-07 04:02:10
1174540,0,23-07 04:02:11
1169948,0,23-07 04:02:12
1165676,0,23-07 04:02:13
1110620,0,23-07 04:02:14
1183292,0,23-07 04:02:15
1218028,0,23-07 04:02:16
1154361,0,23-07 04:02:17
1226295,0,23-07 04:02:18
1184440,0,23-07 04:02:19
1203177,0,23-07 04:02:20
1240121,0,23-07 04:02:21
1240228,0,23-07 04:02:22
