"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain36-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","09 Dec 2017 22:16:52 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,09-12 22:16:52
0,0,09-12 22:16:53
95,95,09-12 22:16:54
0,0,09-12 22:16:55
0,0,09-12 22:16:56
0,0,09-12 22:16:57
0,0,09-12 22:16:58
0,0,09-12 22:16:59
0,0,09-12 22:17:00
0,0,09-12 22:17:01
0,0,09-12 22:17:02
0,0,09-12 22:17:03
95,95,09-12 22:17:04
0,0,09-12 22:17:05
0,0,09-12 22:17:06
0,0,09-12 22:17:07
312676,0,09-12 22:17:08
1190364,0,09-12 22:17:09
1418939,0,09-12 22:17:10
1423344,0,09-12 22:17:11
1398825,0,09-12 22:17:12
1420946,137,09-12 22:17:13
1412570,0,09-12 22:17:14
1404788,0,09-12 22:17:15
1404548,0,09-12 22:17:16
1411420,0,09-12 22:17:17
1403067,0,09-12 22:17:18
1401764,0,09-12 22:17:19
1353299,478,09-12 22:17:20
1386171,0,09-12 22:17:21
961617,510,09-12 22:17:22
1397836,0,09-12 22:17:23
1404096,0,09-12 22:17:24
1408945,0,09-12 22:17:25
1426310,0,09-12 22:17:26
1424227,0,09-12 22:17:27
1395826,0,09-12 22:17:28
1370917,255,09-12 22:17:29
1405312,510,09-12 22:17:30
1376789,0,09-12 22:17:31
1403863,1020,09-12 22:17:32
1372256,255,09-12 22:17:33
1383215,552,09-12 22:17:34
1331927,0,09-12 22:17:35
1295379,757,09-12 22:17:36
1375841,0,09-12 22:17:37
1352764,0,09-12 22:17:38
1375217,0,09-12 22:17:39
1371942,0,09-12 22:17:40
1380830,0,09-12 22:17:41
1345809,1530,09-12 22:17:42
1238549,255,09-12 22:17:43
952855,0,09-12 22:17:44
1388611,0,09-12 22:17:45
1403440,0,09-12 22:17:46
1400998,0,09-12 22:17:47
1298116,0,09-12 22:17:48
1384415,42,09-12 22:17:49
1382544,0,09-12 22:17:50
1408535,0,09-12 22:17:51
1390195,0,09-12 22:17:52
1409871,95,09-12 22:17:53
1387110,0,09-12 22:17:54
1404990,0,09-12 22:17:55
1392032,0,09-12 22:17:56
1403013,0,09-12 22:17:57
1407546,0,09-12 22:17:58
1399827,0,09-12 22:17:59
1396575,0,09-12 22:18:00
1396398,0,09-12 22:18:01
1411970,0,09-12 22:18:02
1406275,95,09-12 22:18:03
1377152,0,09-12 22:18:04
1380435,0,09-12 22:18:05
1408407,0,09-12 22:18:06
1394209,0,09-12 22:18:07
1353006,0,09-12 22:18:08
1344712,486,09-12 22:18:09
931885,510,09-12 22:18:10
1391639,42,09-12 22:18:11
1413189,0,09-12 22:18:12
1386294,0,09-12 22:18:13
1405527,0,09-12 22:18:14
1371060,0,09-12 22:18:15
1408794,749,09-12 22:18:16
1372599,0,09-12 22:18:17
1363859,765,09-12 22:18:18
1385735,510,09-12 22:18:19
1406119,255,09-12 22:18:20
1378784,255,09-12 22:18:21
1385799,255,09-12 22:18:22
1367917,0,09-12 22:18:23
1352238,0,09-12 22:18:24
1323126,799,09-12 22:18:25
1375757,0,09-12 22:18:26
1383223,0,09-12 22:18:27
1363732,0,09-12 22:18:28
1349990,0,09-12 22:18:29
1353500,1530,09-12 22:18:30
1283755,0,09-12 22:18:31
898440,255,09-12 22:18:32
1244018,0,09-12 22:18:33
1390814,42,09-12 22:18:34
