"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain21-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","09 Dec 2017 22:07:48 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,09-12 22:07:48
0,0,09-12 22:07:49
95,95,09-12 22:07:50
0,0,09-12 22:07:51
0,0,09-12 22:07:52
0,0,09-12 22:07:53
70,0,09-12 22:07:54
0,0,09-12 22:07:55
0,0,09-12 22:07:56
0,0,09-12 22:07:57
0,0,09-12 22:07:58
0,0,09-12 22:07:59
95,95,09-12 22:08:00
393851,0,09-12 22:08:01
1395005,0,09-12 22:08:02
1399309,0,09-12 22:08:03
1407372,0,09-12 22:08:04
1400735,0,09-12 22:08:05
1417542,0,09-12 22:08:06
1396327,0,09-12 22:08:07
1398152,0,09-12 22:08:08
1423312,0,09-12 22:08:09
1394071,95,09-12 22:08:10
1403690,0,09-12 22:08:11
1393032,0,09-12 22:08:12
1413102,0,09-12 22:08:13
1390509,0,09-12 22:08:14
1394975,0,09-12 22:08:15
1348709,1434,09-12 22:08:16
1385726,0,09-12 22:08:17
964828,255,09-12 22:08:18
1395453,0,09-12 22:08:19
1393152,0,09-12 22:08:20
1392406,0,09-12 22:08:21
1398647,0,09-12 22:08:22
1418312,42,09-12 22:08:23
1387662,749,09-12 22:08:24
1361899,1020,09-12 22:08:25
1381299,255,09-12 22:08:26
1347759,0,09-12 22:08:27
1389679,255,09-12 22:08:28
1384715,297,09-12 22:08:29
1393348,510,09-12 22:08:30
1366618,255,09-12 22:08:31
1329990,255,09-12 22:08:32
1386477,0,09-12 22:08:33
1379082,0,09-12 22:08:34
1375793,0,09-12 22:08:35
1382206,0,09-12 22:08:36
1378258,0,09-12 22:08:37
1347387,1530,09-12 22:08:38
1255985,255,09-12 22:08:39
1161713,0,09-12 22:08:40
1374957,0,09-12 22:08:41
1401421,0,09-12 22:08:42
1360026,0,09-12 22:08:43
1343654,0,09-12 22:08:44
1413695,0,09-12 22:08:45
1403801,0,09-12 22:08:46
1404263,0,09-12 22:08:47
1409616,0,09-12 22:08:48
1404335,95,09-12 22:08:49
1408294,0,09-12 22:08:50
1393416,0,09-12 22:08:51
1398738,0,09-12 22:08:52
1402286,0,09-12 22:08:53
1414781,0,09-12 22:08:54
1415328,0,09-12 22:08:55
1376964,0,09-12 22:08:56
1418044,0,09-12 22:08:57
1402879,0,09-12 22:08:58
1374881,95,09-12 22:08:59
1372562,0,09-12 22:09:00
1397794,0,09-12 22:09:01
1398558,0,09-12 22:09:02
1361675,0,09-12 22:09:03
1290669,1450,09-12 22:09:04
1378668,0,09-12 22:09:05
952329,255,09-12 22:09:06
1400772,0,09-12 22:09:07
1402998,0,09-12 22:09:08
1410567,0,09-12 22:09:09
1403291,0,09-12 22:09:10
1401414,0,09-12 22:09:11
1395788,42,09-12 22:09:12
1366524,510,09-12 22:09:13
1388752,1020,09-12 22:09:14
1360768,0,09-12 22:09:15
1417462,510,09-12 22:09:16
1384964,255,09-12 22:09:17
1387465,42,09-12 22:09:18
1347947,765,09-12 22:09:19
1289631,255,09-12 22:09:20
1400841,0,09-12 22:09:21
1380532,0,09-12 22:09:22
1382096,0,09-12 22:09:23
1384931,0,09-12 22:09:24
1382242,0,09-12 22:09:25
1359094,1530,09-12 22:09:26
1258492,255,09-12 22:09:27
1150821,0,09-12 22:09:28
1385925,0,09-12 22:09:29
1395700,0,09-12 22:09:30
1403441,0,09-12 22:09:31
1300807,0,09-12 22:09:32
1379588,0,09-12 22:09:33
1402893,0,09-12 22:09:34
1408422,0,09-12 22:09:35
1392957,0,09-12 22:09:36
1390764,95,09-12 22:09:37
1395794,0,09-12 22:09:38
1407443,0,09-12 22:09:39
1388788,0,09-12 22:09:40
1411899,0,09-12 22:09:41
1397421,0,09-12 22:09:42
1409502,0,09-12 22:09:43
1378457,0,09-12 22:09:44
1398376,0,09-12 22:09:45
1410384,0,09-12 22:09:46
1399064,95,09-12 22:09:47
1391268,0,09-12 22:09:48
1386756,0,09-12 22:09:49
1388829,0,09-12 22:09:50
1374617,0,09-12 22:09:51
1337086,1442,09-12 22:09:52
1370878,0,09-12 22:09:53
945327,255,09-12 22:09:54
1393662,0,09-12 22:09:55
1385631,0,09-12 22:09:56
1366503,0,09-12 22:09:57
1427038,0,09-12 22:09:58
1409348,0,09-12 22:09:59
1401210,749,09-12 22:10:00
1369836,1062,09-12 22:10:01
1379373,0,09-12 22:10:02
1396199,255,09-12 22:10:03
1415341,255,09-12 22:10:04
1308666,42,09-12 22:10:05
1313860,255,09-12 22:10:06
1385769,0,09-12 22:10:07
1332238,765,09-12 22:10:08
1332103,255,09-12 22:10:09
1384838,0,09-12 22:10:10
1378360,0,09-12 22:10:11
1381654,0,09-12 22:10:12
1366512,0,09-12 22:10:13
1331365,1530,09-12 22:10:14
1269888,255,09-12 22:10:15
1202048,0,09-12 22:10:16
1390129,0,09-12 22:10:17
1387585,0,09-12 22:10:18
1381317,0,09-12 22:10:19
1245974,0,09-12 22:10:20
1362379,0,09-12 22:10:21
1390773,0,09-12 22:10:22
1389904,0,09-12 22:10:23
1389481,0,09-12 22:10:24
1390764,95,09-12 22:10:25
1379931,0,09-12 22:10:26
1394705,0,09-12 22:10:27
1401169,0,09-12 22:10:28
1376510,0,09-12 22:10:29
1398572,0,09-12 22:10:30
1391272,0,09-12 22:10:31
1411496,0,09-12 22:10:32
1413758,0,09-12 22:10:33
1397945,0,09-12 22:10:34
1402612,95,09-12 22:10:35
1393727,0,09-12 22:10:36
1404522,0,09-12 22:10:37
1408578,0,09-12 22:10:38
1381638,0,09-12 22:10:39
1345294,0,09-12 22:10:40
1374630,1450,09-12 22:10:41
942774,0,09-12 22:10:42
1358712,255,09-12 22:10:43
1387908,0,09-12 22:10:44
1394538,0,09-12 22:10:45
1411797,0,09-12 22:10:46
1372617,0,09-12 22:10:47
1388131,255,09-12 22:10:48
1368880,0,09-12 22:10:49
1363981,807,09-12 22:10:50
1362144,1020,09-12 22:10:51
1397862,255,09-12 22:10:52
1377371,42,09-12 22:10:53
1350887,255,09-12 22:10:54
1344593,0,09-12 22:10:55
1337871,765,09-12 22:10:56
1323585,255,09-12 22:10:57
1372451,0,09-12 22:10:58
1373524,0,09-12 22:10:59
1363686,0,09-12 22:11:00
1384713,0,09-12 22:11:01
1367733,1275,09-12 22:11:02
1307759,255,09-12 22:11:03
1110515,255,09-12 22:11:04
1330064,0,09-12 22:11:05
1397346,0,09-12 22:11:06
1305565,0,09-12 22:11:07
1249234,0,09-12 22:11:08
1395164,0,09-12 22:11:09
1395206,0,09-12 22:11:10
1408882,0,09-12 22:11:11
1409918,0,09-12 22:11:12
1409065,0,09-12 22:11:13
1392267,95,09-12 22:11:14
1398130,0,09-12 22:11:15
1386452,0,09-12 22:11:16
1384501,0,09-12 22:11:17
1404023,0,09-12 22:11:18
1410225,0,09-12 22:11:19
1414195,0,09-12 22:11:20
1389954,0,09-12 22:11:21
1409579,0,09-12 22:11:22
1398094,0,09-12 22:11:23
1381163,95,09-12 22:11:24
1392978,0,09-12 22:11:25
1402644,0,09-12 22:11:26
1378023,0,09-12 22:11:27
1362185,0,09-12 22:11:28
1355509,486,09-12 22:11:29
1385370,0,09-12 22:11:30
954304,510,09-12 22:11:31
1407682,0,09-12 22:11:32
1379814,0,09-12 22:11:33
1396763,0,09-12 22:11:34
1419647,0,09-12 22:11:35
1417285,0,09-12 22:11:36
1384735,749,09-12 22:11:37
1362485,765,09-12 22:11:38
1387288,552,09-12 22:11:39
1397661,0,09-12 22:11:40
1383266,0,09-12 22:11:41
1366728,42,09-12 22:11:42
1394808,0,09-12 22:11:43
1359902,1020,09-12 22:11:44
1326735,510,09-12 22:11:45
1395106,0,09-12 22:11:46
1361968,0,09-12 22:11:47
1378204,0,09-12 22:11:48
1377192,0,09-12 22:11:49
1389910,765,09-12 22:11:50
1326877,765,09-12 22:11:51
1283712,255,09-12 22:11:52
1116490,0,09-12 22:11:53
1390067,0,09-12 22:11:54
1382101,0,09-12 22:11:55
1271039,0,09-12 22:11:56
1395209,0,09-12 22:11:57
1397001,0,09-12 22:11:58
1401703,0,09-12 22:11:59
1389189,0,09-12 22:12:00
1391818,0,09-12 22:12:01
1391240,95,09-12 22:12:02
1374827,0,09-12 22:12:03
1347092,0,09-12 22:12:04
1405107,0,09-12 22:12:05
1410277,0,09-12 22:12:06
1414867,0,09-12 22:12:07
1410568,0,09-12 22:12:08
1325067,0,09-12 22:12:09
1397432,0,09-12 22:12:10
1405334,0,09-12 22:12:11
1398506,95,09-12 22:12:12
1399076,0,09-12 22:12:13
1372783,0,09-12 22:12:14
1384086,0,09-12 22:12:15
1402665,0,09-12 22:12:16
1346168,1434,09-12 22:12:17
1362071,0,09-12 22:12:18
949746,255,09-12 22:12:19
1402698,0,09-12 22:12:20
1395958,0,09-12 22:12:21
1383044,0,09-12 22:12:22
1421047,0,09-12 22:12:23
1404761,0,09-12 22:12:24
1389127,749,09-12 22:12:25
1371391,1020,09-12 22:12:26
1386494,255,09-12 22:12:27
1354956,0,09-12 22:12:28
1400089,297,09-12 22:12:29
1377366,297,09-12 22:12:30
1379815,255,09-12 22:12:31
1343842,0,09-12 22:12:32
1366521,765,09-12 22:12:33
1342678,0,09-12 22:12:34
1375382,0,09-12 22:12:35
1377152,0,09-12 22:12:36
1364997,0,09-12 22:12:37
1369855,0,09-12 22:12:38
1349784,1530,09-12 22:12:39
1266914,255,09-12 22:12:40
1108760,0,09-12 22:12:41
1378773,0,09-12 22:12:42
1373350,0,09-12 22:12:43
1397414,0,09-12 22:12:44
1299068,0,09-12 22:12:45
1383584,0,09-12 22:12:46
1402559,0,09-12 22:12:47
1403335,0,09-12 22:12:48
1407895,0,09-12 22:12:49
1399112,95,09-12 22:12:50
1405288,0,09-12 22:12:51
1407681,0,09-12 22:12:52
1398044,0,09-12 22:12:53
1370092,0,09-12 22:12:54
1399695,0,09-12 22:12:55
1407324,0,09-12 22:12:56
1387922,0,09-12 22:12:57
1412375,0,09-12 22:12:58
1401271,0,09-12 22:12:59
1388682,95,09-12 22:13:00
1386440,0,09-12 22:13:01
1406886,0,09-12 22:13:02
1395753,0,09-12 22:13:03
1403485,0,09-12 22:13:04
1360902,1434,09-12 22:13:05
1372306,0,09-12 22:13:06
945980,255,09-12 22:13:07
1401753,0,09-12 22:13:08
1391067,0,09-12 22:13:09
1390938,0,09-12 22:13:10
1386567,0,09-12 22:13:11
1400584,0,09-12 22:13:12
1382004,0,09-12 22:13:13
1382802,0,09-12 22:13:14
1370635,0,09-12 22:13:15
1390793,1020,09-12 22:13:16
1381888,765,09-12 22:13:17
1368723,42,09-12 22:13:18
1373617,0,09-12 22:13:19
1354655,0,09-12 22:13:20
1357971,1062,09-12 22:13:21
1325503,255,09-12 22:13:22
1393089,0,09-12 22:13:23
1356040,0,09-12 22:13:24
1368479,0,09-12 22:13:25
1353234,0,09-12 22:13:26
1335485,1275,09-12 22:13:27
1262216,255,09-12 22:13:28
1144586,255,09-12 22:13:29
1401109,0,09-12 22:13:30
1408653,0,09-12 22:13:31
1400490,0,09-12 22:13:32
1272554,0,09-12 22:13:33
1403599,0,09-12 22:13:34
1409706,0,09-12 22:13:35
1407498,0,09-12 22:13:36
1410037,0,09-12 22:13:37
1411493,0,09-12 22:13:38
1400823,95,09-12 22:13:39
1396521,0,09-12 22:13:40
1390172,0,09-12 22:13:41
1364799,0,09-12 22:13:42
1394507,0,09-12 22:13:43
1400487,0,09-12 22:13:44
1379911,0,09-12 22:13:45
1367319,0,09-12 22:13:46
1388548,0,09-12 22:13:47
1366839,0,09-12 22:13:48
1385672,95,09-12 22:13:49
1390647,0,09-12 22:13:50
1397097,42,09-12 22:13:51
1387421,0,09-12 22:13:52
1381614,0,09-12 22:13:53
1335033,1476,09-12 22:13:54
1209385,0,09-12 22:13:55
1097966,255,09-12 22:13:56
1379478,0,09-12 22:13:57
