"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain42-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","10 Dec 2017 00:01:48 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,10-12 00:01:48
0,0,10-12 00:01:49
0,0,10-12 00:01:50
0,0,10-12 00:01:51
0,0,10-12 00:01:52
4169629,0,10-12 00:01:53
6863154,0,10-12 00:01:54
7055059,0,10-12 00:01:55
6290570,0,10-12 00:01:56
6234798,494,10-12 00:01:57
6067020,0,10-12 00:01:58
8208348,0,10-12 00:01:59
7871287,765,10-12 00:02:00
4164577,0,10-12 00:02:01
9909299,0,10-12 00:02:02
9278338,0,10-12 00:02:03
9577728,0,10-12 00:02:04
8859899,749,10-12 00:02:05
9688124,255,10-12 00:02:06
5325920,765,10-12 00:02:07
9689191,0,10-12 00:02:08
11596414,42,10-12 00:02:09
11178259,0,10-12 00:02:10
11434204,0,10-12 00:02:11
10056250,42,10-12 00:02:12
3870811,1530,10-12 00:02:13
8870889,0,10-12 00:02:14
8204140,0,10-12 00:02:15
7019608,0,10-12 00:02:16
7799901,0,10-12 00:02:17
10117740,765,10-12 00:02:18
7195979,255,10-12 00:02:19
7738628,0,10-12 00:02:20
7853461,0,10-12 00:02:21
9726902,0,10-12 00:02:22
8539838,0,10-12 00:02:23
9106241,0,10-12 00:02:24
9086425,0,10-12 00:02:25
9063608,247,10-12 00:02:26
6590175,0,10-12 00:02:27
12507871,0,10-12 00:02:28
9033726,0,10-12 00:02:29
9212659,0,10-12 00:02:30
9829649,0,10-12 00:02:31
11351228,247,10-12 00:02:32
6457143,765,10-12 00:02:33
8828485,0,10-12 00:02:34
9049717,0,10-12 00:02:35
11326746,0,10-12 00:02:36
8391626,0,10-12 00:02:37
12546435,510,10-12 00:02:38
11096067,255,10-12 00:02:39
8811796,510,10-12 00:02:40
10981471,0,10-12 00:02:41
12491845,0,10-12 00:02:42
11854442,0,10-12 00:02:43
12595876,0,10-12 00:02:44
11276048,42,10-12 00:02:45
7821443,42,10-12 00:02:46
11120850,0,10-12 00:02:47
10921258,0,10-12 00:02:48
10045458,95,10-12 00:02:49
9879822,255,10-12 00:02:50
10715525,255,10-12 00:02:51
7205383,1267,10-12 00:02:52
11818889,0,10-12 00:02:53
11023656,0,10-12 00:02:54
11223816,0,10-12 00:02:55
11623460,0,10-12 00:02:56
10945588,255,10-12 00:02:57
4840761,1275,10-12 00:02:58
9854912,0,10-12 00:02:59
9914968,0,10-12 00:03:00
9743941,0,10-12 00:03:01
8726306,510,10-12 00:03:02
9108468,0,10-12 00:03:03
12049495,1012,10-12 00:03:04
5501347,255,10-12 00:03:05
9911550,0,10-12 00:03:06
11640405,0,10-12 00:03:07
11188009,0,10-12 00:03:08
12474372,0,10-12 00:03:09
11896643,0,10-12 00:03:10
5423798,1530,10-12 00:03:11
8454512,0,10-12 00:03:12
10712228,0,10-12 00:03:13
10714998,0,10-12 00:03:14
10358322,247,10-12 00:03:15
12204024,255,10-12 00:03:16
11323342,765,10-12 00:03:17
7751126,510,10-12 00:03:18
10971421,0,10-12 00:03:19
12437558,42,10-12 00:03:20
9646362,0,10-12 00:03:21
11671433,0,10-12 00:03:22
11625948,552,10-12 00:03:23
5017970,1020,10-12 00:03:24
12125602,0,10-12 00:03:25
10505087,0,10-12 00:03:26
8556000,0,10-12 00:03:27
7949786,0,10-12 00:03:28
8989288,510,10-12 00:03:29
9866727,0,10-12 00:03:30
6864556,1275,10-12 00:03:31
10422982,0,10-12 00:03:32
10322619,0,10-12 00:03:33
10825502,247,10-12 00:03:34
10767011,0,10-12 00:03:35
12850849,757,10-12 00:03:36
6900765,510,10-12 00:03:37
9669219,0,10-12 00:03:38
10836852,0,10-12 00:03:39
11176554,0,10-12 00:03:40
7042103,717,10-12 00:03:41
10789740,255,10-12 00:03:42
10074440,0,10-12 00:03:43
4875530,510,10-12 00:03:44
10955702,0,10-12 00:03:45
11410830,0,10-12 00:03:46
8462074,0,10-12 00:03:47
7299938,486,10-12 00:03:48
9069494,0,10-12 00:03:49
10558395,247,10-12 00:03:50
6474309,765,10-12 00:03:51
9077709,0,10-12 00:03:52
10392149,0,10-12 00:03:53
11609860,0,10-12 00:03:54
9731627,42,10-12 00:03:55
10538986,0,10-12 00:03:56
9256736,0,10-12 00:03:57
7851843,255,10-12 00:03:58
12105813,0,10-12 00:03:59
10931988,42,10-12 00:04:00
8577597,1442,10-12 00:04:01
10510035,0,10-12 00:04:02
12182993,0,10-12 00:04:03
8219787,510,10-12 00:04:04
10516087,0,10-12 00:04:05
12510249,0,10-12 00:04:06
11390741,510,10-12 00:04:07
9795744,0,10-12 00:04:08
10939144,0,10-12 00:04:09
5658863,1275,10-12 00:04:10
8291719,0,10-12 00:04:11
10695460,0,10-12 00:04:12
10552661,0,10-12 00:04:13
9636201,486,10-12 00:04:14
10251268,0,10-12 00:04:15
9666695,0,10-12 00:04:16
5238669,1020,10-12 00:04:17
9303067,0,10-12 00:04:18
12098861,0,10-12 00:04:19
9744432,0,10-12 00:04:20
9639787,956,10-12 00:04:21
11511869,255,10-12 00:04:22
9954382,255,10-12 00:04:23
7071680,0,10-12 00:04:24
9689884,0,10-12 00:04:25
12947933,0,10-12 00:04:26
11851302,0,10-12 00:04:27
12891128,255,10-12 00:04:28
11518590,1275,10-12 00:04:29
5589296,255,10-12 00:04:30
10839697,0,10-12 00:04:31
11412345,0,10-12 00:04:32
11342832,717,10-12 00:04:33
11021968,0,10-12 00:04:34
10565921,0,10-12 00:04:35
4633420,749,10-12 00:04:36
4204166,0,10-12 00:04:37
9981895,0,10-12 00:04:38
11082169,0,10-12 00:04:39
11269568,0,10-12 00:04:40
9870977,0,10-12 00:04:41
9429354,255,10-12 00:04:42
7576682,1530,10-12 00:04:43
4077250,0,10-12 00:04:44
5866035,42,10-12 00:04:45
8432407,0,10-12 00:04:46
9067233,42,10-12 00:04:47
9136759,247,10-12 00:04:48
9757913,0,10-12 00:04:49
8776811,510,10-12 00:04:50
8504236,255,10-12 00:04:51
3258097,510,10-12 00:04:52
10325244,0,10-12 00:04:53
7517954,0,10-12 00:04:54
8760327,0,10-12 00:04:55
7494365,247,10-12 00:04:56
8216195,510,10-12 00:04:57
8289704,0,10-12 00:04:58
6916517,255,10-12 00:04:59
3917155,0,10-12 00:05:00
7457078,0,10-12 00:05:01
7140841,0,10-12 00:05:02
8140197,0,10-12 00:05:03
7739620,0,10-12 00:05:04
8016728,0,10-12 00:05:05
10395589,0,10-12 00:05:06
9428436,510,10-12 00:05:07
3061763,1020,10-12 00:05:08
9473013,0,10-12 00:05:09
10615774,0,10-12 00:05:10
10187249,0,10-12 00:05:11
7881692,0,10-12 00:05:12
9636386,0,10-12 00:05:13
9480749,247,10-12 00:05:14
5389209,1530,10-12 00:05:15
8520854,0,10-12 00:05:16
9729750,0,10-12 00:05:17
12135058,0,10-12 00:05:18
10146330,0,10-12 00:05:19
8138878,0,10-12 00:05:20
10851521,0,10-12 00:05:21
4971446,765,10-12 00:05:22
6774576,0,10-12 00:05:23
11086177,0,10-12 00:05:24
9555209,0,10-12 00:05:25
8633223,0,10-12 00:05:26
9996734,0,10-12 00:05:27
9333726,0,10-12 00:05:28
