"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","netsolver",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc2.s1-eth12 --nocolor --output ./results/upgrade/10000-from-vpn-ids1.csv",,,,"Date:","29 Jul 2017 00:35:46 UTC"

"net/dc2.s1-eth12",,"system"
"recv","send","time"
0.0,0.0,29-07 00:35:46
2220.0,21574594.0,29-07 00:35:47
370.0,58634698.0,29-07 00:35:48
370.0,62458314.0,29-07 00:35:49
370.0,59392784.0,29-07 00:35:50
370.0,63927936.0,29-07 00:35:51
454.0,66976295.0,29-07 00:35:52
370.0,67286929.0,29-07 00:35:53
370.0,66726542.0,29-07 00:35:54
370.0,66764969.0,29-07 00:35:55
370.0,65627649.0,29-07 00:35:56
370.0,66295792.0,29-07 00:35:57
370.0,67126654.0,29-07 00:35:58
370.0,66330089.0,29-07 00:35:59
370.0,64331935.0,29-07 00:36:00
370.0,63109667.0,29-07 00:36:01
370.0,64280906.0,29-07 00:36:02
370.0,59729336.0,29-07 00:36:03
370.0,56826436.0,29-07 00:36:04
370.0,55696960.0,29-07 00:36:05
370.0,58037238.0,29-07 00:36:06
370.0,57837720.0,29-07 00:36:07
370.0,57171993.0,29-07 00:36:08
370.0,54174791.0,29-07 00:36:09
370.0,52249905.0,29-07 00:36:10
370.0,50968527.0,29-07 00:36:11
370.0,52407212.0,29-07 00:36:12
370.0,55810562.0,29-07 00:36:13
370.0,55769483.0,29-07 00:36:14
370.0,52225608.0,29-07 00:36:15
0.0,66825931.0,29-07 00:36:16
740.0,68732647.0,29-07 00:36:17
370.0,61385261.0,29-07 00:36:18
412.0,65413804.0,29-07 00:36:19
370.0,67980390.0,29-07 00:36:20
370.0,66172723.0,29-07 00:36:21
370.0,66081275.0,29-07 00:36:22
370.0,67920038.0,29-07 00:36:23
370.0,68241226.0,29-07 00:36:24
412.0,68347311.0,29-07 00:36:25
370.0,64371083.0,29-07 00:36:26
370.0,62695478.0,29-07 00:36:27
370.0,62247139.0,29-07 00:36:28
370.0,65672123.0,29-07 00:36:29
370.0,63169113.0,29-07 00:36:30
370.0,67890827.0,29-07 00:36:31
370.0,67710052.0,29-07 00:36:32
370.0,67652217.0,29-07 00:36:33
370.0,66640123.0,29-07 00:36:34
370.0,63678449.0,29-07 00:36:35
370.0,61669397.0,29-07 00:36:36
370.0,64461667.0,29-07 00:36:37
370.0,66352897.0,29-07 00:36:38
370.0,67057074.0,29-07 00:36:39
370.0,66287526.0,29-07 00:36:40
370.0,64770427.0,29-07 00:36:41
370.0,65529816.0,29-07 00:36:42
370.0,62887325.0,29-07 00:36:43
370.0,64653570.0,29-07 00:36:44
370.0,67945794.0,29-07 00:36:45
370.0,68087689.0,29-07 00:36:46
370.0,55294428.0,29-07 00:36:47
370.0,55003907.0,29-07 00:36:48
370.0,54350738.0,29-07 00:36:49
412.0,53196040.0,29-07 00:36:50
370.0,51382149.0,29-07 00:36:51
370.0,54767659.0,29-07 00:36:52
370.0,54865760.0,29-07 00:36:53
370.0,53623767.0,29-07 00:36:54
370.0,57425794.0,29-07 00:36:55
370.0,61183380.0,29-07 00:36:56
370.0,65972422.0,29-07 00:36:57
412.0,64820608.0,29-07 00:36:58
370.0,64854418.0,29-07 00:36:59
370.0,57881583.0,29-07 00:37:00
370.0,55735102.0,29-07 00:37:01
370.0,52415567.0,29-07 00:37:02
370.0,60713928.0,29-07 00:37:03
370.0,60664267.0,29-07 00:37:04
370.0,63122562.0,29-07 00:37:05
370.0,64341513.0,29-07 00:37:06
370.0,62990284.0,29-07 00:37:07
370.0,61499761.0,29-07 00:37:08
370.0,62431955.0,29-07 00:37:09
370.0,64198019.0,29-07 00:37:10
370.0,59040810.0,29-07 00:37:11
370.0,63308458.0,29-07 00:37:12
370.0,59871797.0,29-07 00:37:13
370.0,57922057.0,29-07 00:37:14
370.0,62748882.0,29-07 00:37:15
370.0,64666849.0,29-07 00:37:16
370.0,59965063.0,29-07 00:37:17
370.0,57409340.0,29-07 00:37:18
370.0,57248722.0,29-07 00:37:19
370.0,65317682.0,29-07 00:37:20
412.0,67179936.0,29-07 00:37:21
370.0,68596810.0,29-07 00:37:22
370.0,67508356.0,29-07 00:37:23
370.0,67428633.0,29-07 00:37:24
370.0,66951987.0,29-07 00:37:25
370.0,55353409.0,29-07 00:37:26
370.0,56920841.0,29-07 00:37:27
370.0,56472175.0,29-07 00:37:28
370.0,57413685.0,29-07 00:37:29
370.0,55015962.0,29-07 00:37:30
412.0,57420276.0,29-07 00:37:31
370.0,60070731.0,29-07 00:37:32
370.0,56584883.0,29-07 00:37:33
370.0,53976944.0,29-07 00:37:34
370.0,58371026.0,29-07 00:37:35
370.0,57344999.0,29-07 00:37:36
370.0,57150675.0,29-07 00:37:37
370.0,59927064.0,29-07 00:37:38
370.0,55817570.0,29-07 00:37:39
370.0,55458666.0,29-07 00:37:40
370.0,56017847.0,29-07 00:37:41
370.0,63087197.0,29-07 00:37:42
370.0,64813973.0,29-07 00:37:43
370.0,62236591.0,29-07 00:37:44
370.0,64228386.0,29-07 00:37:45
370.0,62908310.0,29-07 00:37:46
370.0,70278137.0,29-07 00:37:47
370.0,64829346.0,29-07 00:37:48
370.0,63243610.0,29-07 00:37:49
370.0,63609794.0,29-07 00:37:50
370.0,66883004.0,29-07 00:37:51
412.0,66605249.0,29-07 00:37:52
370.0,66903318.0,29-07 00:37:53
370.0,66706904.0,29-07 00:37:54
370.0,68022301.0,29-07 00:37:55
370.0,66513578.0,29-07 00:37:56
370.0,65817283.0,29-07 00:37:57
370.0,66929360.0,29-07 00:37:58
370.0,68631442.0,29-07 00:37:59
370.0,69360184.0,29-07 00:38:00
370.0,68554676.0,29-07 00:38:01
370.0,68572201.0,29-07 00:38:02
370.0,61392537.0,29-07 00:38:03
412.0,64851741.0,29-07 00:38:04
370.0,67849369.0,29-07 00:38:05
370.0,67278895.0,29-07 00:38:06
370.0,63426440.0,29-07 00:38:07
370.0,64812141.0,29-07 00:38:08
370.0,56916278.0,29-07 00:38:09
370.0,59177737.0,29-07 00:38:10
370.0,55794644.0,29-07 00:38:11
370.0,53390622.0,29-07 00:38:12
370.0,56559485.0,29-07 00:38:13
370.0,59022478.0,29-07 00:38:14
370.0,58937099.0,29-07 00:38:15
370.0,52920983.0,29-07 00:38:16
0.0,15631995.0,29-07 00:38:17
0.0,0.0,29-07 00:38:18
0.0,0.0,29-07 00:38:19
0.0,0.0,29-07 00:38:20
0.0,0.0,29-07 00:38:21
0.0,0.0,29-07 00:38:22
0.0,0.0,29-07 00:38:23
0.0,0.0,29-07 00:38:24
0.0,0.0,29-07 00:38:25
0.0,0.0,29-07 00:38:26
0.0,0.0,29-07 00:38:27
0.0,0.0,29-07 00:38:28
0.0,0.0,29-07 00:38:29
0.0,0.0,29-07 00:38:30
0.0,0.0,29-07 00:38:31
0.0,0.0,29-07 00:38:32
0.0,0.0,29-07 00:38:33
0.0,0.0,29-07 00:38:34
0.0,0.0,29-07 00:38:35
0.0,0.0,29-07 00:38:36
0.0,0.0,29-07 00:38:37
0.0,0.0,29-07 00:38:38
0.0,0.0,29-07 00:38:39
0.0,0.0,29-07 00:38:40
0.0,0.0,29-07 00:38:41
0.0,0.0,29-07 00:38:42
0.0,0.0,29-07 00:38:43
0.0,0.0,29-07 00:38:44
0.0,0.0,29-07 00:38:45
0.0,0.0,29-07 00:38:46
0.0,0.0,29-07 00:38:47
0.0,0.0,29-07 00:38:48
0.0,0.0,29-07 00:38:49
0.0,0.0,29-07 00:38:50
0.0,0.0,29-07 00:38:51
0.0,0.0,29-07 00:38:52
0.0,0.0,29-07 00:38:53
0.0,0.0,29-07 00:38:54
0.0,0.0,29-07 00:38:55
0.0,0.0,29-07 00:38:56
0.0,0.0,29-07 00:38:57
0.0,0.0,29-07 00:38:58
0.0,0.0,29-07 00:38:59
0.0,0.0,29-07 00:39:00
0.0,0.0,29-07 00:39:01
0.0,0.0,29-07 00:39:02
0.0,0.0,29-07 00:39:03
0.0,0.0,29-07 00:39:04
0.0,0.0,29-07 00:39:05
0.0,0.0,29-07 00:39:06
0.0,0.0,29-07 00:39:07
0.0,0.0,29-07 00:39:08
0.0,0.0,29-07 00:39:09
0.0,0.0,29-07 00:39:10
0.0,0.0,29-07 00:39:11
0.0,0.0,29-07 00:39:12
0.0,0.0,29-07 00:39:13
0.0,0.0,29-07 00:39:14
0.0,0.0,29-07 00:39:15
0.0,0.0,29-07 00:39:16
0.0,0.0,29-07 00:39:17
0.0,0.0,29-07 00:39:18
0.0,0.0,29-07 00:39:19
0.0,0.0,29-07 00:39:20
0.0,0.0,29-07 00:39:21
0.0,0.0,29-07 00:39:22
0.0,0.0,29-07 00:39:23
0.0,0.0,29-07 00:39:24
0.0,0.0,29-07 00:39:25
0.0,0.0,29-07 00:39:26
0.0,0.0,29-07 00:39:27
0.0,0.0,29-07 00:39:28
0.0,0.0,29-07 00:39:29
0.0,0.0,29-07 00:39:30
0.0,0.0,29-07 00:39:31
0.0,0.0,29-07 00:39:32
0.0,0.0,29-07 00:39:33
0.0,0.0,29-07 00:39:34
0.0,0.0,29-07 00:39:35
0.0,0.0,29-07 00:39:36
0.0,0.0,29-07 00:39:37
0.0,0.0,29-07 00:39:38
0.0,0.0,29-07 00:39:39
0.0,0.0,29-07 00:39:40
0.0,0.0,29-07 00:39:41
0.0,0.0,29-07 00:39:42
0.0,0.0,29-07 00:39:43
0.0,0.0,29-07 00:39:44
0.0,0.0,29-07 00:39:45
0.0,0.0,29-07 00:39:46
0.0,0.0,29-07 00:39:47
0.0,0.0,29-07 00:39:48
0.0,0.0,29-07 00:39:49
0.0,0.0,29-07 00:39:50
0.0,0.0,29-07 00:39:51
0.0,0.0,29-07 00:39:52
0.0,0.0,29-07 00:39:53
0.0,0.0,29-07 00:39:54
0.0,0.0,29-07 00:39:55
0.0,0.0,29-07 00:39:56
0.0,0.0,29-07 00:39:57
0.0,0.0,29-07 00:39:58
0.0,0.0,29-07 00:39:59
0.0,0.0,29-07 00:40:00
0.0,0.0,29-07 00:40:01
0.0,0.0,29-07 00:40:02
0.0,0.0,29-07 00:40:03
0.0,0.0,29-07 00:40:04
0.0,0.0,29-07 00:40:05
0.0,0.0,29-07 00:40:06
0.0,0.0,29-07 00:40:07
0.0,0.0,29-07 00:40:08
0.0,0.0,29-07 00:40:09
0.0,0.0,29-07 00:40:10
0.0,0.0,29-07 00:40:11
0.0,0.0,29-07 00:40:12
0.0,0.0,29-07 00:40:13
0.0,0.0,29-07 00:40:14
0.0,0.0,29-07 00:40:15
0.0,0.0,29-07 00:40:16
0.0,0.0,29-07 00:40:17
0.0,0.0,29-07 00:40:18
0.0,0.0,29-07 00:40:19
0.0,0.0,29-07 00:40:20
0.0,0.0,29-07 00:40:21
0.0,0.0,29-07 00:40:22
0.0,0.0,29-07 00:40:23
0.0,0.0,29-07 00:40:24
0.0,0.0,29-07 00:40:25
0.0,0.0,29-07 00:40:26
0.0,0.0,29-07 00:40:27
0.0,0.0,29-07 00:40:28
0.0,0.0,29-07 00:40:29
0.0,0.0,29-07 00:40:30
0.0,0.0,29-07 00:40:31
0.0,0.0,29-07 00:40:32
0.0,0.0,29-07 00:40:33
0.0,0.0,29-07 00:40:34
0.0,0.0,29-07 00:40:35
0.0,0.0,29-07 00:40:36
0.0,0.0,29-07 00:40:37
0.0,0.0,29-07 00:40:38
0.0,0.0,29-07 00:40:39
0.0,0.0,29-07 00:40:40
0.0,0.0,29-07 00:40:41
0.0,0.0,29-07 00:40:42
0.0,0.0,29-07 00:40:43
0.0,0.0,29-07 00:40:44
0.0,0.0,29-07 00:40:45
