"Dstat 0.7.2 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","netsolver",,,,"User:","root"
"Cmdline:","dstat --net --time -N dc2.s1-eth13 --nocolor --output ./results/upgrade/1000-from-vpn-ids2.csv",,,,"Date:","29 Jul 2017 00:30:27 UTC"

"net/dc2.s1-eth13",,"system"
"recv","send","time"
0.0,0.0,29-07 00:30:27
0.0,0.0,29-07 00:30:28
0.0,0.0,29-07 00:30:29
0.0,0.0,29-07 00:30:30
0.0,0.0,29-07 00:30:31
0.0,0.0,29-07 00:30:32
0.0,0.0,29-07 00:30:33
0.0,0.0,29-07 00:30:34
0.0,0.0,29-07 00:30:35
0.0,0.0,29-07 00:30:36
0.0,0.0,29-07 00:30:37
0.0,0.0,29-07 00:30:38
0.0,0.0,29-07 00:30:39
0.0,0.0,29-07 00:30:40
0.0,0.0,29-07 00:30:41
0.0,0.0,29-07 00:30:42
0.0,0.0,29-07 00:30:43
0.0,0.0,29-07 00:30:44
0.0,0.0,29-07 00:30:45
0.0,0.0,29-07 00:30:46
0.0,0.0,29-07 00:30:47
0.0,0.0,29-07 00:30:48
0.0,0.0,29-07 00:30:49
0.0,0.0,29-07 00:30:50
0.0,0.0,29-07 00:30:51
0.0,0.0,29-07 00:30:52
0.0,0.0,29-07 00:30:53
0.0,0.0,29-07 00:30:54
0.0,0.0,29-07 00:30:55
0.0,0.0,29-07 00:30:56
0.0,0.0,29-07 00:30:57
0.0,0.0,29-07 00:30:58
0.0,0.0,29-07 00:30:59
0.0,0.0,29-07 00:31:00
0.0,0.0,29-07 00:31:01
0.0,0.0,29-07 00:31:02
0.0,0.0,29-07 00:31:03
0.0,0.0,29-07 00:31:04
0.0,0.0,29-07 00:31:05
0.0,0.0,29-07 00:31:06
0.0,0.0,29-07 00:31:07
0.0,0.0,29-07 00:31:08
0.0,0.0,29-07 00:31:09
0.0,0.0,29-07 00:31:10
0.0,0.0,29-07 00:31:11
0.0,0.0,29-07 00:31:12
0.0,0.0,29-07 00:31:13
0.0,0.0,29-07 00:31:14
0.0,0.0,29-07 00:31:15
0.0,0.0,29-07 00:31:16
0.0,0.0,29-07 00:31:17
0.0,0.0,29-07 00:31:18
0.0,0.0,29-07 00:31:19
0.0,0.0,29-07 00:31:20
0.0,0.0,29-07 00:31:21
0.0,0.0,29-07 00:31:22
0.0,0.0,29-07 00:31:23
0.0,0.0,29-07 00:31:24
0.0,0.0,29-07 00:31:25
0.0,0.0,29-07 00:31:26
0.0,0.0,29-07 00:31:27
0.0,0.0,29-07 00:31:28
0.0,0.0,29-07 00:31:29
0.0,0.0,29-07 00:31:30
0.0,0.0,29-07 00:31:31
0.0,0.0,29-07 00:31:32
0.0,0.0,29-07 00:31:33
0.0,0.0,29-07 00:31:34
0.0,0.0,29-07 00:31:35
0.0,0.0,29-07 00:31:36
0.0,0.0,29-07 00:31:37
0.0,0.0,29-07 00:31:38
0.0,0.0,29-07 00:31:39
0.0,0.0,29-07 00:31:40
0.0,0.0,29-07 00:31:41
0.0,0.0,29-07 00:31:42
0.0,0.0,29-07 00:31:43
0.0,0.0,29-07 00:31:44
0.0,0.0,29-07 00:31:45
0.0,0.0,29-07 00:31:46
0.0,0.0,29-07 00:31:47
0.0,0.0,29-07 00:31:48
0.0,0.0,29-07 00:31:49
0.0,0.0,29-07 00:31:50
0.0,0.0,29-07 00:31:51
0.0,0.0,29-07 00:31:52
0.0,0.0,29-07 00:31:53
0.0,0.0,29-07 00:31:54
0.0,0.0,29-07 00:31:55
0.0,0.0,29-07 00:31:56
0.0,0.0,29-07 00:31:57
0.0,0.0,29-07 00:31:58
0.0,0.0,29-07 00:31:59
0.0,0.0,29-07 00:32:00
0.0,0.0,29-07 00:32:01
0.0,0.0,29-07 00:32:02
0.0,0.0,29-07 00:32:03
0.0,0.0,29-07 00:32:04
0.0,0.0,29-07 00:32:05
0.0,0.0,29-07 00:32:06
0.0,0.0,29-07 00:32:07
0.0,0.0,29-07 00:32:08
0.0,0.0,29-07 00:32:09
0.0,0.0,29-07 00:32:10
0.0,0.0,29-07 00:32:11
0.0,0.0,29-07 00:32:12
0.0,0.0,29-07 00:32:13
0.0,0.0,29-07 00:32:14
0.0,0.0,29-07 00:32:15
0.0,0.0,29-07 00:32:16
0.0,0.0,29-07 00:32:17
0.0,0.0,29-07 00:32:18
0.0,0.0,29-07 00:32:19
0.0,0.0,29-07 00:32:20
0.0,0.0,29-07 00:32:21
0.0,0.0,29-07 00:32:22
0.0,0.0,29-07 00:32:23
0.0,0.0,29-07 00:32:24
0.0,0.0,29-07 00:32:25
0.0,0.0,29-07 00:32:26
0.0,0.0,29-07 00:32:27
0.0,0.0,29-07 00:32:28
0.0,0.0,29-07 00:32:29
