"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain17-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","28 Jul 2017 01:49:53 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,28-07 01:49:53
0,0,28-07 01:49:54
0,0,28-07 01:49:55
0,0,28-07 01:49:56
0,0,28-07 01:49:57
0,0,28-07 01:49:58
0,0,28-07 01:49:59
0,0,28-07 01:50:00
0,0,28-07 01:50:01
95,95,28-07 01:50:02
0,0,28-07 01:50:03
0,0,28-07 01:50:04
0,0,28-07 01:50:05
181575,0,28-07 01:50:06
1800025,42,28-07 01:50:07
2702480,0,28-07 01:50:08
2598974,0,28-07 01:50:09
1962981,0,28-07 01:50:10
1963086,95,28-07 01:50:11
2032093,0,28-07 01:50:12
2321441,42,28-07 01:50:13
2053471,0,28-07 01:50:14
1631986,0,28-07 01:50:15
1593706,0,28-07 01:50:16
2020942,0,28-07 01:50:17
2024173,0,28-07 01:50:18
1833062,0,28-07 01:50:19
2557276,0,28-07 01:50:20
1978290,95,28-07 01:50:21
1482385,486,28-07 01:50:22
1572678,0,28-07 01:50:23
2251101,0,28-07 01:50:24
2420576,0,28-07 01:50:25
2194380,0,28-07 01:50:26
2906754,0,28-07 01:50:27
2112529,255,28-07 01:50:28
2061103,255,28-07 01:50:29
2332240,255,28-07 01:50:30
2287117,510,28-07 01:50:31
2736694,0,28-07 01:50:32
2832497,42,28-07 01:50:33
1711030,510,28-07 01:50:34
543721,510,28-07 01:50:35
562283,1020,28-07 01:50:36
554117,0,28-07 01:50:37
561237,255,28-07 01:50:38
417892,255,28-07 01:50:39
1958337,0,28-07 01:50:40
1891579,0,28-07 01:50:41
1361995,0,28-07 01:50:42
1620268,0,28-07 01:50:43
2555601,0,28-07 01:50:44
2445266,0,28-07 01:50:45
2242187,0,28-07 01:50:46
2350194,0,28-07 01:50:47
2068245,95,28-07 01:50:48
1997926,42,28-07 01:50:49
1374838,0,28-07 01:50:50
2030178,0,28-07 01:50:51
2427949,0,28-07 01:50:52
2258090,0,28-07 01:50:53
1968338,0,28-07 01:50:54
1447205,0,28-07 01:50:55
1899205,494,28-07 01:50:56
2390020,0,28-07 01:50:57
2659385,0,28-07 01:50:58
2025065,0,28-07 01:50:59
2413977,239,28-07 01:51:00
2353482,42,28-07 01:51:01
2130208,0,28-07 01:51:02
2268210,0,28-07 01:51:03
1418938,255,28-07 01:51:04
1064266,247,28-07 01:51:05
2532589,0,28-07 01:51:06
2831690,0,28-07 01:51:07
1059394,510,28-07 01:51:08
528454,239,28-07 01:51:09
444905,255,28-07 01:51:10
718629,1020,28-07 01:51:11
556766,255,28-07 01:51:12
1899488,0,28-07 01:51:13
1850513,0,28-07 01:51:14
1752116,0,28-07 01:51:15
1382340,0,28-07 01:51:16
2970458,0,28-07 01:51:17
2673657,0,28-07 01:51:18
2677931,0,28-07 01:51:19
2047635,0,28-07 01:51:20
2294217,0,28-07 01:51:21
2299944,95,28-07 01:51:22
2292003,0,28-07 01:51:23
2461529,42,28-07 01:51:24
2172216,0,28-07 01:51:25
2416727,0,28-07 01:51:26
1183110,0,28-07 01:51:27
1566436,0,28-07 01:51:28
3026194,0,28-07 01:51:29
3163515,0,28-07 01:51:30
2512521,0,28-07 01:51:31
2972774,95,28-07 01:51:32
1878147,0,28-07 01:51:33
