"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain44-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","28 Jul 2017 01:49:55 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,28-07 01:49:55
0,0,28-07 01:49:56
0,0,28-07 01:49:57
95,95,28-07 01:49:58
0,0,28-07 01:49:59
0,0,28-07 01:50:00
0,0,28-07 01:50:01
0,0,28-07 01:50:02
0,0,28-07 01:50:03
0,0,28-07 01:50:04
0,0,28-07 01:50:05
0,0,28-07 01:50:06
0,0,28-07 01:50:07
95,95,28-07 01:50:08
0,0,28-07 01:50:09
605667,0,28-07 01:50:10
3204482,0,28-07 01:50:11
3842992,0,28-07 01:50:12
2756781,42,28-07 01:50:13
3007343,0,28-07 01:50:14
2503990,0,28-07 01:50:15
4065749,0,28-07 01:50:16
4699869,589,28-07 01:50:17
2479980,0,28-07 01:50:18
2966031,0,28-07 01:50:19
2863275,510,28-07 01:50:20
5360567,0,28-07 01:50:21
4709070,799,28-07 01:50:22
1910488,239,28-07 01:50:23
996171,255,28-07 01:50:24
917497,1020,28-07 01:50:25
2100997,0,28-07 01:50:26
3447271,0,28-07 01:50:27
3293071,0,28-07 01:50:28
3832503,0,28-07 01:50:29
2428936,0,28-07 01:50:30
3190310,0,28-07 01:50:31
2334371,0,28-07 01:50:32
2214283,42,28-07 01:50:33
2549250,0,28-07 01:50:34
4032694,342,28-07 01:50:35
5255911,0,28-07 01:50:36
6039767,0,28-07 01:50:37
5980051,255,28-07 01:50:38
5781598,0,28-07 01:50:39
1136575,510,28-07 01:50:40
471818,255,28-07 01:50:41
999247,765,28-07 01:50:42
1969092,0,28-07 01:50:43
4594319,0,28-07 01:50:44
5782810,0,28-07 01:50:45
5464975,0,28-07 01:50:46
5557322,0,28-07 01:50:47
2637574,0,28-07 01:50:48
2629051,0,28-07 01:50:49
4707718,0,28-07 01:50:50
4052923,0,28-07 01:50:51
3219439,342,28-07 01:50:52
2962052,0,28-07 01:50:53
2778152,0,28-07 01:50:54
1291004,1020,28-07 01:50:55
1016308,765,28-07 01:50:56
2055276,42,28-07 01:50:57
3652132,0,28-07 01:50:58
3646891,0,28-07 01:50:59
3042983,0,28-07 01:51:00
2919198,0,28-07 01:51:01
3238900,0,28-07 01:51:02
2007208,478,28-07 01:51:03
2929207,247,28-07 01:51:04
3482034,0,28-07 01:51:05
2950770,749,28-07 01:51:06
2485581,0,28-07 01:51:07
2555258,510,28-07 01:51:08
3025278,0,28-07 01:51:09
2633394,0,28-07 01:51:10
5990448,1301,28-07 01:51:11
739381,255,28-07 01:51:12
1218201,255,28-07 01:51:13
2111205,0,28-07 01:51:14
2591483,0,28-07 01:51:15
2328857,0,28-07 01:51:16
2843607,0,28-07 01:51:17
2281079,0,28-07 01:51:18
4191636,0,28-07 01:51:19
5081540,42,28-07 01:51:20
3253826,1004,28-07 01:51:21
5944335,0,28-07 01:51:22
5025879,765,28-07 01:51:23
2868989,0,28-07 01:51:24
5677472,0,28-07 01:51:25
1184138,1020,28-07 01:51:26
1536339,0,28-07 01:51:27
4557642,0,28-07 01:51:28
4317487,0,28-07 01:51:29
6266165,0,28-07 01:51:30
6405904,0,28-07 01:51:31
6312092,0,28-07 01:51:32
4375464,1195,28-07 01:51:33
6503317,0,28-07 01:51:34
6144088,765,28-07 01:51:35
4738563,255,28-07 01:51:36
5085761,255,28-07 01:51:37
1669023,255,28-07 01:51:38
3826069,0,28-07 01:51:39
7194633,0,28-07 01:51:40
6442878,0,28-07 01:51:41
6176852,0,28-07 01:51:42
6995250,42,28-07 01:51:43
4554160,486,28-07 01:51:44
6671466,749,28-07 01:51:45
6719051,765,28-07 01:51:46
6601797,247,28-07 01:51:47
3649703,255,28-07 01:51:48
1859922,297,28-07 01:51:49
6175682,0,28-07 01:51:50
7765320,0,28-07 01:51:51
8366627,0,28-07 01:51:52
8787046,0,28-07 01:51:53
5800527,996,28-07 01:51:54
6357712,510,28-07 01:51:55
8293047,0,28-07 01:51:56
8026465,510,28-07 01:51:57
2579363,255,28-07 01:51:58
6559147,0,28-07 01:51:59
8615640,0,28-07 01:52:00
9410264,0,28-07 01:52:01
8539070,0,28-07 01:52:02
8397153,964,28-07 01:52:03
9306421,510,28-07 01:52:04
9878359,247,28-07 01:52:05
3704836,297,28-07 01:52:06
