"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain9-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","29 Jul 2017 05:19:20 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,29-07 05:19:20
42,42,29-07 05:19:21
0,0,29-07 05:19:22
0,0,29-07 05:19:23
0,0,29-07 05:19:24
0,0,29-07 05:19:25
95,95,29-07 05:19:26
0,0,29-07 05:19:27
0,0,29-07 05:19:28
0,0,29-07 05:19:29
0,0,29-07 05:19:30
212896,0,29-07 05:19:31
3954476,0,29-07 05:19:32
4085322,0,29-07 05:19:33
4088057,0,29-07 05:19:34
1958784,1267,29-07 05:19:35
2800862,0,29-07 05:19:36
3716265,0,29-07 05:19:37
4104914,0,29-07 05:19:38
2614538,1020,29-07 05:19:39
3272071,247,29-07 05:19:40
3722130,0,29-07 05:19:41
4206157,0,29-07 05:19:42
2764672,1020,29-07 05:19:43
2085452,289,29-07 05:19:44
3632050,0,29-07 05:19:45
3945496,0,29-07 05:19:46
3730534,0,29-07 05:19:47
1897401,1020,29-07 05:19:48
3103354,0,29-07 05:19:49
3564046,0,29-07 05:19:50
3968090,0,29-07 05:19:51
2829874,1020,29-07 05:19:52
2883646,247,29-07 05:19:53
3551603,0,29-07 05:19:54
3629802,0,29-07 05:19:55
3449208,42,29-07 05:19:56
2140338,1020,29-07 05:19:57
3366365,0,29-07 05:19:58
4233144,0,29-07 05:19:59
4049995,0,29-07 05:20:00
2168511,1020,29-07 05:20:01
3062704,0,29-07 05:20:02
4086386,0,29-07 05:20:03
3934757,0,29-07 05:20:04
2408419,1020,29-07 05:20:05
2640080,247,29-07 05:20:06
4022738,0,29-07 05:20:07
3921583,0,29-07 05:20:08
3166220,0,29-07 05:20:09
2322062,1012,29-07 05:20:10
3219679,0,29-07 05:20:11
3437212,0,29-07 05:20:12
3945616,0,29-07 05:20:13
2341241,1020,29-07 05:20:14
2635376,0,29-07 05:20:15
3860374,0,29-07 05:20:16
3950934,0,29-07 05:20:17
2929562,0,29-07 05:20:18
2275895,1309,29-07 05:20:19
3749821,0,29-07 05:20:20
3783389,0,29-07 05:20:21
3712403,0,29-07 05:20:22
1844966,1020,29-07 05:20:23
2586443,0,29-07 05:20:24
3550763,0,29-07 05:20:25
3501745,0,29-07 05:20:26
3450509,0,29-07 05:20:27
2153514,1267,29-07 05:20:28
3943599,0,29-07 05:20:29
3682957,0,29-07 05:20:30
4001269,0,29-07 05:20:31
2265872,1020,29-07 05:20:32
3096343,0,29-07 05:20:33
3978718,0,29-07 05:20:34
3689841,0,29-07 05:20:35
2441841,1020,29-07 05:20:36
2960221,42,29-07 05:20:37
