"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain1-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","29 Jul 2017 05:19:19 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,29-07 05:19:19
0,0,29-07 05:19:20
0,0,29-07 05:19:21
0,0,29-07 05:19:22
0,0,29-07 05:19:23
0,0,29-07 05:19:24
0,0,29-07 05:19:25
0,0,29-07 05:19:26
95,95,29-07 05:19:27
0,0,29-07 05:19:28
0,0,29-07 05:19:29
0,0,29-07 05:19:30
292580,0,29-07 05:19:31
2274244,0,29-07 05:19:32
3954200,0,29-07 05:19:33
3756377,0,29-07 05:19:34
2763110,1020,29-07 05:19:35
2876957,247,29-07 05:19:36
3865514,0,29-07 05:19:37
3830010,0,29-07 05:19:38
3021775,0,29-07 05:19:39
2521756,1309,29-07 05:19:40
3268346,0,29-07 05:19:41
3475898,0,29-07 05:19:42
4035773,0,29-07 05:19:43
2202126,1020,29-07 05:19:44
2792280,247,29-07 05:19:45
4013517,0,29-07 05:19:46
3764568,0,29-07 05:19:47
2942250,1020,29-07 05:19:48
2146955,0,29-07 05:19:49
3660891,0,29-07 05:19:50
4089532,0,29-07 05:19:51
3809899,0,29-07 05:19:52
2174719,1062,29-07 05:19:53
3485363,0,29-07 05:19:54
4413022,0,29-07 05:19:55
4175989,0,29-07 05:19:56
2162843,1267,29-07 05:19:57
3702352,0,29-07 05:19:58
3877896,0,29-07 05:19:59
3807229,0,29-07 05:20:00
2328499,765,29-07 05:20:01
2704023,247,29-07 05:20:02
3978883,0,29-07 05:20:03
3846901,0,29-07 05:20:04
2785719,1020,29-07 05:20:05
2568908,0,29-07 05:20:06
3856297,0,29-07 05:20:07
3678061,0,29-07 05:20:08
3614984,0,29-07 05:20:09
2254883,1062,29-07 05:20:10
3291957,0,29-07 05:20:11
3491440,0,29-07 05:20:12
3592076,0,29-07 05:20:13
2475354,1020,29-07 05:20:14
2397807,247,29-07 05:20:15
3833892,0,29-07 05:20:16
3480203,0,29-07 05:20:17
3713601,0,29-07 05:20:18
2469581,1020,29-07 05:20:19
3876828,0,29-07 05:20:20
3766499,0,29-07 05:20:21
3738319,0,29-07 05:20:22
2335933,1267,29-07 05:20:23
3322241,0,29-07 05:20:24
4144682,0,29-07 05:20:25
4181652,0,29-07 05:20:26
2302917,765,29-07 05:20:27
3104650,247,29-07 05:20:28
4138916,0,29-07 05:20:29
3858611,0,29-07 05:20:30
