"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain56-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","11 Dec 2017 18:59:48 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,11-12 18:59:48
0,0,11-12 18:59:49
0,0,11-12 18:59:50
812310,18710,11-12 18:59:51
1351207,24791,11-12 18:59:52
1349594,17028,11-12 18:59:53
1352168,27390,11-12 18:59:54
1352960,37446,11-12 18:59:55
1352960,34554,11-12 18:59:56
1352960,34452,11-12 18:59:57
1352960,33870,11-12 18:59:58
1352894,36336,11-12 18:59:59
1351772,25806,11-12 19:00:00
1348670,15180,11-12 19:00:01
1352989,33107,11-12 19:00:02
1353030,35652,11-12 19:00:03
1352960,35388,11-12 19:00:04
1356950,35574,11-12 19:00:05
1387412,33990,11-12 19:00:06
1359194,26862,11-12 19:00:07
1352894,33870,11-12 19:00:08
1352894,34188,11-12 19:00:09
1352762,33738,11-12 19:00:10
1351640,27006,11-12 19:00:11
1351141,21809,11-12 19:00:12
1350716,25752,11-12 19:00:13
1352366,33552,11-12 19:00:14
1352960,35376,11-12 19:00:15
1352960,36774,11-12 19:00:16
1352762,33750,11-12 19:00:17
1352960,39006,11-12 19:00:18
1352894,33528,11-12 19:00:19
1352960,33936,11-12 19:00:20
1352960,35508,11-12 19:00:21
1354057,29723,11-12 19:00:22
1352964,31242,11-12 19:00:23
1352894,30240,11-12 19:00:24
1352894,35838,11-12 19:00:25
1352960,38016,11-12 19:00:26
1352960,37092,11-12 19:00:27
1352960,37830,11-12 19:00:28
1352960,34914,11-12 19:00:29
1352960,35046,11-12 19:00:30
1351772,27600,11-12 19:00:31
1351999,30137,11-12 19:00:32
1351640,28722,11-12 19:00:33
1350848,24750,11-12 19:00:34
1350650,20856,11-12 19:00:35
1352300,33330,11-12 19:00:36
1352960,37752,11-12 19:00:37
1352342,30468,11-12 19:00:38
1352300,28392,11-12 19:00:39
1352102,30426,11-12 19:00:40
1352234,31242,11-12 19:00:41
1351999,31523,11-12 19:00:42
1352828,32352,11-12 19:00:43
1352762,33198,11-12 19:00:44
1352960,33660,11-12 19:00:45
1352960,31548,11-12 19:00:46
1352828,34410,11-12 19:00:47
1352366,30558,11-12 19:00:48
1352564,32826,11-12 19:00:49
1352234,29436,11-12 19:00:50
1352762,31440,11-12 19:00:51
1352597,31655,11-12 19:00:52
1352960,35190,11-12 19:00:53
1352894,33948,11-12 19:00:54
1352366,27258,11-12 19:00:55
1352894,30780,11-12 19:00:56
1352696,28458,11-12 19:00:57
1352960,35904,11-12 19:00:58
1352036,28182,11-12 19:00:59
1352762,29646,11-12 19:01:00
1351970,28722,11-12 19:01:01
1351933,26033,11-12 19:01:02
1352234,26424,11-12 19:01:03
1352960,32802,11-12 19:01:04
1352828,32616,11-12 19:01:05
1351838,27786,11-12 19:01:06
1351904,26436,11-12 19:01:07
1352894,31218,11-12 19:01:08
1351112,22902,11-12 19:01:09
1352762,30492,11-12 19:01:10
1350914,20472,11-12 19:01:11
1352329,29951,11-12 19:01:12
1352762,31968,11-12 19:01:13
1351904,27192,11-12 19:01:14
1352922,25932,11-12 19:01:15
1352234,28776,11-12 19:01:16
1352894,31044,11-12 19:01:17
1351838,24960,11-12 19:01:18
1352102,27918,11-12 19:01:19
1351838,23496,11-12 19:01:20
1352960,34914,11-12 19:01:21
1353055,33899,11-12 19:01:22
1350650,20076,11-12 19:01:23
1352234,30054,11-12 19:01:24
1352828,32142,11-12 19:01:25
1353002,37200,11-12 19:01:26
1352568,30570,11-12 19:01:27
1352960,32088,11-12 19:01:28
1352828,29634,11-12 19:01:29
1352498,26226,11-12 19:01:30
1351244,23166,11-12 19:01:31
1352527,30125,11-12 19:01:32
1352410,23280,11-12 19:01:33
1352894,33276,11-12 19:01:34
1352696,30174,11-12 19:01:35
1352036,24024,11-12 19:01:36
1352366,30372,11-12 19:01:37
1352366,30450,11-12 19:01:38
1351838,26544,11-12 19:01:39
1351508,20208,11-12 19:01:40
1351776,24168,11-12 19:01:41
1352857,30797,11-12 19:01:42
1352960,29778,11-12 19:01:43
1335502,29946,11-12 19:01:44
1352696,31554,11-12 19:01:45
1352762,31362,11-12 19:01:46
1351838,29370,11-12 19:01:47
1352630,31548,11-12 19:01:48
1353978,34026,11-12 19:01:49
1353318,28548,11-12 19:01:50
1352762,34080,11-12 19:01:51
1352857,32171,11-12 19:01:52
1353236,29352,11-12 19:01:53
1350386,20934,11-12 19:01:54
1351904,27480,11-12 19:01:55
1352300,30042,11-12 19:01:56
1351644,24498,11-12 19:01:57
1352762,31650,11-12 19:01:58
1351772,26952,11-12 19:01:59
1352300,29700,11-12 19:02:00
1352102,29316,11-12 19:02:01
1352527,32171,11-12 19:02:02
1352960,35148,11-12 19:02:03
1352894,33618,11-12 19:02:04
1352960,34134,11-12 19:02:05
1352960,33276,11-12 19:02:06
1352960,35652,11-12 19:02:07
1352960,32418,11-12 19:02:08
1352960,35178,11-12 19:02:09
1352564,31626,11-12 19:02:10
1352828,34674,11-12 19:02:11
1352923,31721,11-12 19:02:12
1353002,34758,11-12 19:02:13
1352828,31416,11-12 19:02:14
1352960,33114,11-12 19:02:15
1352960,34596,11-12 19:02:16
1352960,34200,11-12 19:02:17
1352960,34608,11-12 19:02:18
1353846,31320,11-12 19:02:19
1352960,33462,11-12 19:02:20
1352960,33804,11-12 19:02:21
1352923,33557,11-12 19:02:22
1352432,32826,11-12 19:02:23
1353582,31254,11-12 19:02:24
1352234,27930,11-12 19:02:25
1351904,28644,11-12 19:02:26
1351442,24498,11-12 19:02:27
1353384,28284,11-12 19:02:28
1353780,33300,11-12 19:02:29
1352960,35574,11-12 19:02:30
1352828,31812,11-12 19:02:31
1352857,31313,11-12 19:02:32
1352894,33528,11-12 19:02:33
1352894,35718,11-12 19:02:34
1352894,34662,11-12 19:02:35
1352432,32154,11-12 19:02:36
1352960,34014,11-12 19:02:37
1352828,33924,11-12 19:02:38
1352960,33528,11-12 19:02:39
1352366,29196,11-12 19:02:40
1352960,35574,11-12 19:02:41
1353941,34649,11-12 19:02:42
1352960,34518,11-12 19:02:43
1351904,28932,11-12 19:02:44
1352696,30132,11-12 19:02:45
1352964,34794,11-12 19:02:46
1352894,32418,11-12 19:02:47
1352432,30690,11-12 19:02:48
1352960,33396,11-12 19:02:49
1352960,34992,11-12 19:02:50
1352960,35334,11-12 19:02:51
1352923,33767,11-12 19:02:52
1352894,34782,11-12 19:02:53
1352960,34980,11-12 19:02:54
1352696,33330,11-12 19:02:55
1352894,31614,11-12 19:02:56
1352828,33618,11-12 19:02:57
1351310,24840,11-12 19:02:58
1352432,30372,11-12 19:02:59
1352870,31866,11-12 19:03:00
1352828,33222,11-12 19:03:01
1353055,32765,11-12 19:03:02
1353030,35256,11-12 19:03:03
1351706,25740,11-12 19:03:04
1413086,33288,11-12 19:03:05
1350188,22728,11-12 19:03:06
1349990,20892,11-12 19:03:07
1352234,28644,11-12 19:03:08
1350914,23970,11-12 19:03:09
1351574,27918,11-12 19:03:10
1352894,33528,11-12 19:03:11
1352989,31907,11-12 19:03:12
1352630,28986,11-12 19:03:13
1352300,30834,11-12 19:03:14
1352366,28314,11-12 19:03:15
1353780,31320,11-12 19:03:16
1352960,32274,11-12 19:03:17
1352234,27150,11-12 19:03:18
1352102,29766,11-12 19:03:19
1352168,29700,11-12 19:03:20
1352762,31350,11-12 19:03:21
1352923,33821,11-12 19:03:22
1352960,28788,11-12 19:03:23
1352960,33132,11-12 19:03:24
1351970,26400,11-12 19:03:25
1352894,34686,11-12 19:03:26
1352960,33330,11-12 19:03:27
1352828,34278,11-12 19:03:28
1352370,31152,11-12 19:03:29
1352894,34266,11-12 19:03:30
1352828,31692,11-12 19:03:31
1352437,32489,11-12 19:03:32
1352828,33660,11-12 19:03:33
1352102,28116,11-12 19:03:34
1352894,33132,11-12 19:03:35
1351640,30888,11-12 19:03:36
1352300,34518,11-12 19:03:37
1348736,17424,11-12 19:03:38
1348274,12672,11-12 19:03:39
1348736,14334,11-12 19:03:40
1352168,27930,11-12 19:03:41
1352593,30521,11-12 19:03:42
1352168,27282,11-12 19:03:43
1353218,27240,11-12 19:03:44
1350678,21564,11-12 19:03:45
1351640,31242,11-12 19:03:46
1348604,16908,11-12 19:03:47
1346360,7920,11-12 19:03:48
1350122,22242,11-12 19:03:49
1351706,29064,11-12 19:03:50
1352300,28842,11-12 19:03:51
1352795,26771,11-12 19:03:52
1352564,30978,11-12 19:03:53
1352234,29106,11-12 19:03:54
1353648,27306,11-12 19:03:55
1352960,34716,11-12 19:03:56
1352960,33396,11-12 19:03:57
1352168,28842,11-12 19:03:58
1350914,25146,11-12 19:03:59
1352828,33858,11-12 19:04:00
1352234,32484,11-12 19:04:01
1352923,34241,11-12 19:04:02
1352762,30294,11-12 19:04:03
1352894,31284,11-12 19:04:04
1352342,28884,11-12 19:04:05
1352960,34320,11-12 19:04:06
1352234,29976,11-12 19:04:07
1352960,35310,11-12 19:04:08
1352960,35706,11-12 19:04:09
1352960,36828,11-12 19:04:10
1352960,32694,11-12 19:04:11
1353661,32405,11-12 19:04:12
1352894,34122,11-12 19:04:13
1352894,34782,11-12 19:04:14
1351046,23232,11-12 19:04:15
1352234,30096,11-12 19:04:16
1352960,36960,11-12 19:04:17
1352300,35508,11-12 19:04:18
1346360,7920,11-12 19:04:19
1352300,34320,11-12 19:04:20
1350980,28446,11-12 19:04:21
1352300,29592,11-12 19:04:22
1351735,29279,11-12 19:04:23
1346558,8382,11-12 19:04:24
1347090,10362,11-12 19:04:25
1352234,32550,11-12 19:04:26
1348340,14124,11-12 19:04:27
1352960,35640,11-12 19:04:28
1353846,31620,11-12 19:04:29
1352828,30900,11-12 19:04:30
1350320,26136,11-12 19:04:31
1352630,33288,11-12 19:04:32
1352065,29831,11-12 19:04:33
1350914,25884,11-12 19:04:34
1349726,21582,11-12 19:04:35
1349000,20658,11-12 19:04:36
1346954,8976,11-12 19:04:37
1347920,13980,11-12 19:04:38
1352828,33078,11-12 19:04:39
1351904,26280,11-12 19:04:40
1349000,17094,11-12 19:04:41
1352960,34608,11-12 19:04:42
1351405,23549,11-12 19:04:43
1352036,26976,11-12 19:04:44
1352300,28590,11-12 19:04:45
1351376,24882,11-12 19:04:46
1353648,33564,11-12 19:04:47
1352894,33870,11-12 19:04:48
1352894,32472,11-12 19:04:49
1349660,20658,11-12 19:04:50
1348802,14322,11-12 19:04:51
1348208,14388,11-12 19:04:52
1352923,33227,11-12 19:04:53
1352300,31812,11-12 19:04:54
1352960,33990,11-12 19:04:55
1352960,33936,11-12 19:04:56
1352828,33528,11-12 19:04:57
1352960,34386,11-12 19:04:58
1352894,36180,11-12 19:04:59
1352300,32604,11-12 19:05:00
1352300,32022,11-12 19:05:01
1347680,14058,11-12 19:05:02
1346455,8015,11-12 19:05:03
1346360,7920,11-12 19:05:04
1351904,25740,11-12 19:05:05
1352762,33804,11-12 19:05:06
1352630,29634,11-12 19:05:07
1351800,24798,11-12 19:05:08
1352960,35466,11-12 19:05:09
1352366,29304,11-12 19:05:10
1353932,26790,11-12 19:05:11
1352960,35058,11-12 19:05:12
1352989,35945,11-12 19:05:13
1352894,33990,11-12 19:05:14
1352168,33198,11-12 19:05:15
1352828,35772,11-12 19:05:16
1352300,29568,11-12 19:05:17
1352168,32010,11-12 19:05:18
1351970,30438,11-12 19:05:19
1351508,28512,11-12 19:05:20
1352300,32472,11-12 19:05:21
1349660,20394,11-12 19:05:22
1350943,24647,11-12 19:05:23
1352960,34650,11-12 19:05:24
1352300,32682,11-12 19:05:25
1352696,32076,11-12 19:05:26
1352300,32166,11-12 19:05:27
1352828,33396,11-12 19:05:28
1349462,20604,11-12 19:05:29
