"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain19-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","11 Dec 2017 18:39:18 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,11-12 18:39:18
0,0,11-12 18:39:19
0,0,11-12 18:39:20
379,207,11-12 18:39:21
1318253,29579,11-12 18:39:22
1353055,34283,11-12 18:39:23
1352432,32736,11-12 18:39:24
1351602,23796,11-12 18:39:25
1352828,33276,11-12 18:39:26
1352498,31878,11-12 18:39:27
1352696,34200,11-12 18:39:28
1351640,28182,11-12 18:39:29
1352960,35058,11-12 18:39:30
1352960,35574,11-12 18:39:31
1353030,35640,11-12 18:39:32
1350811,20555,11-12 18:39:33
1352576,31032,11-12 18:39:34
1352564,30954,11-12 18:39:35
1351574,28590,11-12 18:39:36
1352894,34782,11-12 18:39:37
1352696,33726,11-12 18:39:38
1352366,28392,11-12 18:39:39
1352960,29580,11-12 18:39:40
1352432,32142,11-12 18:39:41
1352828,32550,11-12 18:39:42
1352564,30780,11-12 18:39:43
1351669,23459,11-12 18:39:44
1351970,26334,11-12 18:39:45
1352960,32748,11-12 18:39:46
1352960,34056,11-12 18:39:47
1351602,22806,11-12 18:39:48
1351046,19932,11-12 18:39:49
1350460,19338,11-12 18:39:50
1349726,19074,11-12 18:39:51
1352828,33924,11-12 18:39:52
1352366,32274,11-12 18:39:53
1352923,34163,11-12 18:39:54
1352960,34452,11-12 18:39:55
1352936,34692,11-12 18:39:56
1352960,34794,11-12 18:39:57
1352960,35508,11-12 18:39:58
1352696,33132,11-12 18:39:59
1352960,35574,11-12 18:40:00
1352894,34320,11-12 18:40:01
1352828,34398,11-12 18:40:02
1352960,35520,11-12 18:40:03
1352989,34889,11-12 18:40:04
1352898,32748,11-12 18:40:05
1351970,26004,11-12 18:40:06
1351838,25410,11-12 18:40:07
1352300,29976,11-12 18:40:08
1352828,35850,11-12 18:40:09
1352498,29766,11-12 18:40:10
1350914,20988,11-12 18:40:11
1350452,21330,11-12 18:40:12
1352234,31758,11-12 18:40:13
1351603,26891,11-12 18:40:14
1351970,27060,11-12 18:40:15
1352960,36234,11-12 18:40:16
1352960,35772,11-12 18:40:17
1352828,34122,11-12 18:40:18
1352894,34662,11-12 18:40:19
1352828,34254,11-12 18:40:20
1352828,33990,11-12 18:40:21
1352894,34950,11-12 18:40:22
1352828,34716,11-12 18:40:23
