"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain65-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","11 Dec 2017 19:05:32 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,11-12 19:05:32
0,0,11-12 19:05:33
0,0,11-12 19:05:34
136119,4471,11-12 19:05:35
1339962,29460,11-12 19:05:36
1352102,33264,11-12 19:05:37
1352960,39138,11-12 19:05:38
1352894,36072,11-12 19:05:39
1352960,31044,11-12 19:05:40
1352432,25806,11-12 19:05:41
1352696,28998,11-12 19:05:42
1353978,31356,11-12 19:05:43
1352564,26700,11-12 19:05:44
1352659,27929,11-12 19:05:45
1352960,30306,11-12 19:05:46
1352762,33210,11-12 19:05:47
1351376,27324,11-12 19:05:48
1352696,34794,11-12 19:05:49
1352168,29976,11-12 19:05:50
1352960,41064,11-12 19:05:51
1352696,35244,11-12 19:05:52
1352564,35442,11-12 19:05:53
1351970,29436,11-12 19:05:54
1352065,30599,11-12 19:05:55
1351838,28182,11-12 19:05:56
1351574,27918,11-12 19:05:57
1351640,26598,11-12 19:05:58
1352366,28182,11-12 19:05:59
1352960,35640,11-12 19:06:00
1352894,32142,11-12 19:06:01
1352960,35112,11-12 19:06:02
1352960,35970,11-12 19:06:03
1351376,24948,11-12 19:06:04
1349887,14363,11-12 19:06:05
1352894,34134,11-12 19:06:06
1353030,33330,11-12 19:06:07
1352366,26598,11-12 19:06:08
1350650,18546,11-12 19:06:09
1352960,37818,11-12 19:06:10
1352432,28248,11-12 19:06:11
1352672,29610,11-12 19:06:12
1352564,34254,11-12 19:06:13
1352168,32472,11-12 19:06:14
1352234,31032,11-12 19:06:15
1352461,29279,11-12 19:06:16
1352762,33210,11-12 19:06:17
1352960,36630,11-12 19:06:18
1352960,35574,11-12 19:06:19
1352894,31956,11-12 19:06:20
1352300,30372,11-12 19:06:21
1353350,30552,11-12 19:06:22
1352696,26016,11-12 19:06:23
1352828,31284,11-12 19:06:24
1351508,21120,11-12 19:06:25
1351801,23681,11-12 19:06:26
1352630,34146,11-12 19:06:27
1352432,32340,11-12 19:06:28
1352762,34332,11-12 19:06:29
1352960,37248,11-12 19:06:30
1351772,27060,11-12 19:06:31
1352432,31152,11-12 19:06:32
1352960,34332,11-12 19:06:33
1352960,35112,11-12 19:06:34
1352630,32220,11-12 19:06:35
1353483,31337,11-12 19:06:36
1352960,34848,11-12 19:06:37
1352960,38490,11-12 19:06:38
1352960,35178,11-12 19:06:39
1352960,35718,11-12 19:06:40
1352960,34464,11-12 19:06:41
1352960,35310,11-12 19:06:42
1352828,34848,11-12 19:06:43
1352960,34782,11-12 19:06:44
1352696,31362,11-12 19:06:45
1352857,31973,11-12 19:06:46
1352432,29118,11-12 19:06:47
1352762,31548,11-12 19:06:48
1352168,25212,11-12 19:06:49
1352828,33300,11-12 19:06:50
1353002,31668,11-12 19:06:51
1352960,34212,11-12 19:06:52
1352828,31890,11-12 19:06:53
1353400,31542,11-12 19:06:54
1351772,25236,11-12 19:06:55
1352725,32501,11-12 19:06:56
1352432,29064,11-12 19:06:57
1352300,27138,11-12 19:06:58
1350716,16236,11-12 19:06:59
1352432,30636,11-12 19:07:00
1352828,30834,11-12 19:07:01
1352234,26994,11-12 19:07:02
1352102,24684,11-12 19:07:03
1352828,32310,11-12 19:07:04
1352498,26808,11-12 19:07:05
1352263,25847,11-12 19:07:06
1352762,31704,11-12 19:07:07
1352960,35574,11-12 19:07:08
1352828,31494,11-12 19:07:09
1351640,24948,11-12 19:07:10
1350984,18480,11-12 19:07:11
1352828,31758,11-12 19:07:12
1351640,23376,11-12 19:07:13
1352300,26016,11-12 19:07:14
1352366,29778,11-12 19:07:15
1352461,25967,11-12 19:07:16
1352564,30954,11-12 19:07:17
1352630,28458,11-12 19:07:18
1352960,28920,11-12 19:07:19
1352894,32142,11-12 19:07:20
1352894,32376,11-12 19:07:21
1352696,28842,11-12 19:07:22
1352828,29394,11-12 19:07:23
1352696,29316,11-12 19:07:24
1352828,30660,11-12 19:07:25
1352857,27695,11-12 19:07:26
1352498,26688,11-12 19:07:27
1352936,31866,11-12 19:07:28
1351772,23850,11-12 19:07:29
1352498,27072,11-12 19:07:30
1352696,30648,11-12 19:07:31
1351970,25872,11-12 19:07:32
1351904,24312,11-12 19:07:33
1352102,25026,11-12 19:07:34
1352498,29184,11-12 19:07:35
1350877,16013,11-12 19:07:36
1352498,25818,11-12 19:07:37
1351244,19074,11-12 19:07:38
1351838,23970,11-12 19:07:39
1352036,25212,11-12 19:07:40
1352894,32352,11-12 19:07:41
1350914,18768,11-12 19:07:42
1351904,25872,11-12 19:07:43
1351838,22836,11-12 19:07:44
1350452,17358,11-12 19:07:45
1352564,30096,11-12 19:07:46
1352131,26243,11-12 19:07:47
1352432,27666,11-12 19:07:48
1352168,28524,11-12 19:07:49
1352894,32430,11-12 19:07:50
1352036,22518,11-12 19:07:51
1351970,24444,11-12 19:07:52
1351706,24774,11-12 19:07:53
1352960,26478,11-12 19:07:54
1352828,29106,11-12 19:07:55
1353055,35735,11-12 19:07:56
1352894,27996,11-12 19:07:57
1352960,35574,11-12 19:07:58
1352960,34650,11-12 19:07:59
1352960,35772,11-12 19:08:00
1352960,35652,11-12 19:08:01
1352828,35454,11-12 19:08:02
1353384,30528,11-12 19:08:03
1352762,32946,11-12 19:08:04
1352540,29106,11-12 19:08:05
1353055,33107,11-12 19:08:06
1352696,27930,11-12 19:08:07
1352762,32430,11-12 19:08:08
1352432,29460,11-12 19:08:09
1352960,34068,11-12 19:08:10
1352828,31758,11-12 19:08:11
1352564,33342,11-12 19:08:12
1352960,35442,11-12 19:08:13
1352960,32670,11-12 19:08:14
1352894,35202,11-12 19:08:15
1351933,27155,11-12 19:08:16
