"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain37-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","11 Dec 2017 18:48:47 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,11-12 18:48:47
0,0,11-12 18:48:48
0,0,11-12 18:48:49
688761,12589,11-12 18:48:50
1484652,37092,11-12 18:48:51
1352960,35640,11-12 18:48:52
1353030,35640,11-12 18:48:53
1352960,36300,11-12 18:48:54
1352960,35640,11-12 18:48:55
1352894,35202,11-12 18:48:56
1352960,35640,11-12 18:48:57
1352960,36234,11-12 18:48:58
1352960,35640,11-12 18:48:59
1353055,35735,11-12 18:49:00
1352960,35640,11-12 18:49:01
1352960,35178,11-12 18:49:02
1352960,35640,11-12 18:49:03
1352960,35784,11-12 18:49:04
1352960,35640,11-12 18:49:05
1352960,35640,11-12 18:49:06
1352960,35640,11-12 18:49:07
1352960,35640,11-12 18:49:08
1352960,35640,11-12 18:49:09
1353055,35735,11-12 18:49:10
1352960,35640,11-12 18:49:11
1352960,35640,11-12 18:49:12
1352960,35640,11-12 18:49:13
1352960,35640,11-12 18:49:14
1352960,35784,11-12 18:49:15
1352960,35640,11-12 18:49:16
1352960,35640,11-12 18:49:17
1352960,35640,11-12 18:49:18
1352960,35640,11-12 18:49:19
1353055,35603,11-12 18:49:20
1352960,35640,11-12 18:49:21
1352960,35640,11-12 18:49:22
1352960,35640,11-12 18:49:23
1353030,35640,11-12 18:49:24
1352960,35640,11-12 18:49:25
1353030,35640,11-12 18:49:26
1352960,35574,11-12 18:49:27
1352960,35640,11-12 18:49:28
1352960,35640,11-12 18:49:29
1353055,35669,11-12 18:49:30
1352960,35442,11-12 18:49:31
1352960,35640,11-12 18:49:32
1352960,35322,11-12 18:49:33
1352960,35706,11-12 18:49:34
1352960,35706,11-12 18:49:35
1353002,35682,11-12 18:49:36
1352960,35190,11-12 18:49:37
1352960,35640,11-12 18:49:38
1352960,35640,11-12 18:49:39
1353199,34019,11-12 18:49:40
1352960,35640,11-12 18:49:41
1352960,35640,11-12 18:49:42
1352960,35640,11-12 18:49:43
1352960,35640,11-12 18:49:44
1352960,35640,11-12 18:49:45
1352960,35640,11-12 18:49:46
1352960,35706,11-12 18:49:47
1352960,35640,11-12 18:49:48
1352960,35640,11-12 18:49:49
1352960,35640,11-12 18:49:50
1353055,35735,11-12 18:49:51
1352960,35640,11-12 18:49:52
1352960,35850,11-12 18:49:53
1352960,35640,11-12 18:49:54
1352960,35640,11-12 18:49:55
1352960,33660,11-12 18:49:56
1353030,35904,11-12 18:49:57
1352960,35640,11-12 18:49:58
1352960,35640,11-12 18:49:59
1352960,35586,11-12 18:50:00
1353055,35735,11-12 18:50:01
1352960,35652,11-12 18:50:02
1352960,35640,11-12 18:50:03
1352960,35640,11-12 18:50:04
