"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain51-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","11 Dec 2017 18:56:49 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,11-12 18:56:49
0,0,11-12 18:56:50
0,0,11-12 18:56:51
0,0,11-12 18:56:52
1218553,31819,11-12 18:56:53
1353030,35388,11-12 18:56:54
1352894,34254,11-12 18:56:55
1352894,31482,11-12 18:56:56
1352696,26610,11-12 18:56:57
1352960,26400,11-12 18:56:58
1352168,28512,11-12 18:56:59
1352960,35706,11-12 18:57:00
1352960,36168,11-12 18:57:01
1352894,33606,11-12 18:57:02
1353055,35735,11-12 18:57:03
1352960,35508,11-12 18:57:04
1352960,35640,11-12 18:57:05
1352960,34266,11-12 18:57:06
1352960,35640,11-12 18:57:07
1352960,35388,11-12 18:57:08
1352960,35838,11-12 18:57:09
1352960,35124,11-12 18:57:10
1352300,32946,11-12 18:57:11
1352960,35376,11-12 18:57:12
1353055,35735,11-12 18:57:13
1352960,35640,11-12 18:57:14
1352960,35574,11-12 18:57:15
1352960,35508,11-12 18:57:16
1352960,35442,11-12 18:57:17
1352960,35784,11-12 18:57:18
1352960,34584,11-12 18:57:19
1352960,35640,11-12 18:57:20
1352960,35640,11-12 18:57:21
1352960,35640,11-12 18:57:22
1353055,35735,11-12 18:57:23
1352960,35640,11-12 18:57:24
1352960,35508,11-12 18:57:25
1353030,35640,11-12 18:57:26
1352960,34782,11-12 18:57:27
1352960,35574,11-12 18:57:28
1353002,35682,11-12 18:57:29
1352960,35640,11-12 18:57:30
1352960,35322,11-12 18:57:31
1352894,34386,11-12 18:57:32
1352263,31181,11-12 18:57:33
1352960,36060,11-12 18:57:34
1352960,34320,11-12 18:57:35
1352102,27996,11-12 18:57:36
1352894,34518,11-12 18:57:37
1352960,35772,11-12 18:57:38
1352960,35508,11-12 18:57:39
1352960,35640,11-12 18:57:40
1352828,33132,11-12 18:57:41
1352960,35442,11-12 18:57:42
1352857,32633,11-12 18:57:43
1352828,31692,11-12 18:57:44
1352894,33726,11-12 18:57:45
1352960,35442,11-12 18:57:46
1352960,35838,11-12 18:57:47
1352960,35640,11-12 18:57:48
1352960,35640,11-12 18:57:49
1352960,35640,11-12 18:57:50
1352960,35640,11-12 18:57:51
1352960,35640,11-12 18:57:52
1353097,35777,11-12 18:57:53
1352960,35640,11-12 18:57:54
1352960,35640,11-12 18:57:55
1352960,35640,11-12 18:57:56
1352960,35640,11-12 18:57:57
1352960,35706,11-12 18:57:58
1352960,35640,11-12 18:57:59
1352960,35058,11-12 18:58:00
1352960,35640,11-12 18:58:01
1352960,35640,11-12 18:58:02
1352659,33173,11-12 18:58:03
1352300,30822,11-12 18:58:04
1352960,35838,11-12 18:58:05
1352960,35784,11-12 18:58:06
1352762,32616,11-12 18:58:07
1352828,32736,11-12 18:58:08
1352234,29304,11-12 18:58:09
1352432,30372,11-12 18:58:10
1351904,29568,11-12 18:58:11
1352960,33792,11-12 18:58:12
1353055,34163,11-12 18:58:13
1352762,32076,11-12 18:58:14
1352366,29118,11-12 18:58:15
1352498,32934,11-12 18:58:16
1352960,35046,11-12 18:58:17
1352342,28620,11-12 18:58:18
1352300,28920,11-12 18:58:19
1352828,30108,11-12 18:58:20
1352960,34320,11-12 18:58:21
1352960,34980,11-12 18:58:22
1352857,33623,11-12 18:58:23
1352960,35640,11-12 18:58:24
1352894,34188,11-12 18:58:25
1352960,34938,11-12 18:58:26
1353030,35640,11-12 18:58:27
1352960,34254,11-12 18:58:28
1352960,35640,11-12 18:58:29
1352960,35640,11-12 18:58:30
1352960,35640,11-12 18:58:31
1352960,35640,11-12 18:58:32
1353055,35339,11-12 18:58:33
1352960,35640,11-12 18:58:34
1352960,34782,11-12 18:58:35
1352960,35640,11-12 18:58:36
1352960,35376,11-12 18:58:37
1352960,35454,11-12 18:58:38
1352564,32538,11-12 18:58:39
1352960,35706,11-12 18:58:40
1352894,33330,11-12 18:58:41
1353002,35826,11-12 18:58:42
1352960,35640,11-12 18:58:43
1353055,35735,11-12 18:58:44
1352960,34254,11-12 18:58:45
1352960,35376,11-12 18:58:46
1352960,35508,11-12 18:58:47
1352960,35916,11-12 18:58:48
1352960,35706,11-12 18:58:49
1352696,31152,11-12 18:58:50
1352894,33726,11-12 18:58:51
1352960,35640,11-12 18:58:52
1352960,32616,11-12 18:58:53
1352725,30797,11-12 18:58:54
1352894,34518,11-12 18:58:55
1352894,33210,11-12 18:58:56
1352960,35640,11-12 18:58:57
1352960,33462,11-12 18:58:58
1352960,35640,11-12 18:58:59
1352960,35640,11-12 18:59:00
1352960,35640,11-12 18:59:01
1352960,35640,11-12 18:59:02
1352960,35640,11-12 18:59:03
1353055,35471,11-12 18:59:04
1352960,35850,11-12 18:59:05
1352960,35508,11-12 18:59:06
1353002,35682,11-12 18:59:07
1352960,35640,11-12 18:59:08
1352960,35640,11-12 18:59:09
1352960,35442,11-12 18:59:10
1352960,35640,11-12 18:59:11
1352960,35784,11-12 18:59:12
1352960,35574,11-12 18:59:13
1353055,35735,11-12 18:59:14
1352960,34716,11-12 18:59:15
1352894,34254,11-12 18:59:16
1352960,35706,11-12 18:59:17
1352696,31746,11-12 18:59:18
1352894,33738,11-12 18:59:19
1352960,35112,11-12 18:59:20
1352894,33528,11-12 18:59:21
1352894,31416,11-12 18:59:22
1352498,27546,11-12 18:59:23
1352828,34410,11-12 18:59:24
1352791,28619,11-12 18:59:25
1352960,35508,11-12 18:59:26
1353400,28560,11-12 18:59:27
1352168,27876,11-12 18:59:28
1352894,35916,11-12 18:59:29
1352762,30846,11-12 18:59:30
1353100,35178,11-12 18:59:31
1353002,35022,11-12 18:59:32
1352960,35310,11-12 18:59:33
1352894,34914,11-12 18:59:34
1314871,33293,11-12 18:59:35
1352630,31794,11-12 18:59:36
1352894,32154,11-12 18:59:37
1352894,34608,11-12 18:59:38
1352960,31548,11-12 18:59:39
1353384,27726,11-12 18:59:40
1352828,33540,11-12 18:59:41
1352894,34452,11-12 18:59:42
1352894,33210,11-12 18:59:43
1352762,31350,11-12 18:59:44
1353055,35339,11-12 18:59:45
1352894,33606,11-12 18:59:46
1352960,35640,11-12 18:59:47
1352960,35640,11-12 18:59:48
1352960,34386,11-12 18:59:49
1352960,35508,11-12 18:59:50
1352960,34980,11-12 18:59:51
1352894,34518,11-12 18:59:52
1352960,35640,11-12 18:59:53
1352960,35574,11-12 18:59:54
1353055,35735,11-12 18:59:55
1353002,35562,11-12 18:59:56
1352960,28680,11-12 18:59:57
1352894,31296,11-12 18:59:58
1354110,27492,11-12 18:59:59
1352894,33858,11-12 19:00:00
1352960,35046,11-12 19:00:01
1352960,34452,11-12 19:00:02
1352832,31956,11-12 19:00:03
1352960,34464,11-12 19:00:04
1352989,35219,11-12 19:00:05
1363950,35442,11-12 19:00:06
1385860,35376,11-12 19:00:07
1354010,34518,11-12 19:00:08
1352960,35178,11-12 19:00:09
1352960,32934,11-12 19:00:10
1352762,33684,11-12 19:00:11
1352960,34584,11-12 19:00:12
1352960,35574,11-12 19:00:13
1352960,34650,11-12 19:00:14
1353055,35735,11-12 19:00:15
1352960,34452,11-12 19:00:16
1354666,33678,11-12 19:00:17
1352960,35574,11-12 19:00:18
1352960,35640,11-12 19:00:19
1352960,35574,11-12 19:00:20
1353002,35682,11-12 19:00:21
1352960,35640,11-12 19:00:22
1352894,33726,11-12 19:00:23
1352960,35442,11-12 19:00:24
1353055,35735,11-12 19:00:25
1352960,35796,11-12 19:00:26
1352960,35640,11-12 19:00:27
1352960,34980,11-12 19:00:28
1352960,35640,11-12 19:00:29
1353030,35178,11-12 19:00:30
1352828,34122,11-12 19:00:31
1352960,35454,11-12 19:00:32
1352828,34122,11-12 19:00:33
1352960,36114,11-12 19:00:34
1353055,35735,11-12 19:00:35
1352894,34728,11-12 19:00:36
1352828,34518,11-12 19:00:37
1352960,35904,11-12 19:00:38
1352960,35784,11-12 19:00:39
1352828,31548,11-12 19:00:40
1352960,34080,11-12 19:00:41
1352960,35574,11-12 19:00:42
1352960,35178,11-12 19:00:43
1352960,35640,11-12 19:00:44
1353097,35777,11-12 19:00:45
1352828,34122,11-12 19:00:46
