"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain41-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","11 Dec 2017 18:50:57 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,11-12 18:50:57
0,0,11-12 18:50:58
0,0,11-12 18:50:59
939293,12811,11-12 18:51:01
812932,25278,11-12 18:51:01
1352960,34452,11-12 18:51:02
1352894,33144,11-12 18:51:03
1353434,28548,11-12 18:51:04
1352960,29580,11-12 18:51:05
1352762,33660,11-12 18:51:06
1352960,35574,11-12 18:51:07
1353030,35640,11-12 18:51:08
1352960,35574,11-12 18:51:09
1353055,35273,11-12 18:51:10
1352960,35640,11-12 18:51:11
1352960,34584,11-12 18:51:12
1352960,35574,11-12 18:51:13
1352960,35640,11-12 18:51:14
1352960,35640,11-12 18:51:15
1352960,34716,11-12 18:51:16
1352960,37950,11-12 18:51:17
1352960,38346,11-12 18:51:18
1352894,35178,11-12 18:51:19
1353055,35867,11-12 18:51:20
1352960,34794,11-12 18:51:21
1352960,35046,11-12 18:51:22
1352960,35640,11-12 18:51:23
1352564,33276,11-12 18:51:24
1352960,34122,11-12 18:51:25
1352960,35508,11-12 18:51:26
1352960,35640,11-12 18:51:27
1352960,35706,11-12 18:51:28
1352960,34122,11-12 18:51:29
1353055,35735,11-12 18:51:30
1352960,35706,11-12 18:51:31
1352960,35640,11-12 18:51:32
1352960,35640,11-12 18:51:33
1352630,33594,11-12 18:51:34
1352762,34056,11-12 18:51:35
1352894,33528,11-12 18:51:36
1352762,34134,11-12 18:51:37
1352960,35718,11-12 18:51:38
1352960,35640,11-12 18:51:39
1353055,35075,11-12 18:51:40
1352960,34650,11-12 18:51:41
1352960,34188,11-12 18:51:42
1353072,38850,11-12 18:51:43
1352960,35202,11-12 18:51:44
1352960,35178,11-12 18:51:45
1352960,36168,11-12 18:51:46
1352960,37314,11-12 18:51:47
1352696,32814,11-12 18:51:48
1352498,30504,11-12 18:51:49
1353055,34745,11-12 18:51:50
1352960,35442,11-12 18:51:51
1352960,35640,11-12 18:51:52
1352960,34650,11-12 18:51:53
1352960,35640,11-12 18:51:54
1352960,35640,11-12 18:51:55
1352828,34518,11-12 18:51:56
1352960,34914,11-12 18:51:57
1352762,33738,11-12 18:51:58
1352960,34080,11-12 18:51:59
1353055,37781,11-12 18:52:00
1352960,38280,11-12 18:52:01
1352960,41064,11-12 18:52:02
1352960,40260,11-12 18:52:03
1352960,37314,11-12 18:52:04
1352960,38292,11-12 18:52:05
1352960,39402,11-12 18:52:06
1352960,39468,11-12 18:52:07
1352762,34740,11-12 18:52:08
1352960,35982,11-12 18:52:09
1352960,31878,11-12 18:52:10
1352989,31775,11-12 18:52:11
1352432,32670,11-12 18:52:12
1352960,35904,11-12 18:52:13
1352828,34662,11-12 18:52:14
1352960,34332,11-12 18:52:15
1352894,33750,11-12 18:52:16
1352828,33144,11-12 18:52:17
1352960,27612,11-12 18:52:18
1352894,31638,11-12 18:52:19
1352960,30372,11-12 18:52:20
1353055,33305,11-12 18:52:21
1352960,33858,11-12 18:52:22
1353780,32244,11-12 18:52:23
1355982,35256,11-12 18:52:24
1352696,32802,11-12 18:52:25
1352960,34476,11-12 18:52:26
1353002,31140,11-12 18:52:27
1352960,35508,11-12 18:52:28
1352960,35730,11-12 18:52:29
1352894,31614,11-12 18:52:30
1353055,32633,11-12 18:52:31
1352894,32538,11-12 18:52:32
1352960,33276,11-12 18:52:33
1352762,33474,11-12 18:52:34
1352960,34002,11-12 18:52:35
1352960,32802,11-12 18:52:36
1352828,34188,11-12 18:52:37
1352894,29436,11-12 18:52:38
1352960,33870,11-12 18:52:39
1352696,32538,11-12 18:52:40
1352857,33977,11-12 18:52:41
1352960,34716,11-12 18:52:42
1352696,33276,11-12 18:52:43
1352960,35256,11-12 18:52:44
1352960,34056,11-12 18:52:45
1352960,33342,11-12 18:52:46
1352960,32154,11-12 18:52:47
1352960,30846,11-12 18:52:48
1352960,35376,11-12 18:52:49
1353030,34848,11-12 18:52:50
1353055,35669,11-12 18:52:51
1352960,34914,11-12 18:52:52
1352960,30570,11-12 18:52:53
1352960,34752,11-12 18:52:54
