"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain12-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","08 Dec 2017 05:18:51 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,08-12 05:18:51
0,0,08-12 05:18:52
0,0,08-12 05:18:53
0,0,08-12 05:18:54
0,0,08-12 05:18:55
42,42,08-12 05:18:56
541195,0,08-12 05:18:57
1534100,95,08-12 05:18:58
1409681,0,08-12 05:18:59
1410063,0,08-12 05:19:00
1414210,0,08-12 05:19:01
1412068,0,08-12 05:19:02
1402594,0,08-12 05:19:03
1408889,0,08-12 05:19:04
1408589,0,08-12 05:19:05
1408133,0,08-12 05:19:06
1404754,0,08-12 05:19:07
1419063,95,08-12 05:19:08
1409352,0,08-12 05:19:09
1414934,0,08-12 05:19:10
1417245,0,08-12 05:19:11
1410348,0,08-12 05:19:12
1407668,0,08-12 05:19:13
1404653,0,08-12 05:19:14
1407555,0,08-12 05:19:15
1410324,0,08-12 05:19:16
1403648,0,08-12 05:19:17
1359142,334,08-12 05:19:18
1389104,775,08-12 05:19:19
953621,510,08-12 05:19:20
1407302,0,08-12 05:19:21
1405539,0,08-12 05:19:22
1404870,0,08-12 05:19:23
1421245,42,08-12 05:19:24
1422156,0,08-12 05:19:25
1408432,749,08-12 05:19:26
1370080,510,08-12 05:19:27
1389054,0,08-12 05:19:28
1402128,765,08-12 05:19:29
1417250,255,08-12 05:19:30
1382488,255,08-12 05:19:31
1393485,255,08-12 05:19:32
1385626,0,08-12 05:19:33
1370652,510,08-12 05:19:34
1351062,255,08-12 05:19:35
1383811,0,08-12 05:19:36
1385875,0,08-12 05:19:37
1384422,0,08-12 05:19:38
1387792,0,08-12 05:19:39
1364385,1530,08-12 05:19:40
1271694,297,08-12 05:19:41
1217984,0,08-12 05:19:42
1401244,0,08-12 05:19:43
1403835,0,08-12 05:19:44
1397410,0,08-12 05:19:45
1301884,0,08-12 05:19:46
1412327,0,08-12 05:19:47
1410333,0,08-12 05:19:48
1403005,0,08-12 05:19:49
1400675,0,08-12 05:19:50
1410585,95,08-12 05:19:51
1403547,0,08-12 05:19:52
1399571,0,08-12 05:19:53
1406154,0,08-12 05:19:54
1408403,0,08-12 05:19:55
1420738,0,08-12 05:19:56
1426201,0,08-12 05:19:57
1398945,0,08-12 05:19:58
1412611,0,08-12 05:19:59
1417016,0,08-12 05:20:00
1389794,95,08-12 05:20:01
1403544,0,08-12 05:20:02
1409841,0,08-12 05:20:03
1406484,42,08-12 05:20:04
1399670,0,08-12 05:20:05
1355992,1434,08-12 05:20:06
1388645,0,08-12 05:20:07
963003,255,08-12 05:20:08
1408980,0,08-12 05:20:09
1405342,0,08-12 05:20:10
1407355,42,08-12 05:20:11
1427718,0,08-12 05:20:12
1409421,0,08-12 05:20:13
1400304,749,08-12 05:20:14
1374916,510,08-12 05:20:15
1405910,765,08-12 05:20:16
1373359,0,08-12 05:20:17
1418341,255,08-12 05:20:18
1375915,255,08-12 05:20:19
1397393,255,08-12 05:20:20
1348562,0,08-12 05:20:21
1332603,765,08-12 05:20:22
1410209,0,08-12 05:20:23
1385041,0,08-12 05:20:24
1384432,0,08-12 05:20:25
1384222,0,08-12 05:20:26
1379112,0,08-12 05:20:27
1355693,1530,08-12 05:20:28
1275023,255,08-12 05:20:29
1189830,0,08-12 05:20:30
1396052,0,08-12 05:20:31
1407330,42,08-12 05:20:32
1386832,0,08-12 05:20:33
1324241,0,08-12 05:20:34
1415266,0,08-12 05:20:35
1408786,0,08-12 05:20:36
1409010,0,08-12 05:20:37
1408232,0,08-12 05:20:38
1411850,95,08-12 05:20:39
1410623,0,08-12 05:20:40
1410663,0,08-12 05:20:41
1409735,0,08-12 05:20:42
1412494,0,08-12 05:20:43
1415640,0,08-12 05:20:44
1425849,0,08-12 05:20:45
1400560,0,08-12 05:20:46
1417323,0,08-12 05:20:47
1412313,0,08-12 05:20:48
1404383,95,08-12 05:20:49
1386597,0,08-12 05:20:50
1411281,0,08-12 05:20:51
1401213,0,08-12 05:20:52
1377547,0,08-12 05:20:53
1319022,1434,08-12 05:20:54
1347715,0,08-12 05:20:55
944338,255,08-12 05:20:56
1377147,0,08-12 05:20:57
1390299,0,08-12 05:20:58
1407722,42,08-12 05:20:59
1391706,0,08-12 05:21:00
1403229,42,08-12 05:21:01
1288584,749,08-12 05:21:02
1341839,1020,08-12 05:21:03
1387314,255,08-12 05:21:04
1373457,0,08-12 05:21:05
1403535,255,08-12 05:21:06
1381927,255,08-12 05:21:07
1382244,510,08-12 05:21:08
1341216,0,08-12 05:21:09
1322464,510,08-12 05:21:10
1397046,0,08-12 05:21:11
1365836,0,08-12 05:21:12
1358247,0,08-12 05:21:13
1375399,0,08-12 05:21:14
1385444,0,08-12 05:21:15
