"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain40-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","08 Dec 2017 05:36:58 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,08-12 05:36:58
0,0,08-12 05:36:59
0,0,08-12 05:37:00
0,0,08-12 05:37:01
0,0,08-12 05:37:02
0,0,08-12 05:37:03
95,95,08-12 05:37:04
0,0,08-12 05:37:05
318137,0,08-12 05:37:06
1272679,0,08-12 05:37:07
1370044,0,08-12 05:37:08
1386779,0,08-12 05:37:09
1352413,0,08-12 05:37:10
1394127,0,08-12 05:37:11
1386538,0,08-12 05:37:12
1388217,95,08-12 05:37:13
1382062,0,08-12 05:37:14
1400007,0,08-12 05:37:15
1409688,0,08-12 05:37:16
1384551,0,08-12 05:37:17
1405635,0,08-12 05:37:18
1405033,0,08-12 05:37:19
1396792,0,08-12 05:37:20
1380753,0,08-12 05:37:21
1389083,0,08-12 05:37:22
1398726,137,08-12 05:37:23
1415989,0,08-12 05:37:24
1402701,0,08-12 05:37:25
1370786,0,08-12 05:37:26
1390038,478,08-12 05:37:27
959527,42,08-12 05:37:28
1394329,510,08-12 05:37:29
1405539,0,08-12 05:37:30
1406526,0,08-12 05:37:31
1410182,0,08-12 05:37:32
1418577,0,08-12 05:37:33
1397573,0,08-12 05:37:34
1376093,0,08-12 05:37:35
1370764,510,08-12 05:37:36
1407111,255,08-12 05:37:37
1415041,765,08-12 05:37:38
1385105,255,08-12 05:37:39
1394316,255,08-12 05:37:40
1380252,0,08-12 05:37:41
1367128,1020,08-12 05:37:42
1342926,255,08-12 05:37:43
1368089,0,08-12 05:37:44
1386224,0,08-12 05:37:45
1383395,0,08-12 05:37:46
1385279,0,08-12 05:37:47
1364177,1020,08-12 05:37:48
1301731,510,08-12 05:37:49
989908,255,08-12 05:37:50
1402850,0,08-12 05:37:51
1385501,0,08-12 05:37:52
1397377,0,08-12 05:37:53
1304831,0,08-12 05:37:54
1410087,0,08-12 05:37:55
1411209,0,08-12 05:37:56
1412007,0,08-12 05:37:57
1407031,0,08-12 05:37:58
1387520,95,08-12 05:37:59
1407787,0,08-12 05:38:00
1410524,0,08-12 05:38:01
1402791,0,08-12 05:38:02
1385647,0,08-12 05:38:03
1403001,0,08-12 05:38:04
1416699,0,08-12 05:38:05
1395558,0,08-12 05:38:06
1392983,0,08-12 05:38:07
1408998,42,08-12 05:38:08
1406997,95,08-12 05:38:09
1405886,0,08-12 05:38:10
1402095,0,08-12 05:38:11
1415514,0,08-12 05:38:12
1389771,0,08-12 05:38:13
1348494,42,08-12 05:38:14
1388549,478,08-12 05:38:15
975549,247,08-12 05:38:16
1358903,510,08-12 05:38:17
1406754,0,08-12 05:38:18
1404166,0,08-12 05:38:19
1408656,0,08-12 05:38:20
1421884,0,08-12 05:38:21
1414165,0,08-12 05:38:22
1384961,0,08-12 05:38:23
1372106,0,08-12 05:38:24
1406468,510,08-12 05:38:25
1389562,510,08-12 05:38:26
1382537,255,08-12 05:38:27
1388463,510,08-12 05:38:28
1370137,0,08-12 05:38:29
1348786,510,08-12 05:38:30
1337533,494,08-12 05:38:31
1381753,0,08-12 05:38:32
1379439,0,08-12 05:38:33
1380860,0,08-12 05:38:34
1379817,0,08-12 05:38:35
1343025,1530,08-12 05:38:36
1266630,255,08-12 05:38:37
972475,255,08-12 05:38:38
1417161,0,08-12 05:38:39
1406602,0,08-12 05:38:40
1399427,0,08-12 05:38:41
1274275,0,08-12 05:38:42
1403091,0,08-12 05:38:43
1412474,0,08-12 05:38:44
1403897,0,08-12 05:38:45
1410513,0,08-12 05:38:46
1397534,0,08-12 05:38:47
1390465,95,08-12 05:38:48
1410959,0,08-12 05:38:49
1412642,0,08-12 05:38:50
1390751,0,08-12 05:38:51
1384686,0,08-12 05:38:52
1406421,42,08-12 05:38:53
1389039,0,08-12 05:38:54
1400059,0,08-12 05:38:55
1406928,0,08-12 05:38:56
1406745,0,08-12 05:38:57
1386905,95,08-12 05:38:58
1384077,0,08-12 05:38:59
1402662,0,08-12 05:39:00
1392313,0,08-12 05:39:01
1369275,0,08-12 05:39:02
1325931,281,08-12 05:39:03
1263322,0,08-12 05:39:04
1057826,0,08-12 05:39:05
1399962,0,08-12 05:39:06
1404636,0,08-12 05:39:07
1401257,0,08-12 05:39:08
1424275,0,08-12 05:39:09
1404631,0,08-12 05:39:10
1306503,0,08-12 05:39:11
1336321,95,08-12 05:39:12
1404344,0,08-12 05:39:13
1401458,255,08-12 05:39:14
1383932,255,08-12 05:39:15
1389734,255,08-12 05:39:16
1387506,0,08-12 05:39:17
1356278,1020,08-12 05:39:18
1339188,494,08-12 05:39:19
1384912,0,08-12 05:39:20
1381272,0,08-12 05:39:21
1375953,0,08-12 05:39:22
1371304,0,08-12 05:39:23
1323574,494,08-12 05:39:24
1308764,1275,08-12 05:39:25
1171587,0,08-12 05:39:26
1250506,0,08-12 05:39:27
1384284,0,08-12 05:39:28
1365082,0,08-12 05:39:29
1280329,0,08-12 05:39:30
1403535,0,08-12 05:39:31
1394135,0,08-12 05:39:32
1399388,0,08-12 05:39:33
1392195,0,08-12 05:39:34
