"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain43-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","08 Dec 2017 05:39:14 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,08-12 05:39:14
0,0,08-12 05:39:15
0,0,08-12 05:39:16
0,0,08-12 05:39:17
0,0,08-12 05:39:18
95,95,08-12 05:39:19
0,0,08-12 05:39:20
0,0,08-12 05:39:21
0,0,08-12 05:39:22
1230156,0,08-12 05:39:23
1388456,42,08-12 05:39:24
1365699,0,08-12 05:39:25
1389832,0,08-12 05:39:26
1403621,0,08-12 05:39:27
1392669,95,08-12 05:39:28
1409065,0,08-12 05:39:29
1410663,0,08-12 05:39:30
1410991,0,08-12 05:39:31
1392555,0,08-12 05:39:32
1425127,0,08-12 05:39:33
1402591,42,08-12 05:39:34
1409463,0,08-12 05:39:35
1400777,0,08-12 05:39:36
1368905,0,08-12 05:39:37
1379226,95,08-12 05:39:38
1405062,0,08-12 05:39:39
1382412,0,08-12 05:39:40
1371186,0,08-12 05:39:41
1284418,1434,08-12 05:39:42
1381022,0,08-12 05:39:43
941161,0,08-12 05:39:44
1398376,0,08-12 05:39:45
1380852,0,08-12 05:39:46
1399593,42,08-12 05:39:47
1410907,0,08-12 05:39:48
1402692,0,08-12 05:39:49
1402001,255,08-12 05:39:50
1364726,255,08-12 05:39:51
1377830,0,08-12 05:39:52
1398477,510,08-12 05:39:53
1415995,0,08-12 05:39:54
1381781,42,08-12 05:39:55
1398434,255,08-12 05:39:56
1384767,0,08-12 05:39:57
1364283,1020,08-12 05:39:58
1344175,0,08-12 05:39:59
1372814,0,08-12 05:40:00
1381252,0,08-12 05:40:01
1374253,0,08-12 05:40:02
1389057,0,08-12 05:40:03
1364531,1530,08-12 05:40:04
1245855,255,08-12 05:40:05
1165861,255,08-12 05:40:06
1381789,0,08-12 05:40:07
1388506,0,08-12 05:40:08
1379480,0,08-12 05:40:09
1271688,0,08-12 05:40:10
1409772,42,08-12 05:40:11
1389151,0,08-12 05:40:12
1400425,0,08-12 05:40:13
1405820,0,08-12 05:40:14
1408648,42,08-12 05:40:15
1391285,95,08-12 05:40:16
1396208,0,08-12 05:40:17
1377434,0,08-12 05:40:18
1401818,0,08-12 05:40:19
1381951,0,08-12 05:40:20
1399351,0,08-12 05:40:21
1399935,0,08-12 05:40:22
1416206,0,08-12 05:40:23
1410149,0,08-12 05:40:24
1401663,0,08-12 05:40:25
1386575,95,08-12 05:40:26
1400172,0,08-12 05:40:27
1404105,0,08-12 05:40:28
1404952,0,08-12 05:40:29
1363284,717,08-12 05:40:30
1386407,741,08-12 05:40:31
956857,255,08-12 05:40:32
1404201,0,08-12 05:40:33
1388196,0,08-12 05:40:34
1394079,0,08-12 05:40:35
1394943,84,08-12 05:40:36
1399097,0,08-12 05:40:37
1399855,749,08-12 05:40:38
1373259,0,08-12 05:40:39
1368171,0,08-12 05:40:40
1404303,765,08-12 05:40:41
1409537,255,08-12 05:40:42
1374517,255,08-12 05:40:43
1394157,510,08-12 05:40:44
1362813,0,08-12 05:40:45
1360782,765,08-12 05:40:46
1312446,255,08-12 05:40:47
1387889,0,08-12 05:40:48
1381723,0,08-12 05:40:49
1384541,0,08-12 05:40:50
1385556,0,08-12 05:40:51
1353937,1530,08-12 05:40:52
1283426,255,08-12 05:40:53
1174522,0,08-12 05:40:54
1399101,0,08-12 05:40:55
1406102,0,08-12 05:40:56
1383727,0,08-12 05:40:57
1295097,0,08-12 05:40:58
1408703,0,08-12 05:40:59
1398407,0,08-12 05:41:00
1381794,0,08-12 05:41:01
1361907,0,08-12 05:41:02
1388115,95,08-12 05:41:03
1395913,0,08-12 05:41:04
1380226,0,08-12 05:41:05
1369681,0,08-12 05:41:06
1380662,0,08-12 05:41:07
1391560,0,08-12 05:41:08
1399874,0,08-12 05:41:09
1390530,0,08-12 05:41:10
1377323,0,08-12 05:41:11
1385787,0,08-12 05:41:12
1390077,95,08-12 05:41:13
1376249,0,08-12 05:41:14
1392303,0,08-12 05:41:15
1393896,0,08-12 05:41:16
1377299,0,08-12 05:41:17
1369922,84,08-12 05:41:18
1381935,478,08-12 05:41:19
1099363,247,08-12 05:41:20
1249767,510,08-12 05:41:21
1407119,0,08-12 05:41:22
1399317,0,08-12 05:41:23
1412027,0,08-12 05:41:24
1419840,0,08-12 05:41:25
1376664,0,08-12 05:41:26
1307635,0,08-12 05:41:27
1359285,255,08-12 05:41:28
1405802,255,08-12 05:41:29
1378252,255,08-12 05:41:30
1369933,0,08-12 05:41:31
1379370,0,08-12 05:41:32
1371678,0,08-12 05:41:33
1338401,1020,08-12 05:41:34
1299764,757,08-12 05:41:35
1378344,0,08-12 05:41:36
1384958,0,08-12 05:41:37
1364521,0,08-12 05:41:38
1385041,0,08-12 05:41:39
1355409,1275,08-12 05:41:40
1299852,255,08-12 05:41:41
1099518,255,08-12 05:41:42
1019276,0,08-12 05:41:43
1374756,0,08-12 05:41:44
1363399,0,08-12 05:41:45
1334781,0,08-12 05:41:46
1357076,0,08-12 05:41:47
1400422,0,08-12 05:41:48
1383310,0,08-12 05:41:49
1413519,0,08-12 05:41:50
1393991,0,08-12 05:41:51
1371895,95,08-12 05:41:52
1365571,0,08-12 05:41:53
1368185,0,08-12 05:41:54
1382868,0,08-12 05:41:55
1387688,0,08-12 05:41:56
1370960,42,08-12 05:41:57
1359251,0,08-12 05:41:58
1369162,0,08-12 05:41:59
1384182,0,08-12 05:42:00
1378339,42,08-12 05:42:01
1381548,95,08-12 05:42:02
1393432,0,08-12 05:42:03
1395906,0,08-12 05:42:04
1387036,0,08-12 05:42:05
1399600,0,08-12 05:42:06
1295374,1195,08-12 05:42:07
1345447,247,08-12 05:42:08
930544,0,08-12 05:42:09
1381404,0,08-12 05:42:10
1399257,0,08-12 05:42:11
1394079,0,08-12 05:42:12
1401325,0,08-12 05:42:13
1395772,0,08-12 05:42:14
1386193,0,08-12 05:42:15
1379271,0,08-12 05:42:16
1366668,95,08-12 05:42:17
1402896,765,08-12 05:42:18
1386182,0,08-12 05:42:19
1359878,0,08-12 05:42:20
1388551,510,08-12 05:42:21
