"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain19-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 19:41:44 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 19:41:44
0,0,19-07 19:41:45
0,0,19-07 19:41:46
0,0,19-07 19:41:47
0,0,19-07 19:41:48
0,0,19-07 19:41:49
0,0,19-07 19:41:50
0,0,19-07 19:41:51
0,0,19-07 19:41:52
0,0,19-07 19:41:53
0,0,19-07 19:41:54
0,0,19-07 19:41:55
0,0,19-07 19:41:56
0,0,19-07 19:41:57
2500823,0,19-07 19:41:58
3580684,0,19-07 19:41:59
4451682,0,19-07 19:42:00
3486184,0,19-07 19:42:01
3713638,0,19-07 19:42:02
3635892,0,19-07 19:42:03
2491242,0,19-07 19:42:04
2419915,0,19-07 19:42:05
4872305,0,19-07 19:42:06
4537256,1780,19-07 19:42:07
4046740,356,19-07 19:42:08
4417306,0,19-07 19:42:09
2065501,356,19-07 19:42:10
1011400,1068,19-07 19:42:11
3976415,0,19-07 19:42:12
6348796,0,19-07 19:42:13
4861739,0,19-07 19:42:14
4132609,0,19-07 19:42:15
4193970,0,19-07 19:42:16
2261373,0,19-07 19:42:17
2198181,0,19-07 19:42:18
4526387,0,19-07 19:42:19
5053139,356,19-07 19:42:20
4677196,356,19-07 19:42:21
3013369,1780,19-07 19:42:22
817861,356,19-07 19:42:23
2094361,0,19-07 19:42:24
4435222,0,19-07 19:42:25
4176140,0,19-07 19:42:26
5866115,0,19-07 19:42:27
5128403,0,19-07 19:42:28
3374296,0,19-07 19:42:29
3956172,0,19-07 19:42:30
4250147,0,19-07 19:42:31
5054447,712,19-07 19:42:32
4676694,0,19-07 19:42:33
384922,2136,19-07 19:42:34
892836,0,19-07 19:42:35
1737301,356,19-07 19:42:36
5934490,0,19-07 19:42:37
5206008,0,19-07 19:42:38
4176394,0,19-07 19:42:39
4015261,0,19-07 19:42:40
2637953,0,19-07 19:42:41
5442300,712,19-07 19:42:42
5386681,1068,19-07 19:42:43
5975005,356,19-07 19:42:44
5252923,0,19-07 19:42:45
2254290,1424,19-07 19:42:46
1053811,0,19-07 19:42:47
2616365,0,19-07 19:42:48
4118312,0,19-07 19:42:49
5000098,0,19-07 19:42:50
4023923,0,19-07 19:42:51
4345179,0,19-07 19:42:52
3767537,0,19-07 19:42:53
2883916,712,19-07 19:42:54
4279712,0,19-07 19:42:55
3951680,1780,19-07 19:42:56
4648826,712,19-07 19:42:57
3600102,0,19-07 19:42:58
2099108,712,19-07 19:42:59
761639,356,19-07 19:43:00
1700651,0,19-07 19:43:01
2379810,0,19-07 19:43:02
4283357,0,19-07 19:43:03
6096498,0,19-07 19:43:04
4350488,0,19-07 19:43:05
3786937,0,19-07 19:43:06
5261920,0,19-07 19:43:07
4802389,0,19-07 19:43:08
5223815,0,19-07 19:43:09
4309419,0,19-07 19:43:10
1124835,1068,19-07 19:43:11
639046,1424,19-07 19:43:12
1439027,356,19-07 19:43:13
3040442,0,19-07 19:43:14
3912053,0,19-07 19:43:15
4065750,0,19-07 19:43:16
5087529,0,19-07 19:43:17
5009820,0,19-07 19:43:18
4756110,0,19-07 19:43:19
1869507,356,19-07 19:43:20
4209599,0,19-07 19:43:21
3698018,1424,19-07 19:43:22
5797720,1068,19-07 19:43:23
5606742,0,19-07 19:43:24
1841229,712,19-07 19:43:25
494284,0,19-07 19:43:26
560951,712,19-07 19:43:27
4031062,0,19-07 19:43:28
3301185,0,19-07 19:43:29
5397785,0,19-07 19:43:30
3437481,0,19-07 19:43:31
5931594,0,19-07 19:43:32
3790141,0,19-07 19:43:33
3591654,356,19-07 19:43:34
4415088,0,19-07 19:43:35
4085140,0,19-07 19:43:36
3055939,0,19-07 19:43:37
4054819,1780,19-07 19:43:38
382529,712,19-07 19:43:39
704884,356,19-07 19:43:40
2382168,0,19-07 19:43:41
3939917,0,19-07 19:43:42
4526214,0,19-07 19:43:43
4666216,0,19-07 19:43:44
5317103,0,19-07 19:43:45
3688921,0,19-07 19:43:46
4252863,0,19-07 19:43:47
5196671,0,19-07 19:43:48
5410040,1424,19-07 19:43:49
2382145,1068,19-07 19:43:50
3918873,0,19-07 19:43:51
600885,712,19-07 19:43:52
670514,356,19-07 19:43:53
563930,356,19-07 19:43:54
2382803,0,19-07 19:43:55
2693867,0,19-07 19:43:56
4884074,0,19-07 19:43:57
4616310,0,19-07 19:43:58
4653325,0,19-07 19:43:59
4178521,0,19-07 19:44:00
3546201,1068,19-07 19:44:01
4183353,712,19-07 19:44:02
4715184,356,19-07 19:44:03
6182708,712,19-07 19:44:04
3430247,712,19-07 19:44:05
