"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain28-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 19:41:45 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 19:41:45
0,0,19-07 19:41:46
0,0,19-07 19:41:47
0,0,19-07 19:41:48
0,0,19-07 19:41:49
0,0,19-07 19:41:50
0,0,19-07 19:41:51
0,0,19-07 19:41:52
0,0,19-07 19:41:53
0,0,19-07 19:41:54
0,0,19-07 19:41:55
0,0,19-07 19:41:56
3407319,0,19-07 19:41:57
5206923,0,19-07 19:41:58
4016424,0,19-07 19:41:59
4010559,0,19-07 19:42:00
3364750,0,19-07 19:42:01
3805995,0,19-07 19:42:02
2094365,1424,19-07 19:42:03
3365696,0,19-07 19:42:04
4073801,0,19-07 19:42:05
6033017,712,19-07 19:42:06
4489245,712,19-07 19:42:07
4183406,712,19-07 19:42:08
1017769,712,19-07 19:42:09
2589996,0,19-07 19:42:10
4591901,0,19-07 19:42:11
5945894,0,19-07 19:42:12
5906618,0,19-07 19:42:13
4572935,0,19-07 19:42:14
2411460,1780,19-07 19:42:15
3297403,0,19-07 19:42:16
3331830,0,19-07 19:42:17
3761887,1068,19-07 19:42:18
4466629,0,19-07 19:42:19
802585,0,19-07 19:42:20
0,0,19-07 19:42:21
0,0,19-07 19:42:22
0,0,19-07 19:42:23
0,0,19-07 19:42:24
0,0,19-07 19:42:25
0,0,19-07 19:42:26
0,0,19-07 19:42:27
0,0,19-07 19:42:28
0,0,19-07 19:42:29
0,0,19-07 19:42:30
0,0,19-07 19:42:31
0,0,19-07 19:42:32
0,0,19-07 19:42:33
0,0,19-07 19:42:34
0,0,19-07 19:42:35
0,0,19-07 19:42:36
0,0,19-07 19:42:37
432948,0,19-07 19:42:38
2194178,712,19-07 19:42:39
3258188,0,19-07 19:42:40
5407548,0,19-07 19:42:41
3928169,712,19-07 19:42:42
2706430,0,19-07 19:42:43
777873,356,19-07 19:42:44
1687056,712,19-07 19:42:45
2695144,0,19-07 19:42:46
3759086,0,19-07 19:42:47
4992204,0,19-07 19:42:48
4490353,0,19-07 19:42:49
5230957,0,19-07 19:42:50
3810776,1068,19-07 19:42:51
3879215,0,19-07 19:42:52
2708301,0,19-07 19:42:53
3906112,1068,19-07 19:42:54
3401173,0,19-07 19:42:55
2926249,1780,19-07 19:42:56
697809,356,19-07 19:42:57
430238,0,19-07 19:42:58
3789676,0,19-07 19:42:59
4037327,0,19-07 19:43:00
4430452,0,19-07 19:43:01
3526822,0,19-07 19:43:02
2856355,0,19-07 19:43:03
2939659,356,19-07 19:43:04
2503375,356,19-07 19:43:05
3271115,0,19-07 19:43:06
2601227,0,19-07 19:43:07
3000284,712,19-07 19:43:08
2899328,0,19-07 19:43:09
2967883,1068,19-07 19:43:10
3332798,0,19-07 19:43:11
1629694,356,19-07 19:43:12
871411,1780,19-07 19:43:13
1192104,0,19-07 19:43:14
2314196,0,19-07 19:43:15
3489895,0,19-07 19:43:16
2958836,0,19-07 19:43:17
2911991,0,19-07 19:43:18
4532364,0,19-07 19:43:19
5258581,0,19-07 19:43:20
3837856,712,19-07 19:43:21
5614346,0,19-07 19:43:22
5906459,356,19-07 19:43:23
3811174,356,19-07 19:43:24
5057520,1068,19-07 19:43:25
912697,1068,19-07 19:43:26
1473014,356,19-07 19:43:27
2986524,0,19-07 19:43:28
4063902,0,19-07 19:43:29
3649748,0,19-07 19:43:30
4423876,0,19-07 19:43:31
7763658,0,19-07 19:43:32
3716681,1068,19-07 19:43:33
3391000,712,19-07 19:43:34
1908364,0,19-07 19:43:35
3312001,356,19-07 19:43:36
3845925,1068,19-07 19:43:37
2864579,0,19-07 19:43:38
2579187,1068,19-07 19:43:39
534260,0,19-07 19:43:40
802570,712,19-07 19:43:41
1896871,0,19-07 19:43:42
2628948,0,19-07 19:43:43
4098690,0,19-07 19:43:44
3838776,0,19-07 19:43:45
3874623,0,19-07 19:43:46
4888891,0,19-07 19:43:47
4534612,0,19-07 19:43:48
3302752,0,19-07 19:43:49
4176187,0,19-07 19:43:50
3594755,1068,19-07 19:43:51
3788645,0,19-07 19:43:52
2667087,712,19-07 19:43:53
4116286,0,19-07 19:43:54
568351,1068,19-07 19:43:55
769602,1068,19-07 19:43:56
885862,356,19-07 19:43:57
3089423,0,19-07 19:43:58
3145103,0,19-07 19:43:59
4436284,0,19-07 19:44:00
5712356,0,19-07 19:44:01
6854059,0,19-07 19:44:02
4823784,356,19-07 19:44:03
7408486,356,19-07 19:44:04
6882673,356,19-07 19:44:05
7370338,712,19-07 19:44:06
1396639,1424,19-07 19:44:07
3170539,356,19-07 19:44:08
