"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain24-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 19:41:44 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 19:41:44
0,0,19-07 19:41:45
0,0,19-07 19:41:46
0,0,19-07 19:41:47
0,0,19-07 19:41:48
0,0,19-07 19:41:49
0,0,19-07 19:41:50
0,0,19-07 19:41:51
0,0,19-07 19:41:52
0,0,19-07 19:41:53
0,0,19-07 19:41:54
0,0,19-07 19:41:55
0,0,19-07 19:41:56
0,0,19-07 19:41:57
0,0,19-07 19:41:58
140798,0,19-07 19:41:59
2737504,0,19-07 19:42:00
3795925,0,19-07 19:42:01
4432604,0,19-07 19:42:02
4229830,0,19-07 19:42:03
4920916,0,19-07 19:42:04
3870757,0,19-07 19:42:05
2665156,0,19-07 19:42:06
4868091,0,19-07 19:42:07
3401438,1068,19-07 19:42:08
4809111,0,19-07 19:42:09
900987,1424,19-07 19:42:10
855258,712,19-07 19:42:11
2303562,0,19-07 19:42:12
3714738,0,19-07 19:42:13
3759632,0,19-07 19:42:14
2932696,0,19-07 19:42:15
4140748,0,19-07 19:42:16
4092521,0,19-07 19:42:17
3392790,712,19-07 19:42:18
3648748,0,19-07 19:42:19
2936197,0,19-07 19:42:20
1963177,0,19-07 19:42:21
4532456,0,19-07 19:42:22
4110876,712,19-07 19:42:23
614674,712,19-07 19:42:24
704608,1424,19-07 19:42:25
3526107,0,19-07 19:42:26
3492967,0,19-07 19:42:27
3833406,0,19-07 19:42:28
3646253,0,19-07 19:42:29
4133871,0,19-07 19:42:30
2454173,0,19-07 19:42:31
4649345,0,19-07 19:42:32
5071966,0,19-07 19:42:33
4944466,712,19-07 19:42:34
4968150,356,19-07 19:42:35
541143,712,19-07 19:42:36
1086133,1068,19-07 19:42:37
3613478,0,19-07 19:42:38
3378704,0,19-07 19:42:39
4153077,0,19-07 19:42:40
3943654,0,19-07 19:42:41
4354611,0,19-07 19:42:42
3755613,0,19-07 19:42:43
3322306,0,19-07 19:42:44
4061414,356,19-07 19:42:45
3903240,356,19-07 19:42:46
2955098,2136,19-07 19:42:47
712104,356,19-07 19:42:48
588532,356,19-07 19:42:49
2058012,0,19-07 19:42:50
2934362,0,19-07 19:42:51
3854730,0,19-07 19:42:52
5157700,0,19-07 19:42:53
3343830,0,19-07 19:42:54
2221106,0,19-07 19:42:55
3224555,0,19-07 19:42:56
2225645,1068,19-07 19:42:57
4699985,0,19-07 19:42:58
5390256,0,19-07 19:42:59
4035660,1780,19-07 19:43:00
3103925,356,19-07 19:43:01
1888266,712,19-07 19:43:02
660084,356,19-07 19:43:03
2291199,0,19-07 19:43:04
3838130,0,19-07 19:43:05
4105290,0,19-07 19:43:06
3818048,0,19-07 19:43:07
5337116,0,19-07 19:43:08
5075117,0,19-07 19:43:09
1888495,0,19-07 19:43:10
4380938,0,19-07 19:43:11
4149542,356,19-07 19:43:12
3951253,356,19-07 19:43:13
4977978,0,19-07 19:43:14
2461582,1780,19-07 19:43:15
835489,712,19-07 19:43:16
3569331,0,19-07 19:43:17
4237823,0,19-07 19:43:18
4322340,0,19-07 19:43:19
4306808,0,19-07 19:43:20
2718154,0,19-07 19:43:21
4718999,0,19-07 19:43:22
3191110,0,19-07 19:43:23
4122194,0,19-07 19:43:24
3610184,0,19-07 19:43:25
3926046,0,19-07 19:43:26
3388416,1424,19-07 19:43:27
930202,1068,19-07 19:43:28
1568138,356,19-07 19:43:29
4553334,0,19-07 19:43:30
5012286,0,19-07 19:43:31
5059740,0,19-07 19:43:32
5129735,0,19-07 19:43:33
2039474,0,19-07 19:43:34
3035740,0,19-07 19:43:35
3854797,356,19-07 19:43:36
2885650,712,19-07 19:43:37
5201402,1424,19-07 19:43:38
3657134,356,19-07 19:43:39
554607,356,19-07 19:43:40
874988,356,19-07 19:43:41
3970424,0,19-07 19:43:42
5207121,0,19-07 19:43:43
5239499,0,19-07 19:43:44
4432891,0,19-07 19:43:45
4804158,0,19-07 19:43:46
3260644,0,19-07 19:43:47
6279543,356,19-07 19:43:48
3996984,1068,19-07 19:43:49
3460187,1068,19-07 19:43:50
3639884,356,19-07 19:43:51
650569,356,19-07 19:43:52
737822,356,19-07 19:43:53
2398937,0,19-07 19:43:54
5841578,0,19-07 19:43:55
5982368,0,19-07 19:43:56
5708214,0,19-07 19:43:57
5824896,0,19-07 19:43:58
2782952,356,19-07 19:43:59
5823124,0,19-07 19:44:00
4078627,712,19-07 19:44:01
4768577,712,19-07 19:44:02
5149941,356,19-07 19:44:03
1138502,1424,19-07 19:44:04
974295,356,19-07 19:44:05
5321489,0,19-07 19:44:06
7571653,0,19-07 19:44:07
7133786,0,19-07 19:44:08
