"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain12-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 19:41:45 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 19:41:45
0,0,19-07 19:41:46
0,0,19-07 19:41:47
0,0,19-07 19:41:48
0,0,19-07 19:41:49
0,0,19-07 19:41:50
0,0,19-07 19:41:51
0,0,19-07 19:41:52
0,0,19-07 19:41:53
0,0,19-07 19:41:54
0,0,19-07 19:41:55
0,0,19-07 19:41:56
146659,0,19-07 19:41:57
1520981,0,19-07 19:41:58
5099309,0,19-07 19:41:59
5144592,0,19-07 19:42:00
3655769,0,19-07 19:42:01
5229694,0,19-07 19:42:02
2770750,1424,19-07 19:42:03
4271054,712,19-07 19:42:04
4722828,712,19-07 19:42:05
3289336,0,19-07 19:42:06
3895996,0,19-07 19:42:07
3768365,0,19-07 19:42:08
1563751,1424,19-07 19:42:09
1055491,356,19-07 19:42:10
3079602,0,19-07 19:42:11
3769872,0,19-07 19:42:12
5903512,0,19-07 19:42:13
6200504,0,19-07 19:42:14
6505450,0,19-07 19:42:15
1810018,356,19-07 19:42:16
4983250,0,19-07 19:42:17
4377977,712,19-07 19:42:18
4268471,0,19-07 19:42:19
6290037,0,19-07 19:42:20
592224,1780,19-07 19:42:21
1042773,356,19-07 19:42:22
3351442,0,19-07 19:42:23
3543386,0,19-07 19:42:24
5771772,0,19-07 19:42:25
3624293,0,19-07 19:42:26
5621921,0,19-07 19:42:27
2397018,0,19-07 19:42:28
2997492,1424,19-07 19:42:29
4579902,0,19-07 19:42:30
4504868,1068,19-07 19:42:31
5311553,356,19-07 19:42:32
3028924,0,19-07 19:42:33
0,0,19-07 19:42:34
0,0,19-07 19:42:35
0,0,19-07 19:42:36
0,0,19-07 19:42:37
261670,0,19-07 19:42:38
1050918,0,19-07 19:42:39
4198628,0,19-07 19:42:40
1684683,0,19-07 19:42:41
3036036,0,19-07 19:42:42
5791736,356,19-07 19:42:43
4351828,1068,19-07 19:42:44
3782934,356,19-07 19:42:45
3718771,712,19-07 19:42:46
1037386,712,19-07 19:42:47
1635449,356,19-07 19:42:48
2371325,0,19-07 19:42:49
4576292,0,19-07 19:42:50
4105889,0,19-07 19:42:51
5494484,0,19-07 19:42:52
4091628,0,19-07 19:42:53
2625113,712,19-07 19:42:54
6312640,0,19-07 19:42:55
4665759,0,19-07 19:42:56
4641430,0,19-07 19:42:57
3973287,356,19-07 19:42:58
636063,1780,19-07 19:42:59
792266,356,19-07 19:43:00
2465209,0,19-07 19:43:01
5343992,0,19-07 19:43:02
5694641,0,19-07 19:43:03
4428679,0,19-07 19:43:04
5139828,0,19-07 19:43:05
2958702,712,19-07 19:43:06
4577044,1068,19-07 19:43:07
4370913,0,19-07 19:43:08
3552598,0,19-07 19:43:09
3032323,1068,19-07 19:43:10
445365,1068,19-07 19:43:11
774562,356,19-07 19:43:12
2042180,0,19-07 19:43:13
2749992,0,19-07 19:43:14
5279642,0,19-07 19:43:15
6642027,0,19-07 19:43:16
7434185,0,19-07 19:43:17
5551930,356,19-07 19:43:18
5675454,712,19-07 19:43:19
4701773,356,19-07 19:43:20
4962456,712,19-07 19:43:21
4240337,0,19-07 19:43:22
798923,1780,19-07 19:43:23
929152,0,19-07 19:43:24
3205340,0,19-07 19:43:25
4334407,0,19-07 19:43:26
4404486,0,19-07 19:43:27
5037326,0,19-07 19:43:28
4592837,0,19-07 19:43:29
3852344,712,19-07 19:43:30
3965468,0,19-07 19:43:31
5172192,0,19-07 19:43:32
2919857,0,19-07 19:43:33
3977873,0,19-07 19:43:34
3665343,1424,19-07 19:43:35
1026738,1068,19-07 19:43:36
2128383,0,19-07 19:43:37
3089058,0,19-07 19:43:38
2524256,0,19-07 19:43:39
4395401,0,19-07 19:43:40
6534879,0,19-07 19:43:41
5688008,356,19-07 19:43:42
6360928,0,19-07 19:43:43
4717735,356,19-07 19:43:44
4823920,1780,19-07 19:43:45
4839765,712,19-07 19:43:46
846463,356,19-07 19:43:47
1776153,0,19-07 19:43:48
4475634,0,19-07 19:43:49
4442980,0,19-07 19:43:50
4182876,0,19-07 19:43:51
3602181,0,19-07 19:43:52
5168647,0,19-07 19:43:53
2396856,0,19-07 19:43:54
3109649,712,19-07 19:43:55
4018284,0,19-07 19:43:56
4034314,356,19-07 19:43:57
3309057,0,19-07 19:43:58
941094,2136,19-07 19:43:59
1126187,356,19-07 19:44:00
4613080,0,19-07 19:44:01
6742311,0,19-07 19:44:02
