"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain30-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 19:41:45 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 19:41:45
0,0,19-07 19:41:46
0,0,19-07 19:41:47
0,0,19-07 19:41:48
0,0,19-07 19:41:49
0,0,19-07 19:41:50
0,0,19-07 19:41:51
0,0,19-07 19:41:52
0,0,19-07 19:41:53
0,0,19-07 19:41:54
0,0,19-07 19:41:55
0,0,19-07 19:41:56
145300,0,19-07 19:41:57
802587,0,19-07 19:41:58
4658117,0,19-07 19:41:59
3445375,0,19-07 19:42:00
4077667,0,19-07 19:42:01
3652792,0,19-07 19:42:02
2308550,0,19-07 19:42:03
4259035,0,19-07 19:42:04
2475546,356,19-07 19:42:05
4007571,0,19-07 19:42:06
3022846,356,19-07 19:42:07
3328358,0,19-07 19:42:08
614601,712,19-07 19:42:09
853763,1780,19-07 19:42:10
3075874,0,19-07 19:42:11
3810429,0,19-07 19:42:12
6004704,0,19-07 19:42:13
5565637,0,19-07 19:42:14
4917276,0,19-07 19:42:15
3255360,356,19-07 19:42:16
2958936,0,19-07 19:42:17
3365822,0,19-07 19:42:18
3586691,356,19-07 19:42:19
3003602,712,19-07 19:42:20
5487490,356,19-07 19:42:21
707056,0,19-07 19:42:22
780040,0,19-07 19:42:23
1859468,0,19-07 19:42:24
4229440,0,19-07 19:42:25
6411946,0,19-07 19:42:26
4109313,0,19-07 19:42:27
5605671,0,19-07 19:42:28
1526554,0,19-07 19:42:29
2324367,0,19-07 19:42:30
3708862,0,19-07 19:42:31
4640851,356,19-07 19:42:32
5103508,712,19-07 19:42:33
4764699,1068,19-07 19:42:34
578029,712,19-07 19:42:35
1084583,356,19-07 19:42:36
2681666,0,19-07 19:42:37
3058361,0,19-07 19:42:38
4185544,0,19-07 19:42:39
4841841,0,19-07 19:42:40
2988088,0,19-07 19:42:41
4934303,0,19-07 19:42:42
3735049,356,19-07 19:42:43
4561568,356,19-07 19:42:44
4268943,712,19-07 19:42:45
3611870,0,19-07 19:42:46
998005,1780,19-07 19:42:47
1096569,356,19-07 19:42:48
3034257,0,19-07 19:42:49
5194383,0,19-07 19:42:50
5945378,0,19-07 19:42:51
6318349,0,19-07 19:42:52
3583322,0,19-07 19:42:53
5786760,0,19-07 19:42:54
4201325,1424,19-07 19:42:55
5076181,1068,19-07 19:42:56
4168542,356,19-07 19:42:57
1033988,356,19-07 19:42:58
2687148,0,19-07 19:42:59
2661557,0,19-07 19:43:00
5727790,0,19-07 19:43:01
3242200,0,19-07 19:43:02
3374512,0,19-07 19:43:03
5083783,0,19-07 19:43:04
3569705,0,19-07 19:43:05
2900102,356,19-07 19:43:06
3035079,0,19-07 19:43:07
3494958,712,19-07 19:43:08
3899802,0,19-07 19:43:09
4274150,0,19-07 19:43:10
1541310,1068,19-07 19:43:11
788566,1424,19-07 19:43:12
2569891,0,19-07 19:43:13
3986696,0,19-07 19:43:14
4452066,0,19-07 19:43:15
4550726,0,19-07 19:43:16
4513937,0,19-07 19:43:17
3029649,0,19-07 19:43:18
3347495,0,19-07 19:43:19
1898262,0,19-07 19:43:20
4661209,0,19-07 19:43:21
3538230,0,19-07 19:43:22
4999741,356,19-07 19:43:23
4540402,0,19-07 19:43:24
1602016,2136,19-07 19:43:25
469231,356,19-07 19:43:26
857526,0,19-07 19:43:27
2762150,0,19-07 19:43:28
3292278,0,19-07 19:43:29
2916113,0,19-07 19:43:30
3492397,0,19-07 19:43:31
4536355,0,19-07 19:43:32
3293381,0,19-07 19:43:33
2156074,0,19-07 19:43:34
3162773,0,19-07 19:43:35
4046155,0,19-07 19:43:36
3436176,0,19-07 19:43:37
4334081,1780,19-07 19:43:38
5182396,356,19-07 19:43:39
545147,712,19-07 19:43:40
789555,0,19-07 19:43:41
2665148,0,19-07 19:43:42
3061603,0,19-07 19:43:43
3973178,0,19-07 19:43:44
3755846,0,19-07 19:43:45
4026086,0,19-07 19:43:46
3531449,0,19-07 19:43:47
1879376,356,19-07 19:43:48
3700306,0,19-07 19:43:49
4432236,356,19-07 19:43:50
4044455,1424,19-07 19:43:51
4453806,712,19-07 19:43:52
2587356,712,19-07 19:43:53
854734,356,19-07 19:43:54
1655253,0,19-07 19:43:55
3864141,0,19-07 19:43:56
3992022,0,19-07 19:43:57
4436356,0,19-07 19:43:58
3875379,0,19-07 19:43:59
4231959,0,19-07 19:44:00
4094233,712,19-07 19:44:01
5784587,0,19-07 19:44:02
5664989,356,19-07 19:44:03
6111642,712,19-07 19:44:04
6249439,0,19-07 19:44:05
1279448,1780,19-07 19:44:06
4582554,356,19-07 19:44:07
8226439,0,19-07 19:44:08
8400756,0,19-07 19:44:09
