"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain6-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 19:41:45 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 19:41:45
0,0,19-07 19:41:46
0,0,19-07 19:41:47
0,0,19-07 19:41:48
0,0,19-07 19:41:49
0,0,19-07 19:41:50
0,0,19-07 19:41:51
0,0,19-07 19:41:52
0,0,19-07 19:41:53
0,0,19-07 19:41:54
0,0,19-07 19:41:55
0,0,19-07 19:41:56
0,0,19-07 19:41:57
179895,0,19-07 19:41:58
2051511,0,19-07 19:41:59
1691682,0,19-07 19:42:00
1996365,0,19-07 19:42:01
2355640,0,19-07 19:42:02
2965626,0,19-07 19:42:03
2097756,0,19-07 19:42:04
2051500,0,19-07 19:42:05
1988883,0,19-07 19:42:06
1579101,0,19-07 19:42:07
2539049,0,19-07 19:42:08
2773031,0,19-07 19:42:09
2128351,0,19-07 19:42:10
2576679,0,19-07 19:42:11
1139636,1424,19-07 19:42:12
1601001,356,19-07 19:42:13
2374079,0,19-07 19:42:14
2437544,0,19-07 19:42:15
2760631,0,19-07 19:42:16
2665811,0,19-07 19:42:17
2125973,356,19-07 19:42:18
2593576,0,19-07 19:42:19
2463266,712,19-07 19:42:20
208511,0,19-07 19:42:21
0,0,19-07 19:42:22
0,0,19-07 19:42:23
0,0,19-07 19:42:24
0,0,19-07 19:42:25
0,0,19-07 19:42:26
0,0,19-07 19:42:27
0,0,19-07 19:42:28
0,0,19-07 19:42:29
0,0,19-07 19:42:30
0,0,19-07 19:42:31
0,0,19-07 19:42:32
0,0,19-07 19:42:33
0,0,19-07 19:42:34
0,0,19-07 19:42:35
0,0,19-07 19:42:36
0,0,19-07 19:42:37
217009,0,19-07 19:42:38
952068,0,19-07 19:42:39
2407644,0,19-07 19:42:40
2760806,0,19-07 19:42:41
2073725,356,19-07 19:42:42
2704921,356,19-07 19:42:43
3059834,712,19-07 19:42:44
2312645,712,19-07 19:42:45
1397035,1068,19-07 19:42:46
3303746,0,19-07 19:42:47
2839714,712,19-07 19:42:48
392688,712,19-07 19:42:49
321501,356,19-07 19:42:50
474101,0,19-07 19:42:51
465336,712,19-07 19:42:52
833439,0,19-07 19:42:53
2071682,0,19-07 19:42:54
1600618,0,19-07 19:42:55
1747604,0,19-07 19:42:56
2475794,0,19-07 19:42:57
2553048,0,19-07 19:42:58
2100796,0,19-07 19:42:59
1968512,0,19-07 19:43:00
2037849,0,19-07 19:43:01
3060323,0,19-07 19:43:02
2916875,0,19-07 19:43:03
2983461,0,19-07 19:43:04
1961518,0,19-07 19:43:05
1323608,0,19-07 19:43:06
1453700,712,19-07 19:43:07
1850603,0,19-07 19:43:08
2365453,0,19-07 19:43:09
1850022,0,19-07 19:43:10
2438509,712,19-07 19:43:11
2573929,0,19-07 19:43:12
3152589,356,19-07 19:43:13
3363535,0,19-07 19:43:14
1814479,356,19-07 19:43:15
4622231,0,19-07 19:43:16
1561918,1068,19-07 19:43:17
313176,356,19-07 19:43:18
282812,356,19-07 19:43:19
720282,1424,19-07 19:43:20
1127600,0,19-07 19:43:21
2580236,0,19-07 19:43:22
1975201,0,19-07 19:43:23
2532009,0,19-07 19:43:24
1902718,0,19-07 19:43:25
2482464,0,19-07 19:43:26
2818972,0,19-07 19:43:27
3170339,0,19-07 19:43:28
2961846,0,19-07 19:43:29
2636328,0,19-07 19:43:30
2919391,0,19-07 19:43:31
1731192,0,19-07 19:43:32
1532515,0,19-07 19:43:33
2239474,0,19-07 19:43:34
3176847,0,19-07 19:43:35
2771672,0,19-07 19:43:36
2093848,356,19-07 19:43:37
2415917,0,19-07 19:43:38
1896360,0,19-07 19:43:39
2044929,0,19-07 19:43:40
1952177,0,19-07 19:43:41
1420223,0,19-07 19:43:42
3603262,0,19-07 19:43:43
1740711,0,19-07 19:43:44
278108,712,19-07 19:43:45
337748,0,19-07 19:43:46
433846,712,19-07 19:43:47
542504,712,19-07 19:43:48
1409548,712,19-07 19:43:49
2125989,0,19-07 19:43:50
2206937,0,19-07 19:43:51
2202575,0,19-07 19:43:52
2079958,0,19-07 19:43:53
2061468,0,19-07 19:43:54
1946716,0,19-07 19:43:55
2154400,0,19-07 19:43:56
1916490,0,19-07 19:43:57
2157481,0,19-07 19:43:58
2332012,0,19-07 19:43:59
