"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain8-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 19:41:43 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 19:41:43
0,0,19-07 19:41:45
0,0,19-07 19:41:45
0,0,19-07 19:41:46
0,0,19-07 19:41:47
0,0,19-07 19:41:48
0,0,19-07 19:41:50
0,0,19-07 19:41:50
0,0,19-07 19:41:51
0,0,19-07 19:41:52
0,0,19-07 19:41:53
0,0,19-07 19:41:55
0,0,19-07 19:41:55
0,0,19-07 19:41:56
2089140,0,19-07 19:41:57
2081503,0,19-07 19:41:58
1838185,0,19-07 19:42:00
1724180,0,19-07 19:42:00
2392930,0,19-07 19:42:01
2415216,0,19-07 19:42:02
2571340,0,19-07 19:42:03
1980421,0,19-07 19:42:05
2227955,0,19-07 19:42:05
2327706,0,19-07 19:42:06
2562005,0,19-07 19:42:07
1982480,0,19-07 19:42:08
1840375,0,19-07 19:42:10
882609,0,19-07 19:42:10
1257503,1068,19-07 19:42:11
1661771,712,19-07 19:42:12
2341820,0,19-07 19:42:13
2218886,0,19-07 19:42:15
2354984,0,19-07 19:42:15
2692754,356,19-07 19:42:16
2202561,0,19-07 19:42:17
2317256,0,19-07 19:42:18
2390823,356,19-07 19:42:20
2691805,0,19-07 19:42:20
3110659,0,19-07 19:42:21
850290,0,19-07 19:42:22
465519,1424,19-07 19:42:23
538979,1068,19-07 19:42:25
316374,356,19-07 19:42:25
591356,0,19-07 19:42:26
2089315,0,19-07 19:42:27
2105502,0,19-07 19:42:28
1756888,0,19-07 19:42:30
2324940,0,19-07 19:42:30
3235586,0,19-07 19:42:31
2831436,0,19-07 19:42:32
2791074,0,19-07 19:42:33
2397987,0,19-07 19:42:35
1854437,0,19-07 19:42:35
43172,0,19-07 19:42:36
0,0,19-07 19:42:37
89054,0,19-07 19:42:38
1884592,356,19-07 19:42:40
1601237,0,19-07 19:42:40
2264821,0,19-07 19:42:41
2132698,0,19-07 19:42:42
2609667,0,19-07 19:42:43
1480287,0,19-07 19:42:45
2042967,0,19-07 19:42:45
2227026,356,19-07 19:42:46
2105251,0,19-07 19:42:47
1454719,356,19-07 19:42:48
2172786,0,19-07 19:42:50
2687681,0,19-07 19:42:50
1470876,0,19-07 19:42:51
481599,712,19-07 19:42:52
302329,356,19-07 19:42:53
680589,1780,19-07 19:42:55
560104,0,19-07 19:42:55
2367959,0,19-07 19:42:56
2565440,0,19-07 19:42:57
2735523,0,19-07 19:42:58
2199854,0,19-07 19:43:00
2323732,0,19-07 19:43:00
2155932,0,19-07 19:43:01
2283341,0,19-07 19:43:02
2282871,0,19-07 19:43:03
2472350,0,19-07 19:43:05
2544290,0,19-07 19:43:05
3303449,0,19-07 19:43:06
1457240,0,19-07 19:43:07
1493171,1424,19-07 19:43:08
1653095,356,19-07 19:43:10
2432256,0,19-07 19:43:10
1920594,0,19-07 19:43:11
1926104,0,19-07 19:43:12
1898438,712,19-07 19:43:13
1921027,0,19-07 19:43:15
1701524,0,19-07 19:43:15
2455139,712,19-07 19:43:16
2791281,0,19-07 19:43:17
2700818,0,19-07 19:43:18
3503674,356,19-07 19:43:20
341060,356,19-07 19:43:20
352496,1780,19-07 19:43:21
533636,356,19-07 19:43:22
535170,356,19-07 19:43:23
1823525,0,19-07 19:43:25
2328349,0,19-07 19:43:25
1923538,0,19-07 19:43:26
2442974,0,19-07 19:43:27
2067388,0,19-07 19:43:28
2308016,0,19-07 19:43:30
2338940,0,19-07 19:43:30
2217161,0,19-07 19:43:31
1955156,0,19-07 19:43:32
2452549,0,19-07 19:43:33
2751083,0,19-07 19:43:35
2534926,0,19-07 19:43:35
1348751,1068,19-07 19:43:36
1933972,0,19-07 19:43:37
2456343,0,19-07 19:43:38
1950795,0,19-07 19:43:40
2018796,0,19-07 19:43:40
3205621,0,19-07 19:43:41
1980355,0,19-07 19:43:42
2376110,356,19-07 19:43:43
2462860,1068,19-07 19:43:45
1231045,356,19-07 19:43:45
2870757,0,19-07 19:43:46
2166653,0,19-07 19:43:47
869205,356,19-07 19:43:48
410780,2136,19-07 19:43:50
425986,0,19-07 19:43:50
656518,356,19-07 19:43:51
997088,0,19-07 19:43:52
1998955,0,19-07 19:43:53
1936905,0,19-07 19:43:55
1573920,0,19-07 19:43:55
2111720,0,19-07 19:43:56
1978198,0,19-07 19:43:57
2306252,0,19-07 19:43:58
2722292,0,19-07 19:44:00
1637443,0,19-07 19:44:00
