"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain36-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 19:41:43 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 19:41:43
0,0,19-07 19:41:44
0,0,19-07 19:41:45
0,0,19-07 19:41:46
0,0,19-07 19:41:47
0,0,19-07 19:41:48
0,0,19-07 19:41:49
0,0,19-07 19:41:50
0,0,19-07 19:41:51
0,0,19-07 19:41:52
0,0,19-07 19:41:53
0,0,19-07 19:41:54
0,0,19-07 19:41:55
0,0,19-07 19:41:56
0,0,19-07 19:41:57
220943,0,19-07 19:41:58
3075969,0,19-07 19:41:59
2446114,0,19-07 19:42:00
4419360,0,19-07 19:42:01
3624971,0,19-07 19:42:02
3920134,0,19-07 19:42:03
3104622,0,19-07 19:42:04
3951976,0,19-07 19:42:05
4996451,0,19-07 19:42:06
5267383,0,19-07 19:42:07
5599982,0,19-07 19:42:08
1514003,1424,19-07 19:42:09
965720,1068,19-07 19:42:10
3651496,0,19-07 19:42:11
3155580,0,19-07 19:42:12
3128138,0,19-07 19:42:13
4051325,0,19-07 19:42:14
2404288,0,19-07 19:42:15
4548765,0,19-07 19:42:16
3320968,712,19-07 19:42:17
3821892,0,19-07 19:42:18
4204473,0,19-07 19:42:19
3472713,1068,19-07 19:42:20
3323554,0,19-07 19:42:21
5435708,356,19-07 19:42:22
592593,1068,19-07 19:42:23
1005460,1068,19-07 19:42:24
2712560,0,19-07 19:42:25
3838559,0,19-07 19:42:26
5452377,0,19-07 19:42:27
5025563,0,19-07 19:42:28
6879488,0,19-07 19:42:29
4060501,1424,19-07 19:42:30
6174238,0,19-07 19:42:31
608766,0,19-07 19:42:32
0,0,19-07 19:42:33
0,0,19-07 19:42:34
0,0,19-07 19:42:35
0,0,19-07 19:42:36
0,0,19-07 19:42:37
479337,0,19-07 19:42:38
2163944,0,19-07 19:42:39
4659836,0,19-07 19:42:40
3833221,0,19-07 19:42:41
4391542,356,19-07 19:42:42
6402302,0,19-07 19:42:43
4838517,0,19-07 19:42:44
3886594,356,19-07 19:42:45
4531659,0,19-07 19:42:46
669337,2136,19-07 19:42:47
709933,356,19-07 19:42:48
420744,356,19-07 19:42:49
3272586,0,19-07 19:42:50
2967297,0,19-07 19:42:51
3917700,0,19-07 19:42:52
5509215,0,19-07 19:42:53
4969422,0,19-07 19:42:54
3614061,0,19-07 19:42:55
5355434,0,19-07 19:42:56
5489621,1068,19-07 19:42:57
4900100,0,19-07 19:42:58
6350241,712,19-07 19:42:59
780668,1068,19-07 19:43:00
1221937,356,19-07 19:43:01
3482381,0,19-07 19:43:02
4881924,0,19-07 19:43:03
5006161,0,19-07 19:43:04
4791184,0,19-07 19:43:05
3998622,0,19-07 19:43:06
1821749,1068,19-07 19:43:07
4749822,0,19-07 19:43:08
3252862,0,19-07 19:43:09
2495052,0,19-07 19:43:10
3073739,712,19-07 19:43:11
4050885,1068,19-07 19:43:12
720109,1068,19-07 19:43:13
906055,356,19-07 19:43:14
2513633,0,19-07 19:43:15
4508877,0,19-07 19:43:16
4207156,0,19-07 19:43:17
4065730,0,19-07 19:43:18
4773142,0,19-07 19:43:19
2014344,0,19-07 19:43:20
3371970,0,19-07 19:43:21
5854283,0,19-07 19:43:22
5169125,1068,19-07 19:43:23
4666176,0,19-07 19:43:24
1594215,1780,19-07 19:43:25
669855,356,19-07 19:43:26
1589824,356,19-07 19:43:27
2453752,0,19-07 19:43:28
3327725,0,19-07 19:43:29
3806592,0,19-07 19:43:30
3433249,0,19-07 19:43:31
5560153,0,19-07 19:43:32
4205852,0,19-07 19:43:33
4387490,712,19-07 19:43:34
5101122,0,19-07 19:43:35
4147096,0,19-07 19:43:36
4242112,356,19-07 19:43:37
3546582,1068,19-07 19:43:38
503217,1424,19-07 19:43:39
904966,0,19-07 19:43:40
2239573,0,19-07 19:43:41
5110504,0,19-07 19:43:42
4776030,0,19-07 19:43:43
3317371,0,19-07 19:43:44
4397431,0,19-07 19:43:45
5242263,0,19-07 19:43:46
3798154,0,19-07 19:43:47
5278374,0,19-07 19:43:48
4706374,0,19-07 19:43:49
3882017,356,19-07 19:43:50
3466425,1424,19-07 19:43:51
776718,1068,19-07 19:43:52
2568003,0,19-07 19:43:53
3423859,0,19-07 19:43:54
3610766,0,19-07 19:43:55
3427242,0,19-07 19:43:56
4664746,0,19-07 19:43:57
3457565,0,19-07 19:43:58
5383406,0,19-07 19:43:59
5825996,356,19-07 19:44:00
5220421,712,19-07 19:44:01
5746147,0,19-07 19:44:02
1153237,2136,19-07 19:44:03
2886351,0,19-07 19:44:04
6273973,0,19-07 19:44:05
7554771,0,19-07 19:44:06
8436558,0,19-07 19:44:07
7035563,356,19-07 19:44:08
8651284,1068,19-07 19:44:09
8172980,712,19-07 19:44:10
7228554,712,19-07 19:44:11
