"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain17-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 19:41:44 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 19:41:44
0,0,19-07 19:41:45
0,0,19-07 19:41:46
0,0,19-07 19:41:47
0,0,19-07 19:41:48
0,0,19-07 19:41:50
0,0,19-07 19:41:50
0,0,19-07 19:41:51
0,0,19-07 19:41:52
0,0,19-07 19:41:53
0,0,19-07 19:41:55
0,0,19-07 19:41:55
0,0,19-07 19:41:56
1276064,0,19-07 19:41:57
2420589,0,19-07 19:41:58
1976892,0,19-07 19:42:00
4765558,0,19-07 19:42:00
3759318,0,19-07 19:42:01
4771803,0,19-07 19:42:02
5142881,0,19-07 19:42:03
5892250,0,19-07 19:42:05
6062773,356,19-07 19:42:05
4901423,0,19-07 19:42:06
3797259,1068,19-07 19:42:07
578467,1068,19-07 19:42:08
770235,356,19-07 19:42:10
575299,356,19-07 19:42:10
3270315,0,19-07 19:42:11
1864522,0,19-07 19:42:12
2660093,0,19-07 19:42:13
3991824,0,19-07 19:42:15
2799256,0,19-07 19:42:15
5248857,0,19-07 19:42:16
5054652,0,19-07 19:42:17
3013683,0,19-07 19:42:18
5872876,0,19-07 19:42:20
3635798,0,19-07 19:42:20
4395036,0,19-07 19:42:21
3375597,1424,19-07 19:42:22
960609,1068,19-07 19:42:23
3049543,0,19-07 19:42:25
2713326,0,19-07 19:42:25
3557050,0,19-07 19:42:26
4358904,0,19-07 19:42:27
3253951,0,19-07 19:42:28
4782672,0,19-07 19:42:30
2246964,0,19-07 19:42:30
2606375,712,19-07 19:42:31
4738549,0,19-07 19:42:32
3928299,356,19-07 19:42:33
3508537,0,19-07 19:42:35
3704949,0,19-07 19:42:35
1641233,2136,19-07 19:42:36
933728,356,19-07 19:42:37
2678313,0,19-07 19:42:38
2548729,0,19-07 19:42:40
3856708,0,19-07 19:42:40
5815516,0,19-07 19:42:41
3752767,0,19-07 19:42:42
3352373,0,19-07 19:42:43
3725058,0,19-07 19:42:45
2326239,1424,19-07 19:42:45
4589545,0,19-07 19:42:46
3366436,1424,19-07 19:42:47
3780969,356,19-07 19:42:48
1801669,0,19-07 19:42:50
4441524,356,19-07 19:42:50
1566113,356,19-07 19:42:51
511054,712,19-07 19:42:52
866641,356,19-07 19:42:53
3587162,0,19-07 19:42:55
2909772,0,19-07 19:42:55
3486874,0,19-07 19:42:56
3258320,0,19-07 19:42:57
5077836,0,19-07 19:42:58
4878721,0,19-07 19:43:00
2744833,0,19-07 19:43:00
2786076,0,19-07 19:43:01
3242879,356,19-07 19:43:02
5006224,1424,19-07 19:43:03
2869555,712,19-07 19:43:05
2555466,356,19-07 19:43:05
775365,356,19-07 19:43:06
2323937,0,19-07 19:43:07
2710318,0,19-07 19:43:08
3493774,0,19-07 19:43:10
4025572,0,19-07 19:43:10
2595071,0,19-07 19:43:11
3004603,0,19-07 19:43:12
5721155,0,19-07 19:43:13
3856210,0,19-07 19:43:15
4888420,0,19-07 19:43:15
5074319,0,19-07 19:43:16
4454434,1068,19-07 19:43:17
3442904,1424,19-07 19:43:18
700383,356,19-07 19:43:20
673574,356,19-07 19:43:20
2063810,0,19-07 19:43:21
4206399,0,19-07 19:43:22
5226437,0,19-07 19:43:23
3767948,0,19-07 19:43:25
4414741,0,19-07 19:43:25
3836849,0,19-07 19:43:26
1890837,712,19-07 19:43:27
2753644,0,19-07 19:43:28
2625443,0,19-07 19:43:30
3240974,356,19-07 19:43:30
4189034,356,19-07 19:43:31
3423102,1068,19-07 19:43:32
589865,1424,19-07 19:43:33
889970,356,19-07 19:43:35
1256293,0,19-07 19:43:35
3481297,0,19-07 19:43:36
4364870,0,19-07 19:43:37
2657456,0,19-07 19:43:38
3352051,0,19-07 19:43:40
3190624,0,19-07 19:43:40
2663889,0,19-07 19:43:41
2467119,0,19-07 19:43:42
1690635,356,19-07 19:43:43
2161002,0,19-07 19:43:45
3142664,0,19-07 19:43:45
2750948,0,19-07 19:43:46
2984037,356,19-07 19:43:47
4209623,356,19-07 19:43:48
5330525,712,19-07 19:43:50
661596,1068,19-07 19:43:50
616200,1068,19-07 19:43:51
616283,356,19-07 19:43:52
1166749,0,19-07 19:43:53
3131183,0,19-07 19:43:55
3711338,0,19-07 19:43:55
5099620,0,19-07 19:43:56
3904622,0,19-07 19:43:57
4111981,0,19-07 19:43:58
3372024,0,19-07 19:44:00
2514851,0,19-07 19:44:00
6047393,0,19-07 19:44:01
6382241,356,19-07 19:44:02
4959705,0,19-07 19:44:03
4644236,2136,19-07 19:44:05
