"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain17-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 21:33:04 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 21:33:04
0,0,27-07 21:33:05
0,0,27-07 21:33:06
95,95,27-07 21:33:07
0,0,27-07 21:33:08
0,0,27-07 21:33:09
0,0,27-07 21:33:10
0,0,27-07 21:33:11
0,0,27-07 21:33:12
0,0,27-07 21:33:13
676944,18170,27-07 21:33:14
1334894,32340,27-07 21:33:15
1352960,35928,27-07 21:33:16
1352960,35754,27-07 21:33:17
1353055,39431,27-07 21:33:18
1352894,37170,27-07 21:33:19
1352960,36642,27-07 21:33:20
1352960,39270,27-07 21:33:21
1352696,34332,27-07 21:33:22
1352960,35916,27-07 21:33:23
1352960,37524,27-07 21:33:24
1352762,33540,27-07 21:33:25
1352234,33522,27-07 21:33:26
1352828,33498,27-07 21:33:27
1353055,36527,27-07 21:33:28
1352696,32970,27-07 21:33:29
1352762,34026,27-07 21:33:30
1355492,39540,27-07 21:33:31
1352828,32970,27-07 21:33:32
1352432,31416,27-07 21:33:33
1352960,36048,27-07 21:33:34
1352960,36126,27-07 21:33:35
1352960,35664,27-07 21:33:36
1355426,34830,27-07 21:33:37
1353055,36497,27-07 21:33:38
1352894,34848,27-07 21:33:39
1353002,38004,27-07 21:33:40
1352960,36234,27-07 21:33:41
1352960,37566,27-07 21:33:42
1352828,34554,27-07 21:33:43
1352960,36282,27-07 21:33:44
1352960,37422,27-07 21:33:45
1352960,35850,27-07 21:33:46
1352960,36828,27-07 21:33:47
1353055,35957,27-07 21:33:48
1352960,36510,27-07 21:33:49
1352960,36192,27-07 21:33:50
1352960,36432,27-07 21:33:51
1352960,38478,27-07 21:33:52
1352960,38478,27-07 21:33:53
1353002,35034,27-07 21:33:54
1352960,37314,27-07 21:33:55
1352894,35334,27-07 21:33:56
1352960,35706,27-07 21:33:57
1353055,35627,27-07 21:33:58
1352960,35742,27-07 21:33:59
1352960,35916,27-07 21:34:00
1352960,36096,27-07 21:34:01
1352960,35334,27-07 21:34:02
1352894,33924,27-07 21:34:03
1352960,38676,27-07 21:34:04
1352960,36300,27-07 21:34:05
1352960,35388,27-07 21:34:06
1352960,35838,27-07 21:34:07
1354073,35849,27-07 21:34:08
1352894,34662,27-07 21:34:09
1352960,36876,27-07 21:34:10
1352960,35058,27-07 21:34:11
1352894,34608,27-07 21:34:12
1353002,37620,27-07 21:34:13
1352960,37314,27-07 21:34:14
1352960,36774,27-07 21:34:15
1352960,38196,27-07 21:34:16
1352828,33066,27-07 21:34:17
1353055,34835,27-07 21:34:18
1352762,34344,27-07 21:34:19
1352960,34848,27-07 21:34:20
1352960,36444,27-07 21:34:21
1352960,36102,27-07 21:34:22
1352894,34530,27-07 21:34:23
1352960,35916,27-07 21:34:24
1352960,35376,27-07 21:34:25
1352696,33870,27-07 21:34:26
1352564,32802,27-07 21:34:27
1353055,36407,27-07 21:34:28
1352894,34848,27-07 21:34:29
