"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain24-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 21:33:02 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 21:33:02
0,0,27-07 21:33:03
0,0,27-07 21:33:04
0,0,27-07 21:33:05
42,42,27-07 21:33:06
0,0,27-07 21:33:07
0,0,27-07 21:33:08
0,0,27-07 21:33:09
0,0,27-07 21:33:10
95,95,27-07 21:33:11
0,0,27-07 21:33:12
542110,15806,27-07 21:33:13
1352960,38106,27-07 21:33:14
1352960,35058,27-07 21:33:15
1341994,34332,27-07 21:33:16
1352300,34122,27-07 21:33:17
1352894,35442,27-07 21:33:18
1352960,35442,27-07 21:33:19
1352960,35640,27-07 21:33:20
1352197,33305,27-07 21:33:21
1354226,37086,27-07 21:33:22
1352960,37236,27-07 21:33:23
1355426,35226,27-07 21:33:24
1352960,35454,27-07 21:33:25
1352960,36630,27-07 21:33:26
1351508,28182,27-07 21:33:27
1355492,35964,27-07 21:33:28
1353002,36048,27-07 21:33:29
1352960,35442,27-07 21:33:30
1352329,32723,27-07 21:33:31
1355426,35688,27-07 21:33:32
1352960,37038,27-07 21:33:33
1352894,35622,27-07 21:33:34
1352960,35310,27-07 21:33:35
1352960,36510,27-07 21:33:36
1352234,33672,27-07 21:33:37
1352960,36432,27-07 21:33:38
1352168,35256,27-07 21:33:39
1352960,38766,27-07 21:33:40
1353055,37199,27-07 21:33:41
1352960,37776,27-07 21:33:42
1352960,36180,27-07 21:33:43
1352960,36204,27-07 21:33:44
1353978,36462,27-07 21:33:45
1352960,35940,27-07 21:33:46
1352960,36096,27-07 21:33:47
1352960,35598,27-07 21:33:48
1352828,33156,27-07 21:33:49
1352960,35994,27-07 21:33:50
1352329,32645,27-07 21:33:51
1352960,35718,27-07 21:33:52
1352960,36324,27-07 21:33:53
1352960,35970,27-07 21:33:54
1352960,35850,27-07 21:33:55
1352828,35148,27-07 21:33:56
1352870,34032,27-07 21:33:57
1352894,34518,27-07 21:33:58
1352960,35652,27-07 21:33:59
1352960,36126,27-07 21:34:00
1355587,35915,27-07 21:34:01
1353002,37014,27-07 21:34:02
1352960,35442,27-07 21:34:03
1352960,36564,27-07 21:34:04
1352960,36270,27-07 21:34:05
1352960,36282,27-07 21:34:06
1352960,37302,27-07 21:34:07
1352894,35442,27-07 21:34:08
1352960,37092,27-07 21:34:09
1352960,37734,27-07 21:34:10
1353055,35759,27-07 21:34:11
1352960,35970,27-07 21:34:12
1352696,35664,27-07 21:34:13
1354160,36282,27-07 21:34:14
1352960,37620,27-07 21:34:15
1352894,36366,27-07 21:34:16
1352894,36852,27-07 21:34:17
1352960,38394,27-07 21:34:18
1352894,36522,27-07 21:34:19
1352960,36378,27-07 21:34:20
1353055,38453,27-07 21:34:21
1352828,34398,27-07 21:34:22
1352300,33486,27-07 21:34:23
1353002,35892,27-07 21:34:24
1352960,37158,27-07 21:34:25
1352828,33870,27-07 21:34:26
1352960,35598,27-07 21:34:27
1352960,35244,27-07 21:34:28
1352894,36378,27-07 21:34:29
1352894,35376,27-07 21:34:30
1352989,35141,27-07 21:34:31
1352936,35046,27-07 21:34:32
1352960,35730,27-07 21:34:33
1352894,33804,27-07 21:34:34
1352960,36246,27-07 21:34:35
1352960,36036,27-07 21:34:36
1352960,36204,27-07 21:34:37
