"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain19-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 21:33:04 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 21:33:04
0,0,27-07 21:33:05
0,0,27-07 21:33:06
0,0,27-07 21:33:07
0,0,27-07 21:33:08
0,0,27-07 21:33:09
0,0,27-07 21:33:10
0,0,27-07 21:33:11
29256,1472,27-07 21:33:12
1326691,33701,27-07 21:33:13
1352894,35982,27-07 21:33:14
1358454,36510,27-07 21:33:15
1348732,36300,27-07 21:33:16
1357230,37464,27-07 21:33:17
1348732,37050,27-07 21:33:18
1356170,38028,27-07 21:33:19
1351446,35916,27-07 21:33:20
1352960,36612,27-07 21:33:21
1352960,36048,27-07 21:33:22
1352857,34955,27-07 21:33:23
1351264,35916,27-07 21:33:24
1356804,29466,27-07 21:33:25
1345044,33036,27-07 21:33:26
1352960,36018,27-07 21:33:27
1349320,37200,27-07 21:33:28
1370148,28704,27-07 21:33:29
1345308,33498,27-07 21:33:30
1348666,35202,27-07 21:33:31
1359952,33078,27-07 21:33:32
1362777,35747,27-07 21:33:33
1339814,34596,27-07 21:33:34
1364378,37554,27-07 21:33:35
1344504,35796,27-07 21:33:36
1359638,34842,27-07 21:33:37
1356940,35904,27-07 21:33:38
1343910,35442,27-07 21:33:39
1352828,34398,27-07 21:33:40
1348980,39612,27-07 21:33:41
1356940,36654,27-07 21:33:42
1361416,37920,27-07 21:33:43
1350069,35681,27-07 21:33:44
1352960,36456,27-07 21:33:45
1343106,34794,27-07 21:33:46
1348980,36270,27-07 21:33:47
1361168,36348,27-07 21:33:48
1361664,36180,27-07 21:33:49
1352580,33726,27-07 21:33:50
1344438,33750,27-07 21:33:51
1357188,36006,27-07 21:33:52
1340276,36312,27-07 21:33:53
1357283,35933,27-07 21:33:54
1362550,34872,27-07 21:33:55
1336048,35244,27-07 21:33:56
1372834,38184,27-07 21:33:57
1345770,36402,27-07 21:33:58
1344504,36864,27-07 21:33:59
1365644,36126,27-07 21:34:00
1353002,35760,27-07 21:34:01
1336048,35838,27-07 21:34:02
1372834,36960,27-07 21:34:03
1336143,35735,27-07 21:34:04
1357188,37380,27-07 21:34:05
1349998,35850,27-07 21:34:06
1364378,36840,27-07 21:34:07
1344546,35562,27-07 21:34:08
1362352,34674,27-07 21:34:09
1355922,35454,27-07 21:34:10
1352960,35028,27-07 21:34:11
1349932,34092,27-07 21:34:12
1352960,35652,27-07 21:34:13
1344599,36815,27-07 21:34:14
1357122,35718,27-07 21:34:15
1356528,34266,27-07 21:34:16
1354458,34848,27-07 21:34:17
1342808,35508,27-07 21:34:18
1368722,34662,27-07 21:34:19
1347218,36258,27-07 21:34:20
1351264,35046,27-07 21:34:21
1343238,37566,27-07 21:34:22
1362711,36011,27-07 21:34:23
1339010,34914,27-07 21:34:24
1358454,36576,27-07 21:34:25
1352828,33462,27-07 21:34:26
1350362,34470,27-07 21:34:27
1352894,36258,27-07 21:34:28
1366910,36576,27-07 21:34:29
1351694,36282,27-07 21:34:30
1348666,34860,27-07 21:34:31
