"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain32-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 21:33:02 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 21:33:02
0,0,27-07 21:33:03
42,42,27-07 21:33:04
0,0,27-07 21:33:05
0,0,27-07 21:33:06
0,0,27-07 21:33:07
0,0,27-07 21:33:08
95,95,27-07 21:33:09
0,0,27-07 21:33:10
0,0,27-07 21:33:11
0,0,27-07 21:33:12
0,0,27-07 21:33:13
677316,17420,27-07 21:33:14
1352498,31188,27-07 21:33:15
1352762,30726,27-07 21:33:16
1345480,27228,27-07 21:33:17
1352630,30528,27-07 21:33:18
1352065,28673,27-07 21:33:19
1352498,30438,27-07 21:33:20
1352498,28182,27-07 21:33:21
1352564,30858,27-07 21:33:22
1338444,27258,27-07 21:33:23
1352036,28932,27-07 21:33:24
1352234,27192,27-07 21:33:25
1360988,27806,27-07 21:33:26
1351970,28518,27-07 21:33:27
1352564,28374,27-07 21:33:28
1351999,28445,27-07 21:33:29
1351376,24642,27-07 21:33:30
1352168,27732,27-07 21:33:31
1352564,29802,27-07 21:33:32
1352696,28974,27-07 21:33:33
1352564,30756,27-07 21:33:34
1352564,29022,27-07 21:33:35
1352762,30108,27-07 21:33:36
1352498,30834,27-07 21:33:37
1352696,29352,27-07 21:33:38
1352791,28355,27-07 21:33:39
1352894,29118,27-07 21:33:40
1352630,29910,27-07 21:33:41
1352432,28446,27-07 21:33:42
1352168,28548,27-07 21:33:43
1352630,28260,27-07 21:33:44
1352828,30882,27-07 21:33:45
1352828,30648,27-07 21:33:46
1352696,28050,27-07 21:33:47
1352564,30558,27-07 21:33:48
1352762,30030,27-07 21:33:49
1352857,31613,27-07 21:33:50
1352762,31362,27-07 21:33:51
1352564,30822,27-07 21:33:52
1352564,30690,27-07 21:33:53
1352234,27876,27-07 21:33:54
1352498,30186,27-07 21:33:55
1352672,30318,27-07 21:33:56
1352630,28824,27-07 21:33:57
1352630,28020,27-07 21:33:58
1352564,29856,27-07 21:33:59
1352527,28103,27-07 21:34:00
1352672,30228,27-07 21:34:01
1352696,26082,27-07 21:34:02
1352630,28272,27-07 21:34:03
1352828,28062,27-07 21:34:04
1352828,30858,27-07 21:34:05
1352630,27918,27-07 21:34:06
1352366,28182,27-07 21:34:07
1352696,29262,27-07 21:34:08
1352197,27695,27-07 21:34:09
1352432,25038,27-07 21:34:10
1352366,27732,27-07 21:34:11
1352498,28248,27-07 21:34:12
1352696,31032,27-07 21:34:13
1352762,30636,27-07 21:34:14
1352036,28206,27-07 21:34:15
1354160,35622,27-07 21:34:16
1352960,35796,27-07 21:34:17
1352828,34662,27-07 21:34:18
1354255,35123,27-07 21:34:19
1352894,35244,27-07 21:34:20
1352894,34860,27-07 21:34:21
1352960,34782,27-07 21:34:22
1352960,35676,27-07 21:34:23
1352762,33774,27-07 21:34:24
1352960,35070,27-07 21:34:25
1352870,34410,27-07 21:34:26
1352828,34104,27-07 21:34:27
1352894,35280,27-07 21:34:28
1353055,35615,27-07 21:34:29
1352960,37578,27-07 21:34:30
1352960,35928,27-07 21:34:31
1352894,34596,27-07 21:34:32
1352894,33684,27-07 21:34:33
1352960,35610,27-07 21:34:34
1352960,35916,27-07 21:34:35
1352960,36258,27-07 21:34:36
1352498,33024,27-07 21:34:37
1352960,35070,27-07 21:34:38
1353055,35957,27-07 21:34:39
1352894,34530,27-07 21:34:40
1352894,34518,27-07 21:34:41
1352960,36642,27-07 21:34:42
1352894,36270,27-07 21:34:43
1352894,35676,27-07 21:34:44
