"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain44-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 21:33:03 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 21:33:03
95,95,27-07 21:33:04
0,0,27-07 21:33:05
0,0,27-07 21:33:06
0,0,27-07 21:33:07
0,0,27-07 21:33:08
42,42,27-07 21:33:09
0,0,27-07 21:33:10
0,0,27-07 21:33:11
0,0,27-07 21:33:12
0,0,27-07 21:33:13
271679,8563,27-07 21:33:14
1313520,25314,27-07 21:33:15
1352960,36336,27-07 21:33:16
1356758,36990,27-07 21:33:17
1352960,35442,27-07 21:33:18
1352960,34122,27-07 21:33:19
1352960,35652,27-07 21:33:20
1352960,35388,27-07 21:33:21
1352960,34650,27-07 21:33:22
1352960,36696,27-07 21:33:23
1354073,34715,27-07 21:33:24
1356030,34570,27-07 21:33:25
1352960,34596,27-07 21:33:26
1352960,36318,27-07 21:33:27
1352960,35040,27-07 21:33:28
1352960,35886,27-07 21:33:29
1352960,37350,27-07 21:33:30
1352960,35862,27-07 21:33:31
1352960,37194,27-07 21:33:32
1352960,36282,27-07 21:33:33
1353055,36989,27-07 21:33:34
1352960,35310,27-07 21:33:35
1352960,35772,27-07 21:33:36
1352960,34980,27-07 21:33:37
1352960,35124,27-07 21:33:38
1352960,35664,27-07 21:33:39
1352960,35718,27-07 21:33:40
1352960,36258,27-07 21:33:41
1352960,37722,27-07 21:33:42
1352960,36720,27-07 21:33:43
1352989,34703,27-07 21:33:44
1352960,35598,27-07 21:33:45
1352960,37284,27-07 21:33:46
1352960,36126,27-07 21:33:47
1352960,35466,27-07 21:33:48
1352960,35730,27-07 21:33:49
1352960,35310,27-07 21:33:50
1352960,35334,27-07 21:33:51
1352960,38214,27-07 21:33:52
1352960,35124,27-07 21:33:53
1353055,36287,27-07 21:33:54
1352960,36510,27-07 21:33:55
1353002,35298,27-07 21:33:56
1352960,35652,27-07 21:33:57
1352960,35832,27-07 21:33:58
1352960,35652,27-07 21:33:59
1352960,35454,27-07 21:34:00
1352960,37314,27-07 21:34:01
1352960,34014,27-07 21:34:02
1352960,36324,27-07 21:34:03
1352923,35339,27-07 21:34:04
1352960,37446,27-07 21:34:05
1352960,36060,27-07 21:34:06
1352960,36468,27-07 21:34:07
1352960,35916,27-07 21:34:08
1352960,35718,27-07 21:34:09
1352960,35598,27-07 21:34:10
1353002,34890,27-07 21:34:11
1352960,36060,27-07 21:34:12
1352960,36576,27-07 21:34:13
1352960,36456,27-07 21:34:14
1353055,37001,27-07 21:34:15
1352960,34938,27-07 21:34:16
1352960,37038,27-07 21:34:17
1352960,36246,27-07 21:34:18
1352960,37338,27-07 21:34:19
1352960,35808,27-07 21:34:20
1352960,36246,27-07 21:34:21
1352960,35574,27-07 21:34:22
1352960,37566,27-07 21:34:23
1353055,37817,27-07 21:34:24
1352960,36954,27-07 21:34:25
1352960,39348,27-07 21:34:26
1352960,36312,27-07 21:34:27
1352960,35358,27-07 21:34:28
1352960,35970,27-07 21:34:29
1352960,35214,27-07 21:34:30
1352960,37500,27-07 21:34:31
1352960,37158,27-07 21:34:32
1352960,37656,27-07 21:34:33
1353055,35837,27-07 21:34:34
1352960,36378,27-07 21:34:35
1352960,36246,27-07 21:34:36
1352960,36258,27-07 21:34:37
1352960,36972,27-07 21:34:38
1353002,35496,27-07 21:34:39
1352960,36150,27-07 21:34:40
1352960,37800,27-07 21:34:41
1352960,35706,27-07 21:34:42
1352960,37038,27-07 21:34:43
1353055,39233,27-07 21:34:44
1352960,36366,27-07 21:34:45
1352960,35256,27-07 21:34:46
1352960,36576,27-07 21:34:47
1352960,36072,27-07 21:34:48
1352960,35850,27-07 21:34:49
1352960,36678,27-07 21:34:50
1352960,36498,27-07 21:34:51
1352960,35310,27-07 21:34:52
1352960,36654,27-07 21:34:53
1353055,36803,27-07 21:34:54
1352960,36324,27-07 21:34:55
1353002,36090,27-07 21:34:56
1352960,36762,27-07 21:34:57
