"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain16-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 21:33:04 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 21:33:04
0,0,27-07 21:33:05
0,0,27-07 21:33:06
0,0,27-07 21:33:07
42,42,27-07 21:33:08
0,0,27-07 21:33:09
0,0,27-07 21:33:10
0,0,27-07 21:33:11
0,0,27-07 21:33:12
95,95,27-07 21:33:13
677406,20306,27-07 21:33:14
1342242,34476,27-07 21:33:15
1352960,36246,27-07 21:33:16
1352696,35214,27-07 21:33:17
1352960,35784,27-07 21:33:18
1352960,35982,27-07 21:33:19
1352960,36906,27-07 21:33:20
1352564,33924,27-07 21:33:21
1352960,36312,27-07 21:33:22
1353055,35969,27-07 21:33:23
1352366,33036,27-07 21:33:24
1354568,32808,27-07 21:33:25
1352960,36810,27-07 21:33:26
1352630,33090,27-07 21:33:27
1352894,36468,27-07 21:33:28
1352960,37686,27-07 21:33:29
1352762,35478,27-07 21:33:30
1352828,34782,27-07 21:33:31
1352828,33012,27-07 21:33:32
1352894,36600,27-07 21:33:33
1352989,35141,27-07 21:33:34
1352960,37104,27-07 21:33:35
1352960,35982,27-07 21:33:36
1352894,34848,27-07 21:33:37
1352960,37752,27-07 21:33:38
1352960,36366,27-07 21:33:39
1352960,36588,27-07 21:33:40
1352960,36234,27-07 21:33:41
1373628,36630,27-07 21:33:42
1355492,37176,27-07 21:33:43
1353055,36167,27-07 21:33:44
1352894,36636,27-07 21:33:45
1352960,35586,27-07 21:33:46
1352960,35244,27-07 21:33:47
1352960,34938,27-07 21:33:48
1352960,35268,27-07 21:33:49
1352960,36906,27-07 21:33:50
1352960,35916,27-07 21:33:51
1352960,35070,27-07 21:33:52
1352960,36642,27-07 21:33:53
1353055,36791,27-07 21:33:54
1352960,36930,27-07 21:33:55
1353002,35892,27-07 21:33:56
1352300,34290,27-07 21:33:57
1352960,36444,27-07 21:33:58
1352168,33264,27-07 21:33:59
1352960,35850,27-07 21:34:00
1352960,35772,27-07 21:34:01
1352960,37578,27-07 21:34:02
1352960,36654,27-07 21:34:03
1353097,37055,27-07 21:34:04
1352960,36270,27-07 21:34:05
1352894,34914,27-07 21:34:06
1352960,36402,27-07 21:34:07
1352960,36378,27-07 21:34:08
1352960,35970,27-07 21:34:09
1352960,37206,27-07 21:34:10
1352960,35574,27-07 21:34:11
1352300,35292,27-07 21:34:12
1352960,36960,27-07 21:34:13
1353055,36077,27-07 21:34:14
1352960,36192,27-07 21:34:15
1352960,36048,27-07 21:34:16
1352960,36468,27-07 21:34:17
1352960,36102,27-07 21:34:18
1352960,36036,27-07 21:34:19
1352960,35982,27-07 21:34:20
1352960,35904,27-07 21:34:21
1352960,37458,27-07 21:34:22
1353055,35867,27-07 21:34:23
1352960,36906,27-07 21:34:24
1352894,37170,27-07 21:34:25
1352960,36246,27-07 21:34:26
1352960,35970,27-07 21:34:27
1352960,35838,27-07 21:34:28
