"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain4-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 21:33:01 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 21:33:01
0,0,27-07 21:33:02
0,0,27-07 21:33:03
0,0,27-07 21:33:04
0,0,27-07 21:33:05
0,0,27-07 21:33:06
95,95,27-07 21:33:07
0,0,27-07 21:33:08
0,0,27-07 21:33:09
0,0,27-07 21:33:10
0,0,27-07 21:33:11
42,42,27-07 21:33:12
926,614,27-07 21:33:13
1341994,35994,27-07 21:33:14
1352828,35970,27-07 21:33:15
1352960,34122,27-07 21:33:16
1353055,36473,27-07 21:33:17
1352960,36576,27-07 21:33:18
1352960,37290,27-07 21:33:19
1335300,36114,27-07 21:33:20
1352960,35046,27-07 21:33:21
1352366,36378,27-07 21:33:22
1352960,34596,27-07 21:33:23
1352960,34452,27-07 21:33:24
1352960,35334,27-07 21:33:25
1352960,35772,27-07 21:33:26
1352593,32117,27-07 21:33:27
1352960,35214,27-07 21:33:28
1352894,35190,27-07 21:33:29
1347148,32946,27-07 21:33:30
1352960,35268,27-07 21:33:31
1352960,36258,27-07 21:33:32
1355426,35406,27-07 21:33:33
1352960,36114,27-07 21:33:34
1352960,35904,27-07 21:33:35
1352960,36114,27-07 21:33:36
1352960,35190,27-07 21:33:37
1353445,35915,27-07 21:33:38
1353002,36078,27-07 21:33:39
1352960,36102,27-07 21:33:40
1352960,36642,27-07 21:33:41
1352960,35244,27-07 21:33:42
1352894,34782,27-07 21:33:43
1352960,35268,27-07 21:33:44
1353002,34572,27-07 21:33:45
1352894,35784,27-07 21:33:46
1352960,35970,27-07 21:33:47
1353055,35273,27-07 21:33:48
1352894,34872,27-07 21:33:49
1352960,35388,27-07 21:33:50
1352960,35772,27-07 21:33:51
1352960,36114,27-07 21:33:52
1352960,35982,27-07 21:33:53
1352960,36852,27-07 21:33:54
1352960,36048,27-07 21:33:55
1352960,37554,27-07 21:33:56
1352960,36438,27-07 21:33:57
1353055,36011,27-07 21:33:58
1353698,35574,27-07 21:33:59
1352894,36720,27-07 21:34:00
1352960,37734,27-07 21:34:01
1352960,35376,27-07 21:34:02
1352960,35388,27-07 21:34:03
1353002,36432,27-07 21:34:04
1352960,35982,27-07 21:34:05
1352960,36102,27-07 21:34:06
1352960,35640,27-07 21:34:07
1353055,38123,27-07 21:34:08
1352960,37026,27-07 21:34:09
1352960,36048,27-07 21:34:10
1352894,36036,27-07 21:34:11
1352960,36444,27-07 21:34:12
1352960,36300,27-07 21:34:13
1352894,35490,27-07 21:34:14
1352960,35838,27-07 21:34:15
