"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain27-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","08 Dec 2017 06:45:36 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,08-12 06:45:36
0,0,08-12 06:45:37
0,0,08-12 06:45:38
0,0,08-12 06:45:39
0,0,08-12 06:45:40
0,0,08-12 06:45:41
95,95,08-12 06:45:42
0,0,08-12 06:45:43
0,0,08-12 06:45:44
0,0,08-12 06:45:45
0,0,08-12 06:45:46
1217914,42,08-12 06:45:47
1402839,0,08-12 06:45:48
1410228,0,08-12 06:45:49
1391404,0,08-12 06:45:50
1396089,95,08-12 06:45:51
1406253,0,08-12 06:45:52
1398504,0,08-12 06:45:53
1414060,0,08-12 06:45:54
1407250,0,08-12 06:45:55
1400600,0,08-12 06:45:56
1417038,0,08-12 06:45:57
1410603,0,08-12 06:45:58
1390856,0,08-12 06:45:59
1402651,0,08-12 06:46:00
1400119,95,08-12 06:46:01
1406940,0,08-12 06:46:02
1396594,0,08-12 06:46:03
1341163,1434,08-12 06:46:04
1401089,0,08-12 06:46:05
958546,297,08-12 06:46:06
1398441,0,08-12 06:46:07
1404412,0,08-12 06:46:08
1405563,0,08-12 06:46:09
1424421,0,08-12 06:46:10
1420663,0,08-12 06:46:11
1383224,749,08-12 06:46:12
1367387,42,08-12 06:46:13
1384732,0,08-12 06:46:14
1400804,255,08-12 06:46:15
1404820,1020,08-12 06:46:16
1380252,255,08-12 06:46:17
1392150,510,08-12 06:46:18
1380165,0,08-12 06:46:19
1350965,510,08-12 06:46:20
1323508,255,08-12 06:46:21
1384486,0,08-12 06:46:22
1381366,0,08-12 06:46:23
1380151,0,08-12 06:46:24
1386949,0,08-12 06:46:25
1356943,1530,08-12 06:46:26
1258232,255,08-12 06:46:27
1062651,0,08-12 06:46:28
1397253,0,08-12 06:46:29
1408262,0,08-12 06:46:30
1391297,0,08-12 06:46:31
1304917,0,08-12 06:46:32
1385757,0,08-12 06:46:33
1398764,0,08-12 06:46:34
1405291,0,08-12 06:46:35
1410448,0,08-12 06:46:36
1410109,95,08-12 06:46:37
1412371,0,08-12 06:46:38
1410211,0,08-12 06:46:39
1412327,42,08-12 06:46:40
1410215,0,08-12 06:46:41
1411054,0,08-12 06:46:42
1415694,0,08-12 06:46:43
1412528,0,08-12 06:46:44
1418541,0,08-12 06:46:45
1414162,0,08-12 06:46:46
1399321,95,08-12 06:46:47
1396774,0,08-12 06:46:48
1407658,0,08-12 06:46:49
1405461,0,08-12 06:46:50
1400814,0,08-12 06:46:51
1355438,1476,08-12 06:46:52
1382534,0,08-12 06:46:53
957168,0,08-12 06:46:54
1403085,0,08-12 06:46:55
1404477,0,08-12 06:46:56
1405698,0,08-12 06:46:57
1425199,0,08-12 06:46:58
1425895,0,08-12 06:46:59
1402412,749,08-12 06:47:00
1371983,0,08-12 06:47:01
1388154,255,08-12 06:47:02
1399833,0,08-12 06:47:03
1414952,765,08-12 06:47:04
1378428,255,08-12 06:47:05
1395314,255,08-12 06:47:06
1352265,0,08-12 06:47:07
1380728,1267,08-12 06:47:08
1360867,0,08-12 06:47:09
1382967,0,08-12 06:47:10
1383283,0,08-12 06:47:11
1378529,0,08-12 06:47:12
1382875,0,08-12 06:47:13
1358291,1530,08-12 06:47:14
1237077,255,08-12 06:47:15
1180394,0,08-12 06:47:16
1395654,0,08-12 06:47:17
1389945,0,08-12 06:47:18
1403032,0,08-12 06:47:19
1302913,0,08-12 06:47:20
1388235,0,08-12 06:47:21
1411521,42,08-12 06:47:22
1408541,0,08-12 06:47:23
1404311,0,08-12 06:47:24
1405124,95,08-12 06:47:25
1373681,0,08-12 06:47:26
1406059,0,08-12 06:47:27
1407419,0,08-12 06:47:28
1397303,0,08-12 06:47:29
1419282,42,08-12 06:47:30
1423195,0,08-12 06:47:31
1398945,0,08-12 06:47:32
1410391,0,08-12 06:47:33
1412914,0,08-12 06:47:34
1401395,95,08-12 06:47:35
1400538,0,08-12 06:47:36
1408338,0,08-12 06:47:37
1403031,0,08-12 06:47:38
1393223,0,08-12 06:47:39
1347068,972,08-12 06:47:40
1391046,0,08-12 06:47:41
958275,0,08-12 06:47:42
1408980,0,08-12 06:47:43
1402759,0,08-12 06:47:44
1400116,0,08-12 06:47:45
1407146,0,08-12 06:47:46
1424115,0,08-12 06:47:47
1399215,0,08-12 06:47:48
1370033,255,08-12 06:47:49
1387672,510,08-12 06:47:50
1321018,0,08-12 06:47:51
1374138,765,08-12 06:47:52
1384720,0,08-12 06:47:53
1383939,510,08-12 06:47:54
1349861,0,08-12 06:47:55
1341013,765,08-12 06:47:56
1399457,0,08-12 06:47:57
1379818,0,08-12 06:47:58
1380792,0,08-12 06:47:59
1379343,0,08-12 06:48:00
1385339,0,08-12 06:48:01
1355629,1530,08-12 06:48:02
1264608,255,08-12 06:48:03
1143704,0,08-12 06:48:04
1389509,0,08-12 06:48:05
1398851,42,08-12 06:48:06
1398373,42,08-12 06:48:07
1301329,0,08-12 06:48:08
1403899,0,08-12 06:48:09
1411003,0,08-12 06:48:10
1410877,0,08-12 06:48:11
1404981,95,08-12 06:48:12
1411731,0,08-12 06:48:13
1405764,0,08-12 06:48:14
1409175,0,08-12 06:48:15
1397577,0,08-12 06:48:16
