"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain8-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","09 Dec 2017 22:44:50 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,09-12 22:44:50
350,0,09-12 22:44:51
0,0,09-12 22:44:52
0,0,09-12 22:44:53
95,95,09-12 22:44:54
0,0,09-12 22:44:55
0,0,09-12 22:44:56
1004768,0,09-12 22:44:57
1380100,0,09-12 22:44:58
1408441,0,09-12 22:44:59
1403366,0,09-12 22:45:00
1408946,0,09-12 22:45:01
1408368,0,09-12 22:45:02
1401017,95,09-12 22:45:03
1404122,42,09-12 22:45:04
1409398,0,09-12 22:45:05
1408236,0,09-12 22:45:06
1416965,0,09-12 22:45:07
1414995,0,09-12 22:45:08
1411571,0,09-12 22:45:09
1412514,0,09-12 22:45:10
1410809,0,09-12 22:45:11
1403947,0,09-12 22:45:12
1401647,95,09-12 22:45:13
1406052,0,09-12 22:45:14
1410324,0,09-12 22:45:15
1400285,0,09-12 22:45:16
1354213,1434,09-12 22:45:17
1387828,42,09-12 22:45:18
952118,255,09-12 22:45:19
1405664,0,09-12 22:45:20
1403901,0,09-12 22:45:21
1401729,0,09-12 22:45:22
1418803,0,09-12 22:45:23
1423762,0,09-12 22:45:24
1405035,749,09-12 22:45:25
1363624,0,09-12 22:45:26
1388191,510,09-12 22:45:27
1402051,255,09-12 22:45:28
1414113,765,09-12 22:45:29
1382534,255,09-12 22:45:30
1396576,255,09-12 22:45:31
1382597,0,09-12 22:45:32
1367114,552,09-12 22:45:33
1347470,255,09-12 22:45:34
1383255,0,09-12 22:45:35
1385875,0,09-12 22:45:36
1381530,0,09-12 22:45:37
1388710,0,09-12 22:45:38
1354148,1530,09-12 22:45:39
1260870,255,09-12 22:45:40
1254459,0,09-12 22:45:41
1396592,0,09-12 22:45:42
1401573,0,09-12 22:45:43
1399458,42,09-12 22:45:44
1305414,0,09-12 22:45:45
1406077,0,09-12 22:45:46
1410214,0,09-12 22:45:47
1405460,0,09-12 22:45:48
1402407,0,09-12 22:45:49
1407341,95,09-12 22:45:50
1406791,0,09-12 22:45:51
1399333,0,09-12 22:45:52
1407895,0,09-12 22:45:53
1406614,0,09-12 22:45:54
1413033,0,09-12 22:45:55
1409694,0,09-12 22:45:56
1406567,0,09-12 22:45:57
1413880,0,09-12 22:45:58
1414206,0,09-12 22:45:59
1400139,95,09-12 22:46:00
1405457,0,09-12 22:46:01
1399785,42,09-12 22:46:02
1398792,0,09-12 22:46:03
1403473,0,09-12 22:46:04
1354344,1434,09-12 22:46:05
1385334,0,09-12 22:46:06
957117,255,09-12 22:46:07
1404471,0,09-12 22:46:08
1401201,0,09-12 22:46:09
1404330,0,09-12 22:46:10
1427039,42,09-12 22:46:11
1424242,0,09-12 22:46:12
1398951,749,09-12 22:46:13
1373158,510,09-12 22:46:14
1398690,255,09-12 22:46:15
1385175,0,09-12 22:46:16
1412309,765,09-12 22:46:17
1374080,255,09-12 22:46:18
1384751,255,09-12 22:46:19
1347016,0,09-12 22:46:20
1351357,765,09-12 22:46:21
1395774,0,09-12 22:46:22
1383970,0,09-12 22:46:23
1383009,0,09-12 22:46:24
1376797,0,09-12 22:46:25
1387171,0,09-12 22:46:26
1351313,1530,09-12 22:46:27
1253469,255,09-12 22:46:28
1228417,0,09-12 22:46:29
1397991,42,09-12 22:46:30
1402664,0,09-12 22:46:31
1403165,0,09-12 22:46:32
1296888,0,09-12 22:46:33
1418251,0,09-12 22:46:34
1409813,0,09-12 22:46:35
1406700,0,09-12 22:46:36
1409277,0,09-12 22:46:37
1396106,95,09-12 22:46:38
1408294,0,09-12 22:46:39
1411139,0,09-12 22:46:40
1408470,0,09-12 22:46:41
1410277,0,09-12 22:46:42
1418591,42,09-12 22:46:43
1419521,0,09-12 22:46:44
1398115,0,09-12 22:46:45
1420329,0,09-12 22:46:46
1411984,0,09-12 22:46:47
1403015,95,09-12 22:46:48
1403837,0,09-12 22:46:49
1387156,0,09-12 22:46:50
1402914,0,09-12 22:46:51
1403128,0,09-12 22:46:52
1346463,1434,09-12 22:46:53
1385256,0,09-12 22:46:54
952704,255,09-12 22:46:55
1400502,0,09-12 22:46:56
1403268,0,09-12 22:46:57
1392364,0,09-12 22:46:58
1426082,42,09-12 22:46:59
1424020,0,09-12 22:47:00
1304028,0,09-12 22:47:01
1322549,0,09-12 22:47:02
1352154,255,09-12 22:47:03
1321442,0,09-12 22:47:04
1417581,510,09-12 22:47:05
1382700,255,09-12 22:47:06
1393747,1020,09-12 22:47:07
1363027,510,09-12 22:47:08
1327450,255,09-12 22:47:09
1406248,289,09-12 22:47:10
1382564,0,09-12 22:47:11
1383427,0,09-12 22:47:12
1383114,0,09-12 22:47:13
1384270,0,09-12 22:47:14
1348056,1275,09-12 22:47:15
1257491,247,09-12 22:47:16
1228364,255,09-12 22:47:17
1400400,0,09-12 22:47:18
1402899,0,09-12 22:47:19
1278748,0,09-12 22:47:20
1420618,0,09-12 22:47:21
1405698,0,09-12 22:47:22
1408310,0,09-12 22:47:23
1408058,0,09-12 22:47:24
1409422,0,09-12 22:47:25
1408249,0,09-12 22:47:26
1405645,95,09-12 22:47:27
1409440,42,09-12 22:47:28
1410929,0,09-12 22:47:29
1407580,0,09-12 22:47:30
1419830,0,09-12 22:47:31
1421400,0,09-12 22:47:32
1398151,0,09-12 22:47:33
1416537,0,09-12 22:47:34
1404810,0,09-12 22:47:35
1404923,0,09-12 22:47:36
1404327,95,09-12 22:47:37
1414245,0,09-12 22:47:38
1404496,0,09-12 22:47:39
1403612,0,09-12 22:47:40
1357521,1434,09-12 22:47:41
1385970,42,09-12 22:47:42
962899,255,09-12 22:47:43
1407612,0,09-12 22:47:44
1403034,0,09-12 22:47:45
1415391,0,09-12 22:47:46
1424680,0,09-12 22:47:47
1422461,0,09-12 22:47:48
1380341,749,09-12 22:47:49
1368307,255,09-12 22:47:50
1404989,765,09-12 22:47:51
1406656,510,09-12 22:47:52
1390847,255,09-12 22:47:53
1383845,0,09-12 22:47:54
1392615,255,09-12 22:47:55
1366076,510,09-12 22:47:56
1341469,297,09-12 22:47:57
1395730,0,09-12 22:47:58
1384863,0,09-12 22:47:59
1383791,0,09-12 22:48:00
1382225,0,09-12 22:48:01
1367620,1275,09-12 22:48:02
1344497,255,09-12 22:48:03
1191206,255,09-12 22:48:04
1305314,0,09-12 22:48:05
1380634,0,09-12 22:48:06
1319923,0,09-12 22:48:07
1285273,0,09-12 22:48:08
1405378,0,09-12 22:48:09
1401477,0,09-12 22:48:10
1407379,0,09-12 22:48:11
1407031,0,09-12 22:48:12
1410034,0,09-12 22:48:13
1405420,95,09-12 22:48:14
1408889,0,09-12 22:48:15
1409517,0,09-12 22:48:16
1409858,0,09-12 22:48:17
1408734,0,09-12 22:48:18
1404161,42,09-12 22:48:19
1413982,0,09-12 22:48:20
1407665,0,09-12 22:48:21
1410769,0,09-12 22:48:22
1397880,0,09-12 22:48:23
1397083,95,09-12 22:48:24
1398855,0,09-12 22:48:25
1411239,0,09-12 22:48:26
1400825,0,09-12 22:48:27
1361850,0,09-12 22:48:28
1361213,1434,09-12 22:48:29
1110871,42,09-12 22:48:30
1209404,255,09-12 22:48:31
1406514,0,09-12 22:48:32
1401090,0,09-12 22:48:33
1418391,0,09-12 22:48:34
1418130,0,09-12 22:48:35
1410703,749,09-12 22:48:36
1385027,0,09-12 22:48:37
1370832,255,09-12 22:48:38
1401556,1020,09-12 22:48:39
1417376,255,09-12 22:48:40
1380924,255,09-12 22:48:41
1396928,255,09-12 22:48:42
1381486,0,09-12 22:48:43
1352599,510,09-12 22:48:44
1348446,255,09-12 22:48:45
1388381,0,09-12 22:48:46
1380741,0,09-12 22:48:47
1376589,0,09-12 22:48:48
1381529,0,09-12 22:48:49
1369537,1530,09-12 22:48:50
1287425,255,09-12 22:48:51
1151099,0,09-12 22:48:52
1408710,0,09-12 22:48:53
1404013,0,09-12 22:48:54
1400298,0,09-12 22:48:55
1276517,0,09-12 22:48:56
1405291,0,09-12 22:48:57
1408084,0,09-12 22:48:58
1407617,0,09-12 22:48:59
1408534,0,09-12 22:49:00
1408487,95,09-12 22:49:01
1407388,0,09-12 22:49:02
1405462,0,09-12 22:49:03
1393815,42,09-12 22:49:04
1409501,0,09-12 22:49:05
1418841,0,09-12 22:49:06
1416484,0,09-12 22:49:07
1414697,0,09-12 22:49:08
1385586,0,09-12 22:49:09
1409816,0,09-12 22:49:10
1407537,95,09-12 22:49:11
1404653,0,09-12 22:49:12
1395666,0,09-12 22:49:13
1413000,0,09-12 22:49:14
1394781,0,09-12 22:49:15
1368968,42,09-12 22:49:16
1393258,1203,09-12 22:49:17
956338,0,09-12 22:49:18
1381239,510,09-12 22:49:19
1399932,0,09-12 22:49:20
1403943,0,09-12 22:49:21
1418539,0,09-12 22:49:22
1418537,0,09-12 22:49:23
1407814,749,09-12 22:49:24
1370851,0,09-12 22:49:25
1371497,255,09-12 22:49:26
1405752,765,09-12 22:49:27
1403110,510,09-12 22:49:28
1383177,255,09-12 22:49:29
1396646,255,09-12 22:49:30
1382570,0,09-12 22:49:31
1368688,510,09-12 22:49:32
1345637,255,09-12 22:49:33
