"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain40-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","27 Jul 2017 22:07:13 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,27-07 22:07:13
0,0,27-07 22:07:14
95,95,27-07 22:07:15
0,0,27-07 22:07:16
0,0,27-07 22:07:17
0,0,27-07 22:07:18
0,0,27-07 22:07:19
0,0,27-07 22:07:20
4100517,41546,27-07 22:07:21
15185650,323316,27-07 22:07:22
9974200,204192,27-07 22:07:23
14984212,184002,27-07 22:07:24
7309419,158525,27-07 22:07:25
9633062,254850,27-07 22:07:26
18230538,164852,27-07 22:07:27
10022214,199068,27-07 22:07:28
17422064,88638,27-07 22:07:29
12116296,165252,27-07 22:07:30
13756860,236202,27-07 22:07:31
10465998,223038,27-07 22:07:32
11519050,265692,27-07 22:07:33
10362744,214908,27-07 22:07:34
19047949,134411,27-07 22:07:35
8391462,217404,27-07 22:07:36
12351740,325656,27-07 22:07:37
11352364,241806,27-07 22:07:38
10124046,219582,27-07 22:07:39
19788246,207594,27-07 22:07:40
9764732,238284,27-07 22:07:41
8706156,203658,27-07 22:07:42
10340618,249978,27-07 22:07:43
9188454,209028,27-07 22:07:44
8778697,187049,27-07 22:07:45
10440040,229536,27-07 22:07:46
11286188,235794,27-07 22:07:47
8621762,190896,27-07 22:07:48
10888996,256734,27-07 22:07:49
21972830,219258,27-07 22:07:50
11579302,264438,27-07 22:07:51
10357060,235596,27-07 22:07:52
10624162,227394,27-07 22:07:53
10397130,217548,27-07 22:07:54
10898875,230201,27-07 22:07:55
10937450,222408,27-07 22:07:56
11507088,256674,27-07 22:07:57
8451062,216996,27-07 22:07:58
11419100,235566,27-07 22:07:59
7515750,200838,27-07 22:08:00
10440498,211800,27-07 22:08:01
7799802,185406,27-07 22:08:02
56894332,97044,27-07 22:08:03
20907076,179952,27-07 22:08:04
11659868,127950,27-07 22:08:05
13781609,193577,27-07 22:08:06
12513012,142590,27-07 22:08:07
12464610,132162,27-07 22:08:08
13150800,156510,27-07 22:08:09
12377542,149568,27-07 22:08:10
13163740,129972,27-07 22:08:11
12585696,164430,27-07 22:08:12
12864156,267252,27-07 22:08:13
12905428,150060,27-07 22:08:14
12759542,332292,27-07 22:08:15
11514051,201035,27-07 22:08:16
14135300,220188,27-07 22:08:17
11704144,135084,27-07 22:08:18
12651368,144024,27-07 22:08:19
14031448,147948,27-07 22:08:20
12225132,130314,27-07 22:08:21
12590082,182004,27-07 22:08:22
12949572,162354,27-07 22:08:23
12511040,200184,27-07 22:08:24
13673921,274895,27-07 22:08:25
12576358,150468,27-07 22:08:26
12478656,196980,27-07 22:08:27
11665836,131754,27-07 22:08:28
13784478,189708,27-07 22:08:29
13270404,184962,27-07 22:08:30
11635692,193200,27-07 22:08:31
13990140,298746,27-07 22:08:32
12347986,246498,27-07 22:08:33
13004750,175284,27-07 22:08:34
13160049,223595,27-07 22:08:35
11892522,185922,27-07 22:08:36
12704284,163572,27-07 22:08:37
12986804,194184,27-07 22:08:38
13226570,191550,27-07 22:08:39
12824922,157716,27-07 22:08:40
12043512,151386,27-07 22:08:41
12811198,193650,27-07 22:08:42
13309164,170886,27-07 22:08:43
12978400,222060,27-07 22:08:44
12916875,156713,27-07 22:08:45
11370450,182520,27-07 22:08:46
13457002,150906,27-07 22:08:47
13464138,193584,27-07 22:08:48
12580588,158100,27-07 22:08:49
12408600,154032,27-07 22:08:50
13193324,148962,27-07 22:08:51
12245480,176124,27-07 22:08:52
12762728,197484,27-07 22:08:53
13202126,199338,27-07 22:08:54
12754716,204480,27-07 22:08:55
13162125,203303,27-07 22:08:56
12840198,140154,27-07 22:08:57
12010650,177054,27-07 22:08:58
13417796,219402,27-07 22:08:59
12510986,161898,27-07 22:09:00
12283442,161856,27-07 22:09:01
13549684,201810,27-07 22:09:02
11669240,166902,27-07 22:09:03
12880340,147492,27-07 22:09:04
13552364,150354,27-07 22:09:05
12773007,173405,27-07 22:09:06
12973612,150798,27-07 22:09:07
12257628,143076,27-07 22:09:08
13324280,192438,27-07 22:09:09
12599062,231108,27-07 22:09:10
12792032,183864,27-07 22:09:11
12215372,162924,27-07 22:09:12
12527028,162804,27-07 22:09:13
12418964,158304,27-07 22:09:14
13953910,185514,27-07 22:09:15
12693611,145469,27-07 22:09:16
