"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain23-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","10 Dec 2017 01:26:18 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,10-12 01:26:18
0,0,10-12 01:26:19
70,0,10-12 01:26:20
95,95,10-12 01:26:21
0,0,10-12 01:26:22
0,0,10-12 01:26:23
0,0,10-12 01:26:24
1565377,0,10-12 01:26:25
5786327,510,10-12 01:26:26
7070187,1020,10-12 01:26:27
11576627,0,10-12 01:26:28
12155906,0,10-12 01:26:29
11256343,717,10-12 01:26:30
12014075,255,10-12 01:26:31
11871656,255,10-12 01:26:32
8428729,255,10-12 01:26:33
11877588,0,10-12 01:26:34
12406062,0,10-12 01:26:35
11190874,42,10-12 01:26:36
12573381,1020,10-12 01:26:37
10933200,255,10-12 01:26:38
9342916,255,10-12 01:26:39
11891174,0,10-12 01:26:40
12216426,0,10-12 01:26:41
11197585,0,10-12 01:26:42
12150428,0,10-12 01:26:43
9747056,1275,10-12 01:26:44
10731985,0,10-12 01:26:45
12052541,0,10-12 01:26:46
11765986,0,10-12 01:26:47
11832737,0,10-12 01:26:48
11923817,1020,10-12 01:26:49
9651515,510,10-12 01:26:50
11955872,0,10-12 01:26:51
12019801,0,10-12 01:26:52
11537651,494,10-12 01:26:53
12407827,255,10-12 01:26:54
12564001,510,10-12 01:26:55
9139202,255,10-12 01:26:56
11670808,0,10-12 01:26:57
12159929,0,10-12 01:26:58
11433871,42,10-12 01:26:59
12242310,0,10-12 01:27:00
11067368,1259,10-12 01:27:01
9087308,255,10-12 01:27:02
11754434,0,10-12 01:27:03
12029582,0,10-12 01:27:04
10493102,0,10-12 01:27:05
11991667,0,10-12 01:27:06
10720166,1259,10-12 01:27:07
8715483,239,10-12 01:27:08
11911078,42,10-12 01:27:09
12074292,0,10-12 01:27:10
11204918,0,10-12 01:27:11
12211059,0,10-12 01:27:12
10360287,765,10-12 01:27:13
8640847,0,10-12 01:27:14
11890312,0,10-12 01:27:15
12263412,0,10-12 01:27:16
11050910,0,10-12 01:27:17
12298759,510,10-12 01:27:18
9785156,1275,10-12 01:27:19
11824892,0,10-12 01:27:20
11828686,0,10-12 01:27:21
11603913,733,10-12 01:27:22
11955105,0,10-12 01:27:23
12588441,0,10-12 01:27:24
8216728,765,10-12 01:27:25
12018139,0,10-12 01:27:26
11882666,0,10-12 01:27:27
11073188,494,10-12 01:27:28
11893755,0,10-12 01:27:29
12343496,765,10-12 01:27:30
7864399,255,10-12 01:27:31
11371409,0,10-12 01:27:32
12118699,0,10-12 01:27:33
11139022,717,10-12 01:27:34
12054803,0,10-12 01:27:35
12499080,510,10-12 01:27:36
8064360,255,10-12 01:27:37
11780301,0,10-12 01:27:38
12090202,0,10-12 01:27:39
11209954,0,10-12 01:27:40
12288437,297,10-12 01:27:41
11879541,1020,10-12 01:27:42
8896374,0,10-12 01:27:43
11809305,0,10-12 01:27:44
12470726,0,10-12 01:27:45
11313531,717,10-12 01:27:46
12074646,255,10-12 01:27:47
10560184,552,10-12 01:27:48
8444800,0,10-12 01:27:49
11914039,0,10-12 01:27:50
12325777,0,10-12 01:27:51
10302892,494,10-12 01:27:52
12147793,255,10-12 01:27:53
9912035,510,10-12 01:27:54
9327359,255,10-12 01:27:55
