"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain1-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 07:53:37 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 07:53:37
0,0,19-07 07:53:38
0,0,19-07 07:53:39
0,0,19-07 07:53:40
0,0,19-07 07:53:41
0,0,19-07 07:53:42
0,0,19-07 07:53:43
0,0,19-07 07:53:44
0,0,19-07 07:53:45
0,0,19-07 07:53:46
0,0,19-07 07:53:47
750581,0,19-07 07:53:48
7317864,0,19-07 07:53:49
6181150,0,19-07 07:53:50
4862828,0,19-07 07:53:51
2576172,0,19-07 07:53:52
3849535,0,19-07 07:53:53
2231863,2136,19-07 07:53:54
3143250,0,19-07 07:53:55
4311458,0,19-07 07:53:56
3682680,356,19-07 07:53:57
3901735,0,19-07 07:53:58
2806444,0,19-07 07:53:59
816633,0,19-07 07:54:00
1088089,356,19-07 07:54:01
4603039,0,19-07 07:54:02
5966002,0,19-07 07:54:03
4945699,0,19-07 07:54:04
4756047,0,19-07 07:54:05
3091253,0,19-07 07:54:06
1881532,2136,19-07 07:54:07
3628255,0,19-07 07:54:08
3872938,712,19-07 07:54:09
3504842,356,19-07 07:54:10
3435360,0,19-07 07:54:11
5119372,0,19-07 07:54:12
1109991,1068,19-07 07:54:13
983094,356,19-07 07:54:14
2380482,0,19-07 07:54:15
4578147,0,19-07 07:54:16
2855240,0,19-07 07:54:17
2937209,0,19-07 07:54:18
3804667,0,19-07 07:54:19
3667756,0,19-07 07:54:20
1964227,712,19-07 07:54:21
4196952,0,19-07 07:54:22
4534490,1424,19-07 07:54:23
4205555,356,19-07 07:54:24
3403314,712,19-07 07:54:25
2832727,712,19-07 07:54:26
1013472,356,19-07 07:54:27
3093870,0,19-07 07:54:28
4799382,0,19-07 07:54:29
5287376,0,19-07 07:54:30
4858047,0,19-07 07:54:31
2896308,0,19-07 07:54:32
3108633,1068,19-07 07:54:33
3505390,0,19-07 07:54:34
4285424,1068,19-07 07:54:35
4076371,712,19-07 07:54:36
4446019,0,19-07 07:54:37
1600002,1068,19-07 07:54:38
798158,0,19-07 07:54:39
1239358,356,19-07 07:54:40
3577418,0,19-07 07:54:41
3559398,0,19-07 07:54:42
3251284,0,19-07 07:54:43
3806657,0,19-07 07:54:44
4126713,0,19-07 07:54:45
1895789,0,19-07 07:54:46
3950790,0,19-07 07:54:47
4164163,0,19-07 07:54:48
4473263,0,19-07 07:54:49
4527499,356,19-07 07:54:50
1270449,1068,19-07 07:54:51
727585,1068,19-07 07:54:52
2768901,356,19-07 07:54:53
4131488,0,19-07 07:54:54
5743632,0,19-07 07:54:55
3932935,0,19-07 07:54:56
4181300,0,19-07 07:54:57
3299643,356,19-07 07:54:58
5677798,0,19-07 07:54:59
3890608,712,19-07 07:55:00
3501082,1424,19-07 07:55:01
4109288,356,19-07 07:55:02
439696,712,19-07 07:55:03
739853,356,19-07 07:55:04
2975145,0,19-07 07:55:05
4013618,0,19-07 07:55:06
4302273,0,19-07 07:55:07
3768787,0,19-07 07:55:08
4085650,0,19-07 07:55:09
3181208,0,19-07 07:55:10
4096902,0,19-07 07:55:11
3322820,1068,19-07 07:55:12
4086393,356,19-07 07:55:13
3712667,1068,19-07 07:55:14
3239465,712,19-07 07:55:15
303227,0,19-07 07:55:16
665954,356,19-07 07:55:17
2196254,356,19-07 07:55:18
3076537,0,19-07 07:55:19
4338577,0,19-07 07:55:20
4192845,0,19-07 07:55:21
4461219,0,19-07 07:55:22
3953644,712,19-07 07:55:23
4067587,356,19-07 07:55:24
5659295,0,19-07 07:55:25
5041275,0,19-07 07:55:26
3665752,712,19-07 07:55:27
2485958,1068,19-07 07:55:28
1010355,1068,19-07 07:55:29
3455404,0,19-07 07:55:30
3678896,0,19-07 07:55:31
3567824,0,19-07 07:55:32
3299082,0,19-07 07:55:33
4011358,0,19-07 07:55:34
2035435,2136,19-07 07:55:35
4335927,0,19-07 07:55:36
4803663,712,19-07 07:55:37
4813311,0,19-07 07:55:38
5313874,356,19-07 07:55:39
922656,356,19-07 07:55:40
893316,356,19-07 07:55:41
2743958,0,19-07 07:55:42
4436156,0,19-07 07:55:43
5533256,0,19-07 07:55:44
4560217,0,19-07 07:55:45
3845843,0,19-07 07:55:46
3471311,0,19-07 07:55:47
2240347,0,19-07 07:55:48
3495371,0,19-07 07:55:49
4282311,0,19-07 07:55:50
3391262,0,19-07 07:55:51
2313349,0,19-07 07:55:52
3769238,0,19-07 07:55:53
