"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain19-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 07:53:36 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 07:53:36
0,0,19-07 07:53:37
0,0,19-07 07:53:38
0,0,19-07 07:53:39
0,0,19-07 07:53:40
0,0,19-07 07:53:41
0,0,19-07 07:53:42
0,0,19-07 07:53:43
0,0,19-07 07:53:44
0,0,19-07 07:53:45
0,0,19-07 07:53:46
0,0,19-07 07:53:47
0,0,19-07 07:53:48
3992871,0,19-07 07:53:49
5503641,0,19-07 07:53:50
4466877,0,19-07 07:53:51
3351818,0,19-07 07:53:52
3368071,0,19-07 07:53:53
3665261,712,19-07 07:53:54
2852635,0,19-07 07:53:55
2945907,0,19-07 07:53:56
3734718,356,19-07 07:53:57
3697271,356,19-07 07:53:58
3339657,712,19-07 07:53:59
2176258,712,19-07 07:54:00
486438,1424,19-07 07:54:01
669489,356,19-07 07:54:02
2712058,0,19-07 07:54:03
3419769,0,19-07 07:54:04
2493578,0,19-07 07:54:05
3403548,0,19-07 07:54:06
3920965,0,19-07 07:54:07
3674579,0,19-07 07:54:08
3213818,0,19-07 07:54:09
3365930,712,19-07 07:54:10
5250804,0,19-07 07:54:11
3172974,356,19-07 07:54:12
5314280,712,19-07 07:54:13
5059767,0,19-07 07:54:14
1439510,1424,19-07 07:54:15
599672,356,19-07 07:54:16
494984,1068,19-07 07:54:17
2898727,0,19-07 07:54:18
4499987,0,19-07 07:54:19
3536604,0,19-07 07:54:20
3734137,0,19-07 07:54:21
3238707,0,19-07 07:54:22
4305412,0,19-07 07:54:23
1515721,356,19-07 07:54:24
3744264,356,19-07 07:54:25
3791068,0,19-07 07:54:26
4534741,1068,19-07 07:54:27
3905765,356,19-07 07:54:28
2571782,1068,19-07 07:54:29
837574,712,19-07 07:54:30
2204631,356,19-07 07:54:31
2397509,0,19-07 07:54:32
4409301,0,19-07 07:54:33
4734876,0,19-07 07:54:34
2497193,0,19-07 07:54:35
2499510,0,19-07 07:54:36
3379187,0,19-07 07:54:37
2849171,0,19-07 07:54:38
3680106,356,19-07 07:54:39
3514671,0,19-07 07:54:40
3905393,0,19-07 07:54:41
3369291,0,19-07 07:54:42
3692590,356,19-07 07:54:43
489193,1424,19-07 07:54:44
853870,712,19-07 07:54:45
3154449,0,19-07 07:54:46
2738275,0,19-07 07:54:47
3655597,0,19-07 07:54:48
3443068,0,19-07 07:54:49
3177793,0,19-07 07:54:50
4350362,0,19-07 07:54:51
3168983,0,19-07 07:54:52
3879647,0,19-07 07:54:53
4471270,0,19-07 07:54:54
4723420,712,19-07 07:54:55
4870752,0,19-07 07:54:56
1082708,1780,19-07 07:54:57
836328,356,19-07 07:54:58
2440585,0,19-07 07:54:59
3099236,0,19-07 07:55:00
2329096,0,19-07 07:55:01
2676952,0,19-07 07:55:02
4354636,0,19-07 07:55:03
4027828,0,19-07 07:55:04
3036546,356,19-07 07:55:05
3401307,0,19-07 07:55:06
3166018,0,19-07 07:55:07
4594245,356,19-07 07:55:08
5004390,356,19-07 07:55:09
4608397,712,19-07 07:55:10
467214,1424,19-07 07:55:11
695993,356,19-07 07:55:12
1457455,356,19-07 07:55:13
5270870,0,19-07 07:55:14
5036930,0,19-07 07:55:15
4125660,0,19-07 07:55:16
4650720,0,19-07 07:55:17
3647197,356,19-07 07:55:18
4936630,0,19-07 07:55:19
4951712,1068,19-07 07:55:20
2761412,356,19-07 07:55:21
2266519,712,19-07 07:55:22
2945640,712,19-07 07:55:23
511432,712,19-07 07:55:24
703509,0,19-07 07:55:25
2726107,356,19-07 07:55:26
2816678,0,19-07 07:55:27
3735232,0,19-07 07:55:28
3835840,0,19-07 07:55:29
5681399,0,19-07 07:55:30
4333063,712,19-07 07:55:31
3750321,0,19-07 07:55:32
3081307,0,19-07 07:55:33
3183735,0,19-07 07:55:34
3557651,0,19-07 07:55:35
4033908,0,19-07 07:55:36
3933072,712,19-07 07:55:37
466628,1424,19-07 07:55:38
638046,356,19-07 07:55:39
981074,356,19-07 07:55:40
2565743,0,19-07 07:55:41
4211886,0,19-07 07:55:42
5563551,0,19-07 07:55:43
5285944,0,19-07 07:55:44
2895990,0,19-07 07:55:45
2441652,0,19-07 07:55:46
3992164,356,19-07 07:55:47
4523034,712,19-07 07:55:48
2347162,1424,19-07 07:55:49
2783534,0,19-07 07:55:50
2748633,356,19-07 07:55:51
517245,712,19-07 07:55:52
773260,356,19-07 07:55:53
3215903,0,19-07 07:55:54
3518244,0,19-07 07:55:55
5456693,0,19-07 07:55:56
4689074,0,19-07 07:55:57
5011956,0,19-07 07:55:58
3281092,356,19-07 07:55:59
5595240,712,19-07 07:56:00
5697415,356,19-07 07:56:01
