"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain25-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 07:53:37 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 07:53:37
0,0,19-07 07:53:38
0,0,19-07 07:53:39
0,0,19-07 07:53:40
0,0,19-07 07:53:41
0,0,19-07 07:53:42
0,0,19-07 07:53:43
0,0,19-07 07:53:44
0,0,19-07 07:53:45
0,0,19-07 07:53:46
0,0,19-07 07:53:47
0,0,19-07 07:53:48
0,0,19-07 07:53:49
0,0,19-07 07:53:50
168715,0,19-07 07:53:51
2363016,0,19-07 07:53:52
4132166,0,19-07 07:53:53
4779627,0,19-07 07:53:54
5036497,0,19-07 07:53:55
2410168,0,19-07 07:53:56
2285141,1068,19-07 07:53:57
4961239,0,19-07 07:53:58
4101080,356,19-07 07:53:59
5944574,1424,19-07 07:54:00
4244514,712,19-07 07:54:01
1096856,356,19-07 07:54:02
1854165,0,19-07 07:54:03
4161129,0,19-07 07:54:04
4082568,0,19-07 07:54:05
4655250,0,19-07 07:54:06
3896925,0,19-07 07:54:07
3038873,356,19-07 07:54:08
4246285,0,19-07 07:54:09
4857394,1780,19-07 07:54:10
3719712,356,19-07 07:54:11
4535763,0,19-07 07:54:12
2233200,712,19-07 07:54:13
978038,356,19-07 07:54:14
4507721,0,19-07 07:54:15
4807150,0,19-07 07:54:16
4824176,0,19-07 07:54:17
4157859,0,19-07 07:54:18
6985483,0,19-07 07:54:19
2467897,712,19-07 07:54:20
4858997,0,19-07 07:54:21
4298409,356,19-07 07:54:22
4666829,1780,19-07 07:54:23
4999569,0,19-07 07:54:24
1269640,356,19-07 07:54:25
942608,712,19-07 07:54:26
3436514,0,19-07 07:54:27
3328385,0,19-07 07:54:28
3582574,0,19-07 07:54:29
3163858,0,19-07 07:54:30
6454524,0,19-07 07:54:31
5736868,0,19-07 07:54:32
3080595,712,19-07 07:54:33
3897162,0,19-07 07:54:34
3934108,0,19-07 07:54:35
3994628,1424,19-07 07:54:36
3504420,0,19-07 07:54:37
4090466,1068,19-07 07:54:38
464228,712,19-07 07:54:39
674639,356,19-07 07:54:40
1706961,0,19-07 07:54:41
5353497,0,19-07 07:54:42
4633470,0,19-07 07:54:43
3977025,0,19-07 07:54:44
5893603,0,19-07 07:54:45
3115913,0,19-07 07:54:46
3291528,712,19-07 07:54:47
4715219,0,19-07 07:54:48
3951419,0,19-07 07:54:49
3727450,1068,19-07 07:54:50
5002396,0,19-07 07:54:51
710118,1780,19-07 07:54:52
806190,356,19-07 07:54:53
3209534,0,19-07 07:54:54
4002869,0,19-07 07:54:55
4125724,0,19-07 07:54:56
4134368,0,19-07 07:54:57
4897805,0,19-07 07:54:58
4040420,2136,19-07 07:54:59
3799159,0,19-07 07:55:00
5252081,0,19-07 07:55:01
4823007,712,19-07 07:55:02
3524518,356,19-07 07:55:03
1562243,356,19-07 07:55:04
860211,356,19-07 07:55:05
2595483,356,19-07 07:55:06
4706818,0,19-07 07:55:07
4405288,0,19-07 07:55:08
2879979,0,19-07 07:55:09
3313167,0,19-07 07:55:10
2437263,0,19-07 07:55:11
6284244,1068,19-07 07:55:12
5650683,712,19-07 07:55:13
4600264,0,19-07 07:55:14
2754961,1068,19-07 07:55:15
489421,356,19-07 07:55:16
779075,712,19-07 07:55:17
1385967,0,19-07 07:55:18
3972950,0,19-07 07:55:19
3958318,0,19-07 07:55:20
3628028,0,19-07 07:55:21
2751286,0,19-07 07:55:22
4557372,0,19-07 07:55:23
2625545,712,19-07 07:55:24
4664073,0,19-07 07:55:25
4150726,0,19-07 07:55:26
5416321,712,19-07 07:55:27
2919261,356,19-07 07:55:28
3244475,712,19-07 07:55:29
472690,1424,19-07 07:55:30
800873,356,19-07 07:55:31
3778234,0,19-07 07:55:32
4364233,0,19-07 07:55:33
4609431,0,19-07 07:55:34
4995452,0,19-07 07:55:35
4473145,0,19-07 07:55:36
2805654,356,19-07 07:55:37
5144625,0,19-07 07:55:38
5142429,712,19-07 07:55:39
4626767,0,19-07 07:55:40
1970955,2136,19-07 07:55:41
880183,356,19-07 07:55:42
2135436,0,19-07 07:55:43
3815882,0,19-07 07:55:44
3541534,0,19-07 07:55:45
3319896,0,19-07 07:55:46
5229855,0,19-07 07:55:47
3437736,0,19-07 07:55:48
2092847,356,19-07 07:55:49
3041006,0,19-07 07:55:50
5064329,0,19-07 07:55:51
5351905,356,19-07 07:55:52
2903685,1068,19-07 07:55:53
945068,1424,19-07 07:55:54
4153260,0,19-07 07:55:55
5492938,0,19-07 07:55:56
5040159,0,19-07 07:55:57
7026144,0,19-07 07:55:58
5479645,0,19-07 07:55:59
6599075,0,19-07 07:56:00
5525125,712,19-07 07:56:01
7402781,712,19-07 07:56:02
5253662,1424,19-07 07:56:03
