"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain13-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 07:53:36 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 07:53:36
0,0,19-07 07:53:37
0,0,19-07 07:53:38
0,0,19-07 07:53:39
0,0,19-07 07:53:40
0,0,19-07 07:53:41
0,0,19-07 07:53:42
0,0,19-07 07:53:43
0,0,19-07 07:53:44
0,0,19-07 07:53:45
0,0,19-07 07:53:46
0,0,19-07 07:53:47
210746,0,19-07 07:53:48
3412803,0,19-07 07:53:49
2395680,0,19-07 07:53:50
2211340,0,19-07 07:53:51
2432738,0,19-07 07:53:52
2144064,0,19-07 07:53:53
1890232,0,19-07 07:53:54
2110824,0,19-07 07:53:55
1998325,0,19-07 07:53:56
2232730,0,19-07 07:53:57
2759259,0,19-07 07:53:58
2777899,0,19-07 07:53:59
2096477,0,19-07 07:54:00
1400589,356,19-07 07:54:01
1820487,0,19-07 07:54:02
2644772,0,19-07 07:54:03
2826630,0,19-07 07:54:04
2277977,1068,19-07 07:54:05
2024150,356,19-07 07:54:06
3131892,0,19-07 07:54:07
2289634,0,19-07 07:54:08
1837298,0,19-07 07:54:09
2159916,0,19-07 07:54:10
2980958,0,19-07 07:54:11
1468555,0,19-07 07:54:12
307963,0,19-07 07:54:13
309031,1068,19-07 07:54:14
693377,0,19-07 07:54:15
863381,356,19-07 07:54:16
2447202,0,19-07 07:54:17
2347127,0,19-07 07:54:18
1787347,0,19-07 07:54:19
2458774,0,19-07 07:54:20
1930628,0,19-07 07:54:21
2456100,0,19-07 07:54:22
2376444,0,19-07 07:54:23
2552120,0,19-07 07:54:24
2770129,0,19-07 07:54:25
2303119,0,19-07 07:54:26
2012115,0,19-07 07:54:27
2214516,0,19-07 07:54:28
1178736,0,19-07 07:54:29
1295385,0,19-07 07:54:30
2058825,712,19-07 07:54:31
2366509,0,19-07 07:54:32
1994706,0,19-07 07:54:33
2420377,0,19-07 07:54:34
1941399,1068,19-07 07:54:35
2634994,356,19-07 07:54:36
3149617,356,19-07 07:54:37
1465127,356,19-07 07:54:38
2414624,0,19-07 07:54:39
3351154,0,19-07 07:54:40
840540,712,19-07 07:54:41
410567,712,19-07 07:54:42
579234,1068,19-07 07:54:43
525385,712,19-07 07:54:44
1460417,0,19-07 07:54:45
2134089,0,19-07 07:54:46
2086066,0,19-07 07:54:47
2394424,0,19-07 07:54:48
2397818,0,19-07 07:54:49
2325368,0,19-07 07:54:50
2194992,0,19-07 07:54:51
2087070,0,19-07 07:54:52
2455028,0,19-07 07:54:53
2144062,0,19-07 07:54:54
2682359,0,19-07 07:54:55
2945413,0,19-07 07:54:56
1725719,0,19-07 07:54:57
1341296,356,19-07 07:54:58
1312608,0,19-07 07:54:59
2726503,0,19-07 07:55:00
1850030,0,19-07 07:55:01
1751940,0,19-07 07:55:02
2293636,0,19-07 07:55:03
2862707,1068,19-07 07:55:04
2635031,0,19-07 07:55:05
1989526,356,19-07 07:55:06
1364227,0,19-07 07:55:07
3277537,0,19-07 07:55:08
3159169,0,19-07 07:55:09
426860,356,19-07 07:55:10
396194,2136,19-07 07:55:11
696502,0,19-07 07:55:12
678795,356,19-07 07:55:13
2207265,0,19-07 07:55:14
2012062,0,19-07 07:55:15
1610157,0,19-07 07:55:16
1356228,0,19-07 07:55:17
1673358,0,19-07 07:55:18
2653228,0,19-07 07:55:19
2921088,0,19-07 07:55:20
2188597,0,19-07 07:55:21
1692556,0,19-07 07:55:22
2925056,0,19-07 07:55:23
3040639,0,19-07 07:55:24
2564099,0,19-07 07:55:25
1709987,0,19-07 07:55:26
983213,356,19-07 07:55:27
1800703,0,19-07 07:55:28
2923685,712,19-07 07:55:29
2542882,0,19-07 07:55:30
2824397,712,19-07 07:55:31
1747224,356,19-07 07:55:32
1605390,356,19-07 07:55:33
2486548,0,19-07 07:55:34
2395043,712,19-07 07:55:35
1277054,356,19-07 07:55:36
2340242,0,19-07 07:55:37
3828970,0,19-07 07:55:38
536502,1068,19-07 07:55:39
375107,1424,19-07 07:55:40
401091,356,19-07 07:55:41
490515,0,19-07 07:55:42
1337874,356,19-07 07:55:43
2119858,0,19-07 07:55:44
1665027,0,19-07 07:55:45
1622433,0,19-07 07:55:46
2434286,0,19-07 07:55:47
2669020,0,19-07 07:55:48
2521516,0,19-07 07:55:49
2212560,0,19-07 07:55:50
2233562,0,19-07 07:55:51
2498575,0,19-07 07:55:52
2542226,0,19-07 07:55:53
3046775,0,19-07 07:55:54
2410099,0,19-07 07:55:55
1301590,356,19-07 07:55:56
2006615,0,19-07 07:55:57
2740104,0,19-07 07:55:58
