"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain36-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 07:53:37 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 07:53:37
0,0,19-07 07:53:38
0,0,19-07 07:53:39
0,0,19-07 07:53:40
0,0,19-07 07:53:41
0,0,19-07 07:53:42
0,0,19-07 07:53:43
0,0,19-07 07:53:44
0,0,19-07 07:53:45
0,0,19-07 07:53:46
0,0,19-07 07:53:47
2548720,0,19-07 07:53:48
5846005,0,19-07 07:53:49
4748660,0,19-07 07:53:50
3826975,0,19-07 07:53:51
4679546,0,19-07 07:53:52
3846461,2136,19-07 07:53:53
2460013,0,19-07 07:53:54
3490473,0,19-07 07:53:55
3887369,712,19-07 07:53:56
2752667,712,19-07 07:53:57
5059129,0,19-07 07:53:58
1321439,712,19-07 07:53:59
847472,356,19-07 07:54:00
1865833,0,19-07 07:54:01
3037231,0,19-07 07:54:02
3671422,0,19-07 07:54:03
5239790,0,19-07 07:54:04
2953648,0,19-07 07:54:05
3244381,0,19-07 07:54:06
2215731,1780,19-07 07:54:07
4078352,0,19-07 07:54:08
5143669,712,19-07 07:54:09
4218248,356,19-07 07:54:10
4462182,356,19-07 07:54:11
682248,356,19-07 07:54:12
795008,712,19-07 07:54:13
2197518,0,19-07 07:54:14
2776317,0,19-07 07:54:15
3893208,0,19-07 07:54:16
4460048,0,19-07 07:54:17
4275144,0,19-07 07:54:18
4662552,0,19-07 07:54:19
2995190,1780,19-07 07:54:20
3022491,0,19-07 07:54:21
4327754,0,19-07 07:54:22
4494550,356,19-07 07:54:23
5102608,356,19-07 07:54:24
1419694,356,19-07 07:54:25
788950,1068,19-07 07:54:26
2086282,356,19-07 07:54:27
2754673,0,19-07 07:54:28
3586312,0,19-07 07:54:29
4834287,0,19-07 07:54:30
2907288,0,19-07 07:54:31
2582252,0,19-07 07:54:32
1838139,2136,19-07 07:54:33
3711908,0,19-07 07:54:34
5236911,712,19-07 07:54:35
3728135,0,19-07 07:54:36
3267610,356,19-07 07:54:37
2399079,356,19-07 07:54:38
744263,356,19-07 07:54:39
2550027,0,19-07 07:54:40
3468311,0,19-07 07:54:41
3721102,0,19-07 07:54:42
5139952,0,19-07 07:54:43
4631485,0,19-07 07:54:44
3719533,0,19-07 07:54:45
2835964,2136,19-07 07:54:46
6220397,0,19-07 07:54:47
4814195,712,19-07 07:54:48
4012719,356,19-07 07:54:49
2727834,356,19-07 07:54:50
1088957,356,19-07 07:54:51
1668736,356,19-07 07:54:52
3915748,0,19-07 07:54:53
5041722,0,19-07 07:54:54
2975400,0,19-07 07:54:55
2188143,0,19-07 07:54:56
3401897,0,19-07 07:54:57
2394817,0,19-07 07:54:58
2804781,2136,19-07 07:54:59
4923456,0,19-07 07:55:00
4005132,712,19-07 07:55:01
5078150,356,19-07 07:55:02
2610371,356,19-07 07:55:03
779849,356,19-07 07:55:04
4094483,0,19-07 07:55:05
2922289,0,19-07 07:55:06
5093434,0,19-07 07:55:07
4372231,0,19-07 07:55:08
4961457,0,19-07 07:55:09
2032974,0,19-07 07:55:10
3996834,0,19-07 07:55:11
2866323,356,19-07 07:55:12
3526861,0,19-07 07:55:13
3068325,356,19-07 07:55:14
3340198,0,19-07 07:55:15
960961,2136,19-07 07:55:16
1152471,356,19-07 07:55:17
4199447,0,19-07 07:55:18
4546090,0,19-07 07:55:19
4646594,0,19-07 07:55:20
4337774,0,19-07 07:55:21
4023071,0,19-07 07:55:22
1908232,1068,19-07 07:55:23
4823424,0,19-07 07:55:24
5100689,1068,19-07 07:55:25
4302293,1068,19-07 07:55:26
3717015,0,19-07 07:55:27
729143,712,19-07 07:55:28
818536,356,19-07 07:55:29
1839403,0,19-07 07:55:30
3855499,0,19-07 07:55:31
6409286,0,19-07 07:55:32
4878421,0,19-07 07:55:33
3237833,0,19-07 07:55:34
4990494,0,19-07 07:55:35
2628982,712,19-07 07:55:36
4825003,0,19-07 07:55:37
4605694,712,19-07 07:55:38
3782857,356,19-07 07:55:39
1521943,1068,19-07 07:55:40
903228,1068,19-07 07:55:41
1381669,0,19-07 07:55:42
4190298,0,19-07 07:55:43
5606193,0,19-07 07:55:44
3202174,0,19-07 07:55:45
2383605,0,19-07 07:55:46
4421226,0,19-07 07:55:47
2298205,0,19-07 07:55:48
4414395,0,19-07 07:55:49
3387910,1424,19-07 07:55:50
3582508,0,19-07 07:55:51
3335474,0,19-07 07:55:52
2717566,356,19-07 07:55:53
498085,1424,19-07 07:55:54
805083,712,19-07 07:55:55
2006048,0,19-07 07:55:56
4010205,0,19-07 07:55:57
6559672,0,19-07 07:55:58
5652670,0,19-07 07:55:59
6307560,0,19-07 07:56:00
6306936,1068,19-07 07:56:01
6795768,1068,19-07 07:56:02
7535121,712,19-07 07:56:03
4935314,356,19-07 07:56:04
3759964,356,19-07 07:56:05
7818354,0,19-07 07:56:06
8484100,0,19-07 07:56:07
