"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain8-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 07:53:38 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 07:53:38
0,0,19-07 07:53:39
0,0,19-07 07:53:40
0,0,19-07 07:53:41
0,0,19-07 07:53:42
0,0,19-07 07:53:43
0,0,19-07 07:53:44
0,0,19-07 07:53:45
0,0,19-07 07:53:46
48455,0,19-07 07:53:47
1908773,0,19-07 07:53:48
2888796,0,19-07 07:53:49
2953014,0,19-07 07:53:50
2272584,0,19-07 07:53:51
2373792,0,19-07 07:53:52
2284375,0,19-07 07:53:53
2142652,0,19-07 07:53:54
1907675,0,19-07 07:53:55
2423003,0,19-07 07:53:56
2718163,0,19-07 07:53:57
2447741,0,19-07 07:53:58
809366,356,19-07 07:53:59
1507545,0,19-07 07:54:00
2266996,0,19-07 07:54:01
3002149,0,19-07 07:54:02
1754584,0,19-07 07:54:03
2661060,712,19-07 07:54:04
2018657,712,19-07 07:54:05
2752806,712,19-07 07:54:06
2801027,356,19-07 07:54:07
1828148,1068,19-07 07:54:08
2424942,0,19-07 07:54:09
2429307,356,19-07 07:54:10
443712,356,19-07 07:54:11
409165,356,19-07 07:54:12
624848,0,19-07 07:54:13
366773,712,19-07 07:54:14
2109963,0,19-07 07:54:15
2133628,0,19-07 07:54:16
1476539,0,19-07 07:54:17
2415020,0,19-07 07:54:18
2135438,0,19-07 07:54:19
2396384,0,19-07 07:54:20
2318892,0,19-07 07:54:21
2533830,0,19-07 07:54:22
1652376,0,19-07 07:54:23
2540589,0,19-07 07:54:24
2644922,0,19-07 07:54:25
2555475,0,19-07 07:54:26
1873705,0,19-07 07:54:27
1434798,0,19-07 07:54:28
1406079,0,19-07 07:54:29
3053324,0,19-07 07:54:30
2367374,0,19-07 07:54:31
2594129,0,19-07 07:54:32
2078340,0,19-07 07:54:33
1973150,712,19-07 07:54:34
2930266,712,19-07 07:54:35
1736773,712,19-07 07:54:36
2472059,0,19-07 07:54:37
3303874,0,19-07 07:54:38
911649,1780,19-07 07:54:39
430599,356,19-07 07:54:40
499237,356,19-07 07:54:41
357019,0,19-07 07:54:42
1567304,0,19-07 07:54:43
2949921,0,19-07 07:54:44
2215575,0,19-07 07:54:45
1879480,0,19-07 07:54:46
2910382,0,19-07 07:54:47
2992812,0,19-07 07:54:48
2678497,0,19-07 07:54:49
2263373,0,19-07 07:54:50
2639606,0,19-07 07:54:51
2439434,0,19-07 07:54:52
2431067,0,19-07 07:54:53
2080464,0,19-07 07:54:54
1021318,0,19-07 07:54:55
1822658,356,19-07 07:54:56
2634075,0,19-07 07:54:57
2063921,0,19-07 07:54:58
1778332,0,19-07 07:54:59
2872545,0,19-07 07:55:00
2191234,1068,19-07 07:55:01
1404200,712,19-07 07:55:02
2984066,0,19-07 07:55:03
1811442,0,19-07 07:55:04
2594931,0,19-07 07:55:05
2549525,0,19-07 07:55:06
1289296,356,19-07 07:55:07
457369,1780,19-07 07:55:08
290246,356,19-07 07:55:09
718673,356,19-07 07:55:10
414910,0,19-07 07:55:11
1960044,0,19-07 07:55:12
1751272,0,19-07 07:55:13
1890243,0,19-07 07:55:14
1920216,0,19-07 07:55:15
2068358,0,19-07 07:55:16
2177544,0,19-07 07:55:17
2064376,0,19-07 07:55:18
2367500,0,19-07 07:55:19
1777279,0,19-07 07:55:20
2338694,0,19-07 07:55:21
2912709,0,19-07 07:55:22
2844021,0,19-07 07:55:23
2577223,0,19-07 07:55:24
1490922,1068,19-07 07:55:25
1435997,712,19-07 07:55:26
2115503,0,19-07 07:55:27
2150707,0,19-07 07:55:28
2060108,0,19-07 07:55:29
2540762,0,19-07 07:55:30
1326385,0,19-07 07:55:31
2464962,0,19-07 07:55:32
2773144,0,19-07 07:55:33
1916681,712,19-07 07:55:34
3002547,0,19-07 07:55:35
3069955,0,19-07 07:55:36
367605,712,19-07 07:55:37
372124,356,19-07 07:55:38
693605,1780,19-07 07:55:39
378050,356,19-07 07:55:40
1264028,0,19-07 07:55:41
2077807,0,19-07 07:55:42
1974237,0,19-07 07:55:43
2246983,0,19-07 07:55:44
2240978,0,19-07 07:55:45
2317084,0,19-07 07:55:46
2658212,0,19-07 07:55:47
2060382,0,19-07 07:55:48
1740362,0,19-07 07:55:49
1915032,0,19-07 07:55:50
1794762,0,19-07 07:55:51
2461341,0,19-07 07:55:52
2550120,0,19-07 07:55:53
1692460,0,19-07 07:55:54
2106673,1068,19-07 07:55:55
2313041,712,19-07 07:55:56
