"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain6-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 07:53:37 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 07:53:37
0,0,19-07 07:53:38
0,0,19-07 07:53:39
0,0,19-07 07:53:40
0,0,19-07 07:53:41
0,0,19-07 07:53:42
0,0,19-07 07:53:43
0,0,19-07 07:53:44
0,0,19-07 07:53:45
0,0,19-07 07:53:46
0,0,19-07 07:53:47
1346193,0,19-07 07:53:48
3253300,0,19-07 07:53:49
3018798,0,19-07 07:53:50
2086008,0,19-07 07:53:51
2906488,0,19-07 07:53:52
3276600,0,19-07 07:53:53
1989499,0,19-07 07:53:54
1943951,0,19-07 07:53:55
1992417,0,19-07 07:53:56
2238921,0,19-07 07:53:57
2443904,0,19-07 07:53:58
1671700,0,19-07 07:53:59
1913505,0,19-07 07:54:00
2355924,0,19-07 07:54:01
2668935,0,19-07 07:54:02
1877628,0,19-07 07:54:03
2349183,356,19-07 07:54:04
2022848,1068,19-07 07:54:05
1592197,1068,19-07 07:54:06
2196527,356,19-07 07:54:07
2276744,0,19-07 07:54:08
1691769,0,19-07 07:54:09
3333920,0,19-07 07:54:10
1857640,0,19-07 07:54:11
397079,356,19-07 07:54:12
423871,712,19-07 07:54:13
704305,1424,19-07 07:54:14
614897,0,19-07 07:54:15
1642327,0,19-07 07:54:16
2160288,0,19-07 07:54:17
1516834,0,19-07 07:54:18
1878030,0,19-07 07:54:19
1890574,0,19-07 07:54:20
1779048,0,19-07 07:54:21
2141776,0,19-07 07:54:22
2873300,0,19-07 07:54:23
2200252,0,19-07 07:54:24
2034764,0,19-07 07:54:25
1891605,0,19-07 07:54:26
2631187,0,19-07 07:54:27
2921243,0,19-07 07:54:28
2099085,0,19-07 07:54:29
1681995,0,19-07 07:54:30
2022308,0,19-07 07:54:31
2233597,0,19-07 07:54:32
2705454,0,19-07 07:54:33
2907083,712,19-07 07:54:34
2477683,1068,19-07 07:54:35
2353535,356,19-07 07:54:36
2614751,356,19-07 07:54:37
2442982,0,19-07 07:54:38
3403378,0,19-07 07:54:39
1576715,0,19-07 07:54:40
348485,0,19-07 07:54:41
414156,1068,19-07 07:54:42
636240,356,19-07 07:54:43
361392,356,19-07 07:54:44
1322168,0,19-07 07:54:45
1399882,0,19-07 07:54:46
2166455,0,19-07 07:54:47
2313545,0,19-07 07:54:48
1796434,0,19-07 07:54:49
2972908,0,19-07 07:54:50
2833728,0,19-07 07:54:51
2649325,0,19-07 07:54:52
2911228,0,19-07 07:54:53
2691385,0,19-07 07:54:54
2975689,0,19-07 07:54:55
1970808,0,19-07 07:54:56
1568118,0,19-07 07:54:57
1520306,1424,19-07 07:54:58
2056587,0,19-07 07:54:59
2859911,0,19-07 07:55:00
1924636,0,19-07 07:55:01
2128672,0,19-07 07:55:02
1822087,0,19-07 07:55:03
1628127,0,19-07 07:55:04
2773448,0,19-07 07:55:05
2040498,712,19-07 07:55:06
1797712,0,19-07 07:55:07
4116475,0,19-07 07:55:08
2032857,356,19-07 07:55:09
442335,356,19-07 07:55:10
475250,2136,19-07 07:55:11
660171,356,19-07 07:55:12
1088544,0,19-07 07:55:13
2269384,0,19-07 07:55:14
2002251,0,19-07 07:55:15
2459207,0,19-07 07:55:16
2349065,0,19-07 07:55:17
2614928,0,19-07 07:55:18
2444560,0,19-07 07:55:19
2420308,0,19-07 07:55:20
2062791,0,19-07 07:55:21
2727521,0,19-07 07:55:22
2379893,0,19-07 07:55:23
2184756,0,19-07 07:55:24
1750336,0,19-07 07:55:25
1006685,0,19-07 07:55:26
2270397,0,19-07 07:55:27
2541356,0,19-07 07:55:28
1835182,0,19-07 07:55:29
2416195,712,19-07 07:55:30
2893433,0,19-07 07:55:31
2735249,0,19-07 07:55:32
2725048,0,19-07 07:55:33
1835564,0,19-07 07:55:34
1952957,356,19-07 07:55:35
3513978,0,19-07 07:55:36
1533519,0,19-07 07:55:37
371745,712,19-07 07:55:38
467386,1780,19-07 07:55:39
552168,356,19-07 07:55:40
1084058,0,19-07 07:55:41
1855882,0,19-07 07:55:42
2054563,0,19-07 07:55:43
1721535,0,19-07 07:55:44
1912780,0,19-07 07:55:45
2987206,0,19-07 07:55:46
2658196,0,19-07 07:55:47
2788860,0,19-07 07:55:48
2615835,0,19-07 07:55:49
3011329,0,19-07 07:55:50
3222877,0,19-07 07:55:51
2399876,0,19-07 07:55:52
1528817,0,19-07 07:55:53
2159647,0,19-07 07:55:54
2814685,0,19-07 07:55:55
2014647,0,19-07 07:55:56
