"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain37-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 07:53:37 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 07:53:37
0,0,19-07 07:53:38
0,0,19-07 07:53:39
0,0,19-07 07:53:40
0,0,19-07 07:53:41
0,0,19-07 07:53:42
0,0,19-07 07:53:43
0,0,19-07 07:53:44
0,0,19-07 07:53:45
0,0,19-07 07:53:46
1247904,0,19-07 07:53:47
6708868,0,19-07 07:53:48
6694400,0,19-07 07:53:49
5419688,0,19-07 07:53:50
3620742,0,19-07 07:53:51
2593385,1780,19-07 07:53:52
4399971,356,19-07 07:53:53
4235331,712,19-07 07:53:54
5053986,0,19-07 07:53:55
3370561,356,19-07 07:53:56
2634101,712,19-07 07:53:57
796064,356,19-07 07:53:58
1625322,0,19-07 07:53:59
2743248,0,19-07 07:54:00
4733462,0,19-07 07:54:01
4965939,0,19-07 07:54:02
3040794,0,19-07 07:54:03
4456739,0,19-07 07:54:04
1356129,0,19-07 07:54:05
2286089,0,19-07 07:54:06
4754191,0,19-07 07:54:07
2324812,712,19-07 07:54:08
3788763,356,19-07 07:54:09
4718562,356,19-07 07:54:10
1771271,1068,19-07 07:54:11
705487,712,19-07 07:54:12
1459552,356,19-07 07:54:13
3629560,0,19-07 07:54:14
4793558,0,19-07 07:54:15
5092397,0,19-07 07:54:16
3361504,0,19-07 07:54:17
4372024,0,19-07 07:54:18
3442585,0,19-07 07:54:19
3187696,712,19-07 07:54:20
3180514,356,19-07 07:54:21
3405473,1068,19-07 07:54:22
4645234,0,19-07 07:54:23
4737921,712,19-07 07:54:24
412552,712,19-07 07:54:25
739679,712,19-07 07:54:26
1804695,0,19-07 07:54:27
5182594,0,19-07 07:54:28
5759252,0,19-07 07:54:29
3624175,0,19-07 07:54:30
2937652,0,19-07 07:54:31
4376575,0,19-07 07:54:32
2852094,1780,19-07 07:54:33
4408638,0,19-07 07:54:34
3450874,712,19-07 07:54:35
3486184,712,19-07 07:54:36
3099365,356,19-07 07:54:37
3152760,356,19-07 07:54:38
857228,0,19-07 07:54:39
1138948,0,19-07 07:54:40
3128033,0,19-07 07:54:41
2917120,0,19-07 07:54:42
3168116,0,19-07 07:54:43
3129040,0,19-07 07:54:44
4964935,0,19-07 07:54:45
5150286,0,19-07 07:54:46
1828193,1424,19-07 07:54:47
3377897,712,19-07 07:54:48
3477358,0,19-07 07:54:49
2831282,712,19-07 07:54:50
3178039,356,19-07 07:54:51
3606608,0,19-07 07:54:52
2990657,712,19-07 07:54:53
466706,356,19-07 07:54:54
714214,356,19-07 07:54:55
2900981,0,19-07 07:54:56
2239270,0,19-07 07:54:57
4420078,0,19-07 07:54:58
3328044,0,19-07 07:54:59
2522468,0,19-07 07:55:00
3984283,0,19-07 07:55:01
3459001,0,19-07 07:55:02
2096589,0,19-07 07:55:03
3423163,0,19-07 07:55:04
4229436,1068,19-07 07:55:05
3244861,0,19-07 07:55:06
2045412,712,19-07 07:55:07
4934428,712,19-07 07:55:08
637619,356,19-07 07:55:09
921259,1068,19-07 07:55:10
3083372,0,19-07 07:55:11
4687871,0,19-07 07:55:12
2559368,0,19-07 07:55:13
3739648,0,19-07 07:55:14
3043197,0,19-07 07:55:15
4342913,0,19-07 07:55:16
3173691,0,19-07 07:55:17
3820992,712,19-07 07:55:18
4455401,0,19-07 07:55:19
4042525,356,19-07 07:55:20
4175960,712,19-07 07:55:21
4675752,0,19-07 07:55:22
599977,1780,19-07 07:55:23
881030,356,19-07 07:55:24
3531332,0,19-07 07:55:25
3313334,0,19-07 07:55:26
3878356,0,19-07 07:55:27
3858791,0,19-07 07:55:28
3618497,0,19-07 07:55:29
3769345,356,19-07 07:55:30
4231269,712,19-07 07:55:31
3728740,712,19-07 07:55:32
2932206,0,19-07 07:55:33
4174418,0,19-07 07:55:34
4875855,0,19-07 07:55:35
475265,712,19-07 07:55:36
745326,1780,19-07 07:55:37
1955647,0,19-07 07:55:38
3112904,0,19-07 07:55:39
3746086,0,19-07 07:55:40
4146777,0,19-07 07:55:41
4493555,0,19-07 07:55:42
3763518,0,19-07 07:55:43
2458042,0,19-07 07:55:44
5120536,0,19-07 07:55:45
4627562,1068,19-07 07:55:46
4084933,1068,19-07 07:55:47
4682668,712,19-07 07:55:48
663599,356,19-07 07:55:49
924159,356,19-07 07:55:50
2986924,0,19-07 07:55:51
3877215,0,19-07 07:55:52
4996816,0,19-07 07:55:53
3550340,0,19-07 07:55:54
4898240,0,19-07 07:55:55
3007474,0,19-07 07:55:56
4902285,0,19-07 07:55:57
5533009,1068,19-07 07:55:58
6720609,0,19-07 07:55:59
6438129,712,19-07 07:56:00
1175947,1424,19-07 07:56:01
2795596,0,19-07 07:56:02
7477946,0,19-07 07:56:03
7404857,0,19-07 07:56:04
8244556,0,19-07 07:56:05
6234419,1780,19-07 07:56:06
8277758,356,19-07 07:56:07
