"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain4-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 07:53:36 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 07:53:36
0,0,19-07 07:53:37
0,0,19-07 07:53:38
0,0,19-07 07:53:39
0,0,19-07 07:53:40
0,0,19-07 07:53:41
0,0,19-07 07:53:42
0,0,19-07 07:53:43
0,0,19-07 07:53:44
0,0,19-07 07:53:45
0,0,19-07 07:53:46
246637,0,19-07 07:53:47
3040632,0,19-07 07:53:48
3134863,0,19-07 07:53:49
2390558,0,19-07 07:53:50
1872708,0,19-07 07:53:51
1805736,0,19-07 07:53:52
2966076,0,19-07 07:53:53
2510922,0,19-07 07:53:54
2535779,0,19-07 07:53:55
2888745,0,19-07 07:53:56
2283180,0,19-07 07:53:57
1676391,0,19-07 07:53:58
1915548,356,19-07 07:53:59
1958318,0,19-07 07:54:00
1755481,0,19-07 07:54:01
1675838,0,19-07 07:54:02
1785619,0,19-07 07:54:03
2574790,0,19-07 07:54:04
1724519,712,19-07 07:54:05
2462581,356,19-07 07:54:06
1500840,1068,19-07 07:54:07
2137839,712,19-07 07:54:08
2433639,0,19-07 07:54:09
3347618,0,19-07 07:54:10
971474,356,19-07 07:54:11
362832,356,19-07 07:54:12
487984,1068,19-07 07:54:13
517457,712,19-07 07:54:14
1447071,0,19-07 07:54:15
2161748,0,19-07 07:54:16
1952107,0,19-07 07:54:17
1910407,0,19-07 07:54:18
2457570,0,19-07 07:54:19
1512708,0,19-07 07:54:20
2183176,0,19-07 07:54:21
2770240,0,19-07 07:54:22
2330367,0,19-07 07:54:23
2475786,0,19-07 07:54:24
1975526,0,19-07 07:54:25
2295289,0,19-07 07:54:26
2492755,0,19-07 07:54:27
1657934,0,19-07 07:54:28
1483957,712,19-07 07:54:29
2047196,0,19-07 07:54:30
2251453,0,19-07 07:54:31
2289054,0,19-07 07:54:32
1717838,0,19-07 07:54:33
2480504,1424,19-07 07:54:34
2424764,356,19-07 07:54:35
3046683,0,19-07 07:54:36
1793527,1068,19-07 07:54:37
2997993,0,19-07 07:54:38
3409071,0,19-07 07:54:39
561256,1424,19-07 07:54:40
343159,356,19-07 07:54:41
712521,356,19-07 07:54:42
742915,0,19-07 07:54:43
2455212,0,19-07 07:54:44
2192610,0,19-07 07:54:45
2135013,0,19-07 07:54:46
2811726,0,19-07 07:54:47
2893224,0,19-07 07:54:48
2174500,0,19-07 07:54:49
2011795,0,19-07 07:54:50
2248661,0,19-07 07:54:51
2304526,0,19-07 07:54:52
2278210,0,19-07 07:54:53
2805295,0,19-07 07:54:54
2063319,0,19-07 07:54:55
1058892,356,19-07 07:54:56
1443538,356,19-07 07:54:57
2323063,0,19-07 07:54:58
1732143,0,19-07 07:54:59
2547912,0,19-07 07:55:00
3168351,356,19-07 07:55:01
2345949,0,19-07 07:55:02
3021924,0,19-07 07:55:03
1530953,356,19-07 07:55:04
1408890,0,19-07 07:55:05
2297530,0,19-07 07:55:06
3142702,0,19-07 07:55:07
798634,0,19-07 07:55:08
438219,356,19-07 07:55:09
596684,1780,19-07 07:55:10
508183,0,19-07 07:55:11
776273,0,19-07 07:55:12
2370048,0,19-07 07:55:13
2374643,0,19-07 07:55:14
1964610,0,19-07 07:55:15
2355994,0,19-07 07:55:16
2244548,0,19-07 07:55:17
2154176,0,19-07 07:55:18
2488840,0,19-07 07:55:19
2549704,0,19-07 07:55:20
2726308,0,19-07 07:55:21
3054479,0,19-07 07:55:22
2955263,0,19-07 07:55:23
1972145,0,19-07 07:55:24
1408430,0,19-07 07:55:25
1947429,0,19-07 07:55:26
2480925,0,19-07 07:55:27
1334634,0,19-07 07:55:28
1790560,0,19-07 07:55:29
2147160,0,19-07 07:55:30
2247004,356,19-07 07:55:31
2050503,712,19-07 07:55:32
2032271,0,19-07 07:55:33
2281417,356,19-07 07:55:34
2864247,0,19-07 07:55:35
3146111,712,19-07 07:55:36
544468,1780,19-07 07:55:37
271503,0,19-07 07:55:38
612471,356,19-07 07:55:39
297009,356,19-07 07:55:40
911870,0,19-07 07:55:41
2669649,0,19-07 07:55:42
1592197,0,19-07 07:55:43
2067607,0,19-07 07:55:44
1977734,0,19-07 07:55:45
2367448,0,19-07 07:55:46
2209376,0,19-07 07:55:47
2201080,0,19-07 07:55:48
1864522,0,19-07 07:55:49
2324106,0,19-07 07:55:50
2172169,0,19-07 07:55:51
2914461,0,19-07 07:55:52
2042848,0,19-07 07:55:53
1970194,0,19-07 07:55:54
