"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain22-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 07:53:37 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 07:53:37
0,0,19-07 07:53:38
0,0,19-07 07:53:39
0,0,19-07 07:53:40
0,0,19-07 07:53:41
0,0,19-07 07:53:42
0,0,19-07 07:53:43
0,0,19-07 07:53:44
0,0,19-07 07:53:45
0,0,19-07 07:53:46
0,0,19-07 07:53:47
264084,0,19-07 07:53:48
3233395,0,19-07 07:53:49
3655820,0,19-07 07:53:50
3015080,0,19-07 07:53:51
2942668,0,19-07 07:53:52
2376412,0,19-07 07:53:53
1680909,0,19-07 07:53:54
2289766,0,19-07 07:53:55
3589806,0,19-07 07:53:56
3628274,0,19-07 07:53:57
1825288,356,19-07 07:53:58
3241245,712,19-07 07:53:59
3563521,0,19-07 07:54:00
2739894,0,19-07 07:54:01
2501617,356,19-07 07:54:02
3091235,1424,19-07 07:54:03
2323981,712,19-07 07:54:04
4227250,712,19-07 07:54:05
467790,356,19-07 07:54:06
414411,356,19-07 07:54:07
684034,356,19-07 07:54:08
571470,356,19-07 07:54:09
2177776,0,19-07 07:54:10
2421235,0,19-07 07:54:11
2693111,0,19-07 07:54:12
4436494,0,19-07 07:54:13
2774188,0,19-07 07:54:14
2553862,0,19-07 07:54:15
2382737,0,19-07 07:54:16
3098483,0,19-07 07:54:17
2438851,0,19-07 07:54:18
2640363,0,19-07 07:54:19
983081,1780,19-07 07:54:20
1666778,0,19-07 07:54:21
2795260,0,19-07 07:54:22
3258566,0,19-07 07:54:23
3357597,712,19-07 07:54:24
3187786,356,19-07 07:54:25
2183858,0,19-07 07:54:26
3627946,356,19-07 07:54:27
3229696,0,19-07 07:54:28
410132,712,19-07 07:54:29
449018,356,19-07 07:54:30
651066,1780,19-07 07:54:31
2599322,0,19-07 07:54:32
3137008,0,19-07 07:54:33
3816669,0,19-07 07:54:34
3917560,0,19-07 07:54:35
2639643,0,19-07 07:54:36
3188092,0,19-07 07:54:37
3816457,0,19-07 07:54:38
2770904,0,19-07 07:54:39
3124458,712,19-07 07:54:40
3027107,0,19-07 07:54:41
2750184,0,19-07 07:54:42
3260465,356,19-07 07:54:43
3092596,356,19-07 07:54:44
2787654,1424,19-07 07:54:45
2814918,356,19-07 07:54:46
2450338,356,19-07 07:54:47
499784,1068,19-07 07:54:48
733426,356,19-07 07:54:49
1750645,0,19-07 07:54:50
2066413,0,19-07 07:54:51
2463639,0,19-07 07:54:52
2792238,0,19-07 07:54:53
3135764,0,19-07 07:54:54
2767865,0,19-07 07:54:55
2739719,0,19-07 07:54:56
3843498,0,19-07 07:54:57
2753082,0,19-07 07:54:58
1697151,0,19-07 07:54:59
1821547,1068,19-07 07:55:00
2776534,0,19-07 07:55:01
2472213,0,19-07 07:55:02
2766298,0,19-07 07:55:03
2581271,0,19-07 07:55:04
2654330,0,19-07 07:55:05
3151222,712,19-07 07:55:06
2431861,0,19-07 07:55:07
3521974,0,19-07 07:55:08
444619,356,19-07 07:55:09
426426,1780,19-07 07:55:10
706286,712,19-07 07:55:11
599766,0,19-07 07:55:12
1992536,0,19-07 07:55:13
2190035,0,19-07 07:55:14
2473558,0,19-07 07:55:15
2806237,0,19-07 07:55:16
4173160,0,19-07 07:55:17
2880015,0,19-07 07:55:18
3355098,0,19-07 07:55:19
3654089,0,19-07 07:55:20
2317563,0,19-07 07:55:21
2397415,712,19-07 07:55:22
3734280,0,19-07 07:55:23
3488827,712,19-07 07:55:24
2440944,1068,19-07 07:55:25
4345078,0,19-07 07:55:26
3243513,712,19-07 07:55:27
3889881,0,19-07 07:55:28
515135,1068,19-07 07:55:29
466348,712,19-07 07:55:30
575551,356,19-07 07:55:31
1270080,0,19-07 07:55:32
2906953,0,19-07 07:55:33
2203813,0,19-07 07:55:34
2854986,0,19-07 07:55:35
3637216,0,19-07 07:55:36
3932662,0,19-07 07:55:37
3461541,0,19-07 07:55:38
4151002,0,19-07 07:55:39
2944899,0,19-07 07:55:40
1825996,0,19-07 07:55:41
2498888,0,19-07 07:55:42
3644912,0,19-07 07:55:43
2131486,0,19-07 07:55:44
3034165,0,19-07 07:55:45
2844441,356,19-07 07:55:46
2784013,356,19-07 07:55:47
2549516,0,19-07 07:55:48
3701024,0,19-07 07:55:49
504927,1068,19-07 07:55:50
282080,1068,19-07 07:55:51
718940,712,19-07 07:55:52
682071,0,19-07 07:55:53
3243480,0,19-07 07:55:54
3186720,0,19-07 07:55:55
3390226,0,19-07 07:55:56
3630956,0,19-07 07:55:57
4531671,0,19-07 07:55:58
4768911,0,19-07 07:55:59
4113947,0,19-07 07:56:00
2921247,0,19-07 07:56:01
5169486,0,19-07 07:56:02
