"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain24-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N tun0 --bits --output /tmp/dstat.csv",,,,"Date:","19 Jul 2017 07:53:38 UTC"
"net/tun0",,"system"
"recv","send","time"
0,0,19-07 07:53:38
0,0,19-07 07:53:39
0,0,19-07 07:53:40
0,0,19-07 07:53:41
0,0,19-07 07:53:42
0,0,19-07 07:53:43
0,0,19-07 07:53:44
0,0,19-07 07:53:45
0,0,19-07 07:53:46
0,0,19-07 07:53:47
0,0,19-07 07:53:48
0,0,19-07 07:53:49
170113,0,19-07 07:53:50
1854174,0,19-07 07:53:51
4393419,0,19-07 07:53:52
3815528,0,19-07 07:53:53
4535944,0,19-07 07:53:54
5690393,0,19-07 07:53:55
3118186,1068,19-07 07:53:56
2356432,356,19-07 07:53:57
3729595,0,19-07 07:53:58
3623333,0,19-07 07:53:59
3653583,712,19-07 07:54:00
2678270,712,19-07 07:54:01
3875822,356,19-07 07:54:02
660294,1068,19-07 07:54:03
852336,356,19-07 07:54:04
2429436,0,19-07 07:54:05
2747646,0,19-07 07:54:06
4828329,0,19-07 07:54:07
3955586,0,19-07 07:54:08
3861113,0,19-07 07:54:09
3224859,0,19-07 07:54:10
2176149,0,19-07 07:54:11
3266107,0,19-07 07:54:12
4152920,0,19-07 07:54:13
3571734,712,19-07 07:54:14
3176283,0,19-07 07:54:15
5232763,0,19-07 07:54:16
649895,2136,19-07 07:54:17
836010,356,19-07 07:54:18
3483910,0,19-07 07:54:19
3019783,0,19-07 07:54:20
4057166,0,19-07 07:54:21
3954865,0,19-07 07:54:22
3951786,0,19-07 07:54:23
4135395,0,19-07 07:54:24
2228877,0,19-07 07:54:25
3495564,0,19-07 07:54:26
3523393,0,19-07 07:54:27
2786397,356,19-07 07:54:28
4730624,0,19-07 07:54:29
2757226,1068,19-07 07:54:30
859463,1424,19-07 07:54:31
2895613,0,19-07 07:54:32
4029580,0,19-07 07:54:33
4471480,0,19-07 07:54:34
3205921,0,19-07 07:54:35
2621105,0,19-07 07:54:36
3759472,0,19-07 07:54:37
3340015,712,19-07 07:54:38
4231604,0,19-07 07:54:39
4094036,356,19-07 07:54:40
3202251,356,19-07 07:54:41
3397109,0,19-07 07:54:42
4760838,0,19-07 07:54:43
1046214,2136,19-07 07:54:44
986369,356,19-07 07:54:45
2844663,0,19-07 07:54:46
3186363,0,19-07 07:54:47
4278188,0,19-07 07:54:48
4142226,0,19-07 07:54:49
4542999,0,19-07 07:54:50
3542542,0,19-07 07:54:51
2668499,712,19-07 07:54:52
3724038,0,19-07 07:54:53
5718254,1068,19-07 07:54:54
4489097,0,19-07 07:54:55
4537206,712,19-07 07:54:56
454276,1068,19-07 07:54:57
749760,356,19-07 07:54:58
1775294,356,19-07 07:54:59
3773114,0,19-07 07:55:00
4110226,0,19-07 07:55:01
4067257,0,19-07 07:55:02
4413710,0,19-07 07:55:03
3010797,0,19-07 07:55:04
2773922,0,19-07 07:55:05
3950056,0,19-07 07:55:06
4550024,712,19-07 07:55:07
3830772,0,19-07 07:55:08
3590064,1068,19-07 07:55:09
1682645,356,19-07 07:55:10
561666,712,19-07 07:55:11
584438,0,19-07 07:55:12
4055597,0,19-07 07:55:13
3534421,0,19-07 07:55:14
3207564,0,19-07 07:55:15
3816669,0,19-07 07:55:16
5136535,0,19-07 07:55:17
2591545,712,19-07 07:55:18
4574278,0,19-07 07:55:19
4115552,0,19-07 07:55:20
3471721,356,19-07 07:55:21
2952148,0,19-07 07:55:22
3856612,356,19-07 07:55:23
419749,712,19-07 07:55:24
785893,1780,19-07 07:55:25
1323606,0,19-07 07:55:26
4060580,0,19-07 07:55:27
5363662,0,19-07 07:55:28
4845008,0,19-07 07:55:29
4298407,0,19-07 07:55:30
4161585,0,19-07 07:55:31
2932106,0,19-07 07:55:32
5540542,0,19-07 07:55:33
4734787,1068,19-07 07:55:34
4093793,1068,19-07 07:55:35
5086399,0,19-07 07:55:36
860031,1068,19-07 07:55:37
1533689,356,19-07 07:55:38
3507801,0,19-07 07:55:39
2622954,0,19-07 07:55:40
3747340,0,19-07 07:55:41
3693583,0,19-07 07:55:42
4348497,0,19-07 07:55:43
3746314,0,19-07 07:55:44
1843059,1068,19-07 07:55:45
4346755,0,19-07 07:55:46
3834804,356,19-07 07:55:47
3853421,712,19-07 07:55:48
4953091,0,19-07 07:55:49
2491047,1780,19-07 07:55:50
902003,356,19-07 07:55:51
2238724,0,19-07 07:55:52
4298655,0,19-07 07:55:53
5325989,0,19-07 07:55:54
4617780,0,19-07 07:55:55
6582014,0,19-07 07:55:56
2258773,356,19-07 07:55:57
4350465,712,19-07 07:55:58
5052176,1068,19-07 07:55:59
5962105,712,19-07 07:56:00
6494422,356,19-07 07:56:01
1215612,712,19-07 07:56:02
3266885,0,19-07 07:56:03
