"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain29-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","09 Dec 2017 21:26:44 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,09-12 21:26:44
0,0,09-12 21:26:45
235,95,09-12 21:26:46
0,0,09-12 21:26:47
0,0,09-12 21:26:48
0,0,09-12 21:26:49
70,0,09-12 21:26:50
0,0,09-12 21:26:51
0,0,09-12 21:26:52
0,0,09-12 21:26:53
423761,0,09-12 21:26:54
1409248,95,09-12 21:26:55
1409735,0,09-12 21:26:56
1412088,0,09-12 21:26:57
1411657,0,09-12 21:26:58
1410425,0,09-12 21:26:59
1408351,0,09-12 21:27:00
1413759,0,09-12 21:27:01
1420555,0,09-12 21:27:02
1426269,0,09-12 21:27:03
1396099,0,09-12 21:27:04
1420297,95,09-12 21:27:05
1408886,0,09-12 21:27:06
1403285,0,09-12 21:27:07
1403130,0,09-12 21:27:08
1413897,0,09-12 21:27:09
1403511,0,09-12 21:27:10
1406509,42,09-12 21:27:11
1356240,1476,09-12 21:27:12
1386330,0,09-12 21:27:13
962991,255,09-12 21:27:14
1408017,0,09-12 21:27:15
1405176,0,09-12 21:27:16
1413991,0,09-12 21:27:17
1427678,0,09-12 21:27:18
1423924,0,09-12 21:27:19
1389975,749,09-12 21:27:20
1370070,765,09-12 21:27:21
1403635,510,09-12 21:27:22
1402910,255,09-12 21:27:23
1391733,0,09-12 21:27:24
1385841,0,09-12 21:27:25
1385767,510,09-12 21:27:26
1361905,510,09-12 21:27:27
1331976,255,09-12 21:27:28
1384117,0,09-12 21:27:29
1374084,0,09-12 21:27:30
1361579,0,09-12 21:27:31
1364340,0,09-12 21:27:32
1378809,765,09-12 21:27:33
1274573,765,09-12 21:27:34
1264509,255,09-12 21:27:35
1080381,0,09-12 21:27:36
1398285,0,09-12 21:27:37
1407124,0,09-12 21:27:38
1342242,42,09-12 21:27:39
1366639,0,09-12 21:27:40
1416216,0,09-12 21:27:41
1410289,0,09-12 21:27:42
1409918,0,09-12 21:27:43
1409184,95,09-12 21:27:44
1410109,0,09-12 21:27:45
1412133,0,09-12 21:27:46
1410544,0,09-12 21:27:47
1410497,0,09-12 21:27:48
1411494,0,09-12 21:27:49
1420175,42,09-12 21:27:50
1421550,0,09-12 21:27:51
1400722,0,09-12 21:27:52
1424825,0,09-12 21:27:53
1411889,95,09-12 21:27:54
1403420,0,09-12 21:27:55
1398633,0,09-12 21:27:56
1403607,0,09-12 21:27:57
1393156,0,09-12 21:27:58
1385467,0,09-12 21:27:59
1324556,1450,09-12 21:28:00
1376303,0,09-12 21:28:01
929602,0,09-12 21:28:02
1391349,0,09-12 21:28:03
1386870,0,09-12 21:28:04
1403996,42,09-12 21:28:05
1425905,0,09-12 21:28:06
1406890,0,09-12 21:28:07
1369510,749,09-12 21:28:08
1370798,255,09-12 21:28:09
1404439,255,09-12 21:28:10
1381322,0,09-12 21:28:11
1420124,255,09-12 21:28:12
1384435,0,09-12 21:28:13
1398983,0,09-12 21:28:14
1357413,1020,09-12 21:28:15
1334949,510,09-12 21:28:16
1391176,247,09-12 21:28:17
1355971,0,09-12 21:28:18
1371284,0,09-12 21:28:19
1381730,0,09-12 21:28:20
1384270,0,09-12 21:28:21
1337128,1572,09-12 21:28:22
1246679,255,09-12 21:28:23
1045353,0,09-12 21:28:24
1387708,0,09-12 21:28:25
1400804,0,09-12 21:28:26
1399975,0,09-12 21:28:27
1288500,0,09-12 21:28:28
1405261,0,09-12 21:28:29
1404158,0,09-12 21:28:30
1393656,0,09-12 21:28:31
1402969,137,09-12 21:28:32
1397728,0,09-12 21:28:33
1382818,0,09-12 21:28:34
1380345,0,09-12 21:28:35
1393416,0,09-12 21:28:36
1394890,0,09-12 21:28:37
1409326,0,09-12 21:28:38
1422597,0,09-12 21:28:39
1360421,0,09-12 21:28:40
1403978,0,09-12 21:28:41
1400501,95,09-12 21:28:42
1390334,0,09-12 21:28:43
1394661,0,09-12 21:28:44
1398510,0,09-12 21:28:45
1382952,0,09-12 21:28:46
1392321,0,09-12 21:28:47
1324854,478,09-12 21:28:48
1358026,247,09-12 21:28:49
938505,255,09-12 21:28:50
1407864,0,09-12 21:28:51
1390275,0,09-12 21:28:52
1400649,0,09-12 21:28:53
1419954,42,09-12 21:28:54
1404418,0,09-12 21:28:55
1356909,749,09-12 21:28:56
1362883,1020,09-12 21:28:57
1332100,42,09-12 21:28:58
1328045,255,09-12 21:28:59
1416819,255,09-12 21:29:00
1384410,255,09-12 21:29:01
1398738,255,09-12 21:29:02
1389871,0,09-12 21:29:03
1360990,510,09-12 21:29:04
1339556,255,09-12 21:29:05
1379977,0,09-12 21:29:06
1385999,0,09-12 21:29:07
1384536,0,09-12 21:29:08
1389885,0,09-12 21:29:09
1359395,1530,09-12 21:29:10
1273685,255,09-12 21:29:11
1060483,0,09-12 21:29:12
1400539,0,09-12 21:29:13
1408063,0,09-12 21:29:14
1399543,0,09-12 21:29:15
1305869,0,09-12 21:29:16
1407081,0,09-12 21:29:17
1409642,0,09-12 21:29:18
1409656,0,09-12 21:29:19
1403315,95,09-12 21:29:20
1411731,0,09-12 21:29:21
1368815,0,09-12 21:29:22
1402339,0,09-12 21:29:23
1401407,0,09-12 21:29:24
1408516,42,09-12 21:29:25
1412438,0,09-12 21:29:26
1391135,0,09-12 21:29:27
1397245,0,09-12 21:29:28
1399509,0,09-12 21:29:29
1385927,95,09-12 21:29:30
1393191,0,09-12 21:29:31
1383164,0,09-12 21:29:32
1399005,0,09-12 21:29:33
1383420,0,09-12 21:29:34
1386145,0,09-12 21:29:35
1352091,520,09-12 21:29:36
1389683,486,09-12 21:29:37
957397,510,09-12 21:29:38
1400385,0,09-12 21:29:39
1385055,0,09-12 21:29:40
1389300,0,09-12 21:29:41
1415662,0,09-12 21:29:42
1405903,0,09-12 21:29:43
1363444,749,09-12 21:29:44
1376500,0,09-12 21:29:45
1372564,0,09-12 21:29:46
1404469,255,09-12 21:29:47
1418459,255,09-12 21:29:48
1382032,255,09-12 21:29:49
1393893,510,09-12 21:29:50
1380227,0,09-12 21:29:51
1366198,1062,09-12 21:29:52
1316187,510,09-12 21:29:53
1387229,0,09-12 21:29:54
1386232,0,09-12 21:29:55
1384541,0,09-12 21:29:56
1389033,0,09-12 21:29:57
1360044,1530,09-12 21:29:58
1269647,255,09-12 21:29:59
1071579,0,09-12 21:30:00
1325096,0,09-12 21:30:01
1362069,0,09-12 21:30:02
1350968,0,09-12 21:30:03
1307641,0,09-12 21:30:04
1408227,0,09-12 21:30:05
1413124,0,09-12 21:30:06
1409919,0,09-12 21:30:07
1410805,95,09-12 21:30:08
1408606,0,09-12 21:30:09
1410273,0,09-12 21:30:10
1405821,0,09-12 21:30:11
1410901,0,09-12 21:30:12
1411361,0,09-12 21:30:13
1410739,42,09-12 21:30:14
1418423,0,09-12 21:30:15
1413876,0,09-12 21:30:16
1410263,0,09-12 21:30:17
1411966,137,09-12 21:30:18
1403965,0,09-12 21:30:19
1402921,0,09-12 21:30:20
1408318,0,09-12 21:30:21
1405158,0,09-12 21:30:22
1400592,0,09-12 21:30:23
1344463,239,09-12 21:30:24
1397523,0,09-12 21:30:25
960579,0,09-12 21:30:26
1407999,0,09-12 21:30:27
1402704,0,09-12 21:30:28
1405833,0,09-12 21:30:29
1423561,0,09-12 21:30:30
1425887,0,09-12 21:30:31
1401235,239,09-12 21:30:32
1371935,510,09-12 21:30:33
1387307,255,09-12 21:30:34
1400680,510,09-12 21:30:35
1416643,255,09-12 21:30:36
1378061,255,09-12 21:30:37
1397136,255,09-12 21:30:38
1353768,0,09-12 21:30:39
1386802,757,09-12 21:30:40
1362308,494,09-12 21:30:41
1385905,0,09-12 21:30:42
1395828,0,09-12 21:30:43
1384977,0,09-12 21:30:44
1391146,42,09-12 21:30:45
1364505,1572,09-12 21:30:46
1260110,255,09-12 21:30:47
1096655,0,09-12 21:30:48
1403789,0,09-12 21:30:49
1405570,0,09-12 21:30:50
1399914,0,09-12 21:30:51
1309177,0,09-12 21:30:52
1409083,0,09-12 21:30:53
1411479,0,09-12 21:30:54
1411785,0,09-12 21:30:55
1407317,95,09-12 21:30:56
1411493,0,09-12 21:30:57
1408889,0,09-12 21:30:58
1408827,0,09-12 21:30:59
1410901,0,09-12 21:31:00
1408893,0,09-12 21:31:01
1420561,0,09-12 21:31:02
1426992,0,09-12 21:31:03
1325963,0,09-12 21:31:04
1415394,0,09-12 21:31:05
1413906,95,09-12 21:31:06
1401647,0,09-12 21:31:07
1403855,0,09-12 21:31:08
1409447,0,09-12 21:31:09
1404165,0,09-12 21:31:10
1404096,0,09-12 21:31:11
1355687,775,09-12 21:31:12
1385073,247,09-12 21:31:13
964758,0,09-12 21:31:14
1403643,0,09-12 21:31:15
1402593,0,09-12 21:31:16
1410194,0,09-12 21:31:17
1427736,42,09-12 21:31:18
1424362,0,09-12 21:31:19
1402429,749,09-12 21:31:20
1400180,765,09-12 21:31:21
1419856,255,09-12 21:31:22
1383173,0,09-12 21:31:23
1417390,510,09-12 21:31:24
1385164,0,09-12 21:31:25
1395608,255,09-12 21:31:26
1368961,765,09-12 21:31:27
1330255,247,09-12 21:31:28
1408291,0,09-12 21:31:29
1387073,0,09-12 21:31:30
1384930,0,09-12 21:31:31
1383238,0,09-12 21:31:32
1390282,0,09-12 21:31:33
1355753,1530,09-12 21:31:34
1266581,255,09-12 21:31:35
997880,0,09-12 21:31:36
1397041,0,09-12 21:31:37
1400727,42,09-12 21:31:38
1408073,0,09-12 21:31:39
1296975,0,09-12 21:31:40
1418717,0,09-12 21:31:41
1406926,0,09-12 21:31:42
1409788,0,09-12 21:31:43
1399701,95,09-12 21:31:44
1408368,0,09-12 21:31:45
1406910,0,09-12 21:31:46
1404294,0,09-12 21:31:47
1408946,0,09-12 21:31:48
1406676,0,09-12 21:31:49
1417602,0,09-12 21:31:50
1412596,0,09-12 21:31:51
1391960,0,09-12 21:31:52
1409310,0,09-12 21:31:53
1402662,95,09-12 21:31:54
1404788,0,09-12 21:31:55
1402892,0,09-12 21:31:56
1408315,0,09-12 21:31:57
1406055,0,09-12 21:31:58
1405710,0,09-12 21:31:59
1356804,520,09-12 21:32:00
1396725,0,09-12 21:32:01
960785,510,09-12 21:32:02
1400637,0,09-12 21:32:03
1401765,0,09-12 21:32:04
1396309,42,09-12 21:32:05
1426191,0,09-12 21:32:06
1425302,0,09-12 21:32:07
1393719,749,09-12 21:32:08
1349637,765,09-12 21:32:09
1388045,255,09-12 21:32:10
1374089,0,09-12 21:32:11
1408468,255,09-12 21:32:12
1385164,255,09-12 21:32:13
1375960,255,09-12 21:32:14
1348618,765,09-12 21:32:15
1317574,255,09-12 21:32:16
1404351,0,09-12 21:32:17
1387452,0,09-12 21:32:18
1378539,0,09-12 21:32:19
1344859,0,09-12 21:32:20
1388303,0,09-12 21:32:21
1336272,1530,09-12 21:32:22
1235765,255,09-12 21:32:23
1172198,0,09-12 21:32:24
1397164,0,09-12 21:32:25
1379831,0,09-12 21:32:26
1370842,0,09-12 21:32:27
1295133,0,09-12 21:32:28
1409529,42,09-12 21:32:29
1378633,0,09-12 21:32:30
1397425,0,09-12 21:32:31
1408582,95,09-12 21:32:32
1411969,0,09-12 21:32:33
1409916,0,09-12 21:32:34
1406972,0,09-12 21:32:35
1411015,0,09-12 21:32:36
1411542,0,09-12 21:32:37
1419644,0,09-12 21:32:38
1423846,0,09-12 21:32:39
1418856,0,09-12 21:32:40
1430597,0,09-12 21:32:41
1413625,95,09-12 21:32:42
1403150,0,09-12 21:32:43
