"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain21-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","08 Dec 2017 01:09:26 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,08-12 01:09:26
0,0,08-12 01:09:27
95,95,08-12 01:09:28
0,0,08-12 01:09:29
0,0,08-12 01:09:30
0,0,08-12 01:09:31
0,0,08-12 01:09:32
42,42,08-12 01:09:33
0,0,08-12 01:09:34
0,0,08-12 01:09:35
0,0,08-12 01:09:36
95,95,08-12 01:09:37
0,0,08-12 01:09:38
0,0,08-12 01:09:39
0,0,08-12 01:09:40
0,0,08-12 01:09:41
0,0,08-12 01:09:42
0,0,08-12 01:09:43
0,0,08-12 01:09:44
0,0,08-12 01:09:45
0,0,08-12 01:09:46
95,95,08-12 01:09:47
0,0,08-12 01:09:48
0,0,08-12 01:09:49
487408,0,08-12 01:09:50
1689382,0,08-12 01:09:51
1334458,42,08-12 01:09:52
1294476,0,08-12 01:09:53
1400117,0,08-12 01:09:54
1405316,0,08-12 01:09:55
1387915,0,08-12 01:09:56
1380052,95,08-12 01:09:57
1383130,0,08-12 01:09:58
1405226,0,08-12 01:09:59
1409008,0,08-12 01:10:00
1403029,0,08-12 01:10:01
1408236,0,08-12 01:10:02
1392288,0,08-12 01:10:03
1380953,0,08-12 01:10:04
1398350,0,08-12 01:10:05
1378133,0,08-12 01:10:06
1412272,95,08-12 01:10:07
1394874,0,08-12 01:10:08
1392224,0,08-12 01:10:09
1400088,0,08-12 01:10:10
1409871,0,08-12 01:10:11
1394279,42,08-12 01:10:12
1362323,0,08-12 01:10:13
1380027,1434,08-12 01:10:14
1102774,0,08-12 01:10:15
1239867,255,08-12 01:10:16
1401179,0,08-12 01:10:17
1400955,0,08-12 01:10:18
1404848,0,08-12 01:10:19
1367487,0,08-12 01:10:20
1412846,749,08-12 01:10:21
1369709,0,08-12 01:10:22
1360508,765,08-12 01:10:23
1397290,510,08-12 01:10:24
1408508,255,08-12 01:10:25
1386954,0,08-12 01:10:26
1394186,510,08-12 01:10:27
1374848,0,08-12 01:10:28
1341827,510,08-12 01:10:29
1342499,247,08-12 01:10:30
1388270,0,08-12 01:10:31
1381595,0,08-12 01:10:32
1372993,0,08-12 01:10:33
1376629,0,08-12 01:10:34
1360377,1004,08-12 01:10:35
1263261,510,08-12 01:10:36
1101021,255,08-12 01:10:37
1079063,0,08-12 01:10:38
1390554,0,08-12 01:10:39
1385400,0,08-12 01:10:40
1271275,42,08-12 01:10:41
1417612,0,08-12 01:10:42
1385758,0,08-12 01:10:43
1408548,0,08-12 01:10:44
1406436,0,08-12 01:10:45
1398068,0,08-12 01:10:46
1408368,95,08-12 01:10:47
1404261,0,08-12 01:10:48
1401169,0,08-12 01:10:49
1397759,0,08-12 01:10:50
1368057,0,08-12 01:10:51
1384243,42,08-12 01:10:52
1339819,0,08-12 01:10:53
1332267,0,08-12 01:10:54
1416428,0,08-12 01:10:55
1406004,0,08-12 01:10:56
1376384,95,08-12 01:10:57
1399193,0,08-12 01:10:58
1409413,0,08-12 01:10:59
1399638,0,08-12 01:11:00
1358954,0,08-12 01:11:01
1340516,1434,08-12 01:11:02
1365147,0,08-12 01:11:03
949053,255,08-12 01:11:04
1405146,0,08-12 01:11:05
1383882,0,08-12 01:11:06
1394301,0,08-12 01:11:07
