"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain1-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","08 Dec 2017 01:09:22 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,08-12 01:09:22
0,0,08-12 01:09:23
0,0,08-12 01:09:24
0,0,08-12 01:09:25
0,0,08-12 01:09:26
42,42,08-12 01:09:27
0,0,08-12 01:09:28
0,0,08-12 01:09:29
0,0,08-12 01:09:30
0,0,08-12 01:09:31
95,95,08-12 01:09:32
0,0,08-12 01:09:33
0,0,08-12 01:09:34
0,0,08-12 01:09:35
0,0,08-12 01:09:36
0,0,08-12 01:09:37
0,0,08-12 01:09:38
0,0,08-12 01:09:39
0,0,08-12 01:09:40
0,0,08-12 01:09:41
95,95,08-12 01:09:42
0,0,08-12 01:09:43
319173,0,08-12 01:09:44
1190533,0,08-12 01:09:45
1351825,0,08-12 01:09:46
1297346,0,08-12 01:09:47
1405676,0,08-12 01:09:48
1408711,0,08-12 01:09:49
1408940,42,08-12 01:09:50
1408582,95,08-12 01:09:51
1410228,0,08-12 01:09:52
1410154,0,08-12 01:09:53
1407443,0,08-12 01:09:54
1411139,0,08-12 01:09:55
1408342,0,08-12 01:09:56
1401335,0,08-12 01:09:57
1427242,0,08-12 01:09:58
1400553,0,08-12 01:09:59
1415672,0,08-12 01:10:00
1415210,95,08-12 01:10:01
1403843,0,08-12 01:10:02
1401524,0,08-12 01:10:03
1406371,0,08-12 01:10:04
1377399,0,08-12 01:10:05
1399577,42,08-12 01:10:06
1358035,1434,08-12 01:10:07
1355674,0,08-12 01:10:08
961896,0,08-12 01:10:09
1391907,0,08-12 01:10:10
1374705,0,08-12 01:10:11
1386852,0,08-12 01:10:12
1419613,0,08-12 01:10:13
1407862,0,08-12 01:10:14
1357565,749,08-12 01:10:15
1358108,765,08-12 01:10:16
1371642,0,08-12 01:10:17
1375445,510,08-12 01:10:18
1401672,255,08-12 01:10:19
1354441,255,08-12 01:10:20
1380662,0,08-12 01:10:21
1377133,0,08-12 01:10:22
1335626,510,08-12 01:10:23
1323784,757,08-12 01:10:24
1381199,42,08-12 01:10:25
1378360,0,08-12 01:10:26
1381773,0,08-12 01:10:27
1370431,0,08-12 01:10:28
1309559,1275,08-12 01:10:29
1254432,255,08-12 01:10:30
1287331,255,08-12 01:10:31
1399124,0,08-12 01:10:32
1400187,0,08-12 01:10:33
1388396,0,08-12 01:10:34
1288190,0,08-12 01:10:35
1407139,42,08-12 01:10:36
1409507,0,08-12 01:10:37
1407796,0,08-12 01:10:38
1374714,0,08-12 01:10:39
1368651,0,08-12 01:10:40
1383056,95,08-12 01:10:41
1373619,0,08-12 01:10:42
1395514,0,08-12 01:10:43
1395022,0,08-12 01:10:44
1380329,0,08-12 01:10:45
1387885,0,08-12 01:10:46
1292731,0,08-12 01:10:47
1394205,0,08-12 01:10:48
1385045,0,08-12 01:10:49
1383406,0,08-12 01:10:50
1374071,95,08-12 01:10:51
1380342,0,08-12 01:10:52
1412544,0,08-12 01:10:53
1377447,0,08-12 01:10:54
1355385,0,08-12 01:10:55
1386260,1434,08-12 01:10:56
959420,0,08-12 01:10:57
1382289,0,08-12 01:10:58
1391337,0,08-12 01:10:59
1388010,42,08-12 01:11:00
1402326,0,08-12 01:11:01
1393943,0,08-12 01:11:02
1357963,0,08-12 01:11:03
1374554,0,08-12 01:11:04
1348430,765,08-12 01:11:05
1377053,1020,08-12 01:11:06
1366063,255,08-12 01:11:07
1365424,255,08-12 01:11:08
1380873,255,08-12 01:11:09
1379235,42,08-12 01:11:10
1366920,510,08-12 01:11:11
1342882,247,08-12 01:11:12
1387235,0,08-12 01:11:13
1378444,0,08-12 01:11:14
1385131,0,08-12 01:11:15
1375284,0,08-12 01:11:16
1367881,1259,08-12 01:11:17
1298919,255,08-12 01:11:18
992591,255,08-12 01:11:19
1225863,0,08-12 01:11:20
1385860,0,08-12 01:11:21
1393015,0,08-12 01:11:22
1293603,0,08-12 01:11:23
1391407,0,08-12 01:11:24
1402602,0,08-12 01:11:25
1392900,0,08-12 01:11:26
1376213,0,08-12 01:11:27
1391818,95,08-12 01:11:28
1404767,0,08-12 01:11:29
1410630,0,08-12 01:11:30
1373952,0,08-12 01:11:31
1378965,0,08-12 01:11:32
1379098,0,08-12 01:11:33
1378675,0,08-12 01:11:34
1383227,42,08-12 01:11:35
1377284,0,08-12 01:11:36
1413848,0,08-12 01:11:37
1405729,95,08-12 01:11:38
1395365,0,08-12 01:11:39
1401897,0,08-12 01:11:40
1405698,0,08-12 01:11:41
1387815,0,08-12 01:11:42
1386555,42,08-12 01:11:43
1325221,1434,08-12 01:11:44
1379236,0,08-12 01:11:45
952472,255,08-12 01:11:46
1375509,0,08-12 01:11:47
1403268,0,08-12 01:11:48
1404475,0,08-12 01:11:49
1424283,0,08-12 01:11:50
1414208,0,08-12 01:11:51
1389085,749,08-12 01:11:52
1355530,765,08-12 01:11:53
1385965,510,08-12 01:11:54
1376837,0,08-12 01:11:55
1403767,255,08-12 01:11:56
1371116,255,08-12 01:11:57
1368774,255,08-12 01:11:58
1344021,0,08-12 01:11:59
1310848,247,08-12 01:12:00
1382329,247,08-12 01:12:01
1374044,0,08-12 01:12:02
1376560,0,08-12 01:12:03
1373934,0,08-12 01:12:04
1376230,0,08-12 01:12:05
1343790,1530,08-12 01:12:06
1267920,247,08-12 01:12:07
950265,255,08-12 01:12:08
1399640,42,08-12 01:12:09
1392317,0,08-12 01:12:10
1388753,0,08-12 01:12:11
1265482,0,08-12 01:12:12
1357632,0,08-12 01:12:13
1400505,0,08-12 01:12:14
1398327,0,08-12 01:12:15
1394942,0,08-12 01:12:16
1405600,95,08-12 01:12:17
1410273,0,08-12 01:12:18
1410330,0,08-12 01:12:19
1396779,0,08-12 01:12:20
1408236,0,08-12 01:12:21
1401645,42,08-12 01:12:22
1390636,0,08-12 01:12:23
1402432,0,08-12 01:12:24
1406871,0,08-12 01:12:25
1410408,0,08-12 01:12:26
1391688,95,08-12 01:12:27
1400507,0,08-12 01:12:28
1401129,0,08-12 01:12:29
1409430,0,08-12 01:12:30
1390754,0,08-12 01:12:31
1353101,1434,08-12 01:12:32
1361170,0,08-12 01:12:33
929993,255,08-12 01:12:34
1386453,0,08-12 01:12:35
1386693,0,08-12 01:12:36
1381245,0,08-12 01:12:37
1408332,0,08-12 01:12:38
1413823,0,08-12 01:12:39
1406375,749,08-12 01:12:40
1385650,0,08-12 01:12:41
1364543,1020,08-12 01:12:42
1401218,255,08-12 01:12:43
1406669,297,08-12 01:12:44
1379026,255,08-12 01:12:45
1390887,255,08-12 01:12:46
1380227,0,08-12 01:12:47
1363528,255,08-12 01:12:48
1347954,502,08-12 01:12:49
1376115,0,08-12 01:12:50
1386255,0,08-12 01:12:51
1384758,0,08-12 01:12:52
1387649,0,08-12 01:12:53
1353184,1530,08-12 01:12:54
1254870,255,08-12 01:12:55
884947,0,08-12 01:12:56
