"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain34-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","08 Dec 2017 08:44:01 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,08-12 08:44:01
0,0,08-12 08:44:02
0,0,08-12 08:44:03
0,0,08-12 08:44:04
0,0,08-12 08:44:05
42,42,08-12 08:44:06
0,0,08-12 08:44:07
0,0,08-12 08:44:08
0,0,08-12 08:44:09
0,0,08-12 08:44:10
95,95,08-12 08:44:11
0,0,08-12 08:44:12
0,0,08-12 08:44:13
0,0,08-12 08:44:14
0,0,08-12 08:44:15
0,0,08-12 08:44:16
0,0,08-12 08:44:17
0,0,08-12 08:44:18
0,0,08-12 08:44:19
0,0,08-12 08:44:20
95,95,08-12 08:44:21
0,0,08-12 08:44:22
0,0,08-12 08:44:23
0,0,08-12 08:44:24
0,0,08-12 08:44:25
0,0,08-12 08:44:26
42,42,08-12 08:44:27
1298920,0,08-12 08:44:28
1340493,0,08-12 08:44:29
1280191,0,08-12 08:44:30
1400808,95,08-12 08:44:31
1411426,0,08-12 08:44:32
1397409,0,08-12 08:44:33
1381436,0,08-12 08:44:34
1367607,0,08-12 08:44:35
1384318,42,08-12 08:44:36
1381672,0,08-12 08:44:37
1373833,0,08-12 08:44:38
1381257,0,08-12 08:44:39
1367431,0,08-12 08:44:40
1379875,95,08-12 08:44:41
1408010,0,08-12 08:44:42
1395610,0,08-12 08:44:43
1398544,0,08-12 08:44:44
1358238,0,08-12 08:44:45
1345649,0,08-12 08:44:46
1374708,0,08-12 08:44:47
1373544,0,08-12 08:44:48
1357302,0,08-12 08:44:49
1369091,42,08-12 08:44:50
1342074,828,08-12 08:44:51
1380159,247,08-12 08:44:52
949188,510,08-12 08:44:53
1406919,0,08-12 08:44:54
1364901,0,08-12 08:44:55
1374989,0,08-12 08:44:56
1354231,0,08-12 08:44:57
1373528,0,08-12 08:44:58
1381373,510,08-12 08:44:59
1330889,255,08-12 08:45:00
1346379,0,08-12 08:45:01
1372539,255,08-12 08:45:02
1383339,0,08-12 08:45:03
1375579,42,08-12 08:45:04
1389178,0,08-12 08:45:05
1369810,0,08-12 08:45:06
1367258,0,08-12 08:45:07
1331871,0,08-12 08:45:08
1377799,0,08-12 08:45:09
1367715,0,08-12 08:45:10
1364997,95,08-12 08:45:11
1353665,0,08-12 08:45:12
1284382,1514,08-12 08:45:13
1243718,255,08-12 08:45:14
806055,255,08-12 08:45:15
1387054,0,08-12 08:45:16
1366562,0,08-12 08:45:17
1381117,0,08-12 08:45:18
1253113,0,08-12 08:45:19
1360615,0,08-12 08:45:20
1398569,0,08-12 08:45:21
1368927,0,08-12 08:45:22
1389070,0,08-12 08:45:23
1380583,95,08-12 08:45:24
1358681,0,08-12 08:45:25
1362803,0,08-12 08:45:26
1367464,0,08-12 08:45:27
1382370,42,08-12 08:45:28
1372610,0,08-12 08:45:29
1297882,0,08-12 08:45:30
1386315,0,08-12 08:45:31
1390848,0,08-12 08:45:32
1419266,0,08-12 08:45:33
1405308,95,08-12 08:45:34
1362722,0,08-12 08:45:35
1401339,0,08-12 08:45:36
1392120,0,08-12 08:45:37
1392528,0,08-12 08:45:38
1383588,0,08-12 08:45:39
1332820,1434,08-12 08:45:40
1365012,0,08-12 08:45:41
955740,255,08-12 08:45:42
1392582,0,08-12 08:45:43
1401090,0,08-12 08:45:44
1411268,42,08-12 08:45:45
1419385,0,08-12 08:45:46
1380295,0,08-12 08:45:47
1356196,749,08-12 08:45:48
1364337,1020,08-12 08:45:49
1385573,0,08-12 08:45:50
1371954,0,08-12 08:45:51
1409547,0,08-12 08:45:52
1379040,0,08-12 08:45:53
1377616,255,08-12 08:45:54
1321521,0,08-12 08:45:55
1315038,510,08-12 08:45:56
1365625,247,08-12 08:45:57
1377125,0,08-12 08:45:58
1337239,0,08-12 08:45:59
1378643,0,08-12 08:46:00
1380544,0,08-12 08:46:01
1279370,1530,08-12 08:46:02
1265780,255,08-12 08:46:03
982032,255,08-12 08:46:04
1379409,0,08-12 08:46:05
1393188,0,08-12 08:46:06
1383269,0,08-12 08:46:07
1256550,42,08-12 08:46:08
1329031,0,08-12 08:46:09
1347519,0,08-12 08:46:10
1375296,0,08-12 08:46:11
1335112,0,08-12 08:46:12
1388948,95,08-12 08:46:13
1380420,0,08-12 08:46:14
1394648,0,08-12 08:46:15
1380440,0,08-12 08:46:16
1395379,0,08-12 08:46:17
1388168,0,08-12 08:46:18
1370844,0,08-12 08:46:19
1406025,0,08-12 08:46:20
1361280,0,08-12 08:46:21
1398988,0,08-12 08:46:22
1390077,95,08-12 08:46:23
1399874,0,08-12 08:46:24
1401555,0,08-12 08:46:25
1398981,0,08-12 08:46:26
1386839,0,08-12 08:46:27
1404516,42,08-12 08:46:28
1342477,1203,08-12 08:46:29
1275185,247,08-12 08:46:30
1051679,255,08-12 08:46:31
1401330,0,08-12 08:46:32
1392277,0,08-12 08:46:33
1387526,0,08-12 08:46:34
1393336,0,08-12 08:46:35
1391268,0,08-12 08:46:36
1363699,749,08-12 08:46:37
1333257,1020,08-12 08:46:38
1371603,255,08-12 08:46:39
1350092,0,08-12 08:46:40
1331540,255,08-12 08:46:41
1363194,0,08-12 08:46:42
1365162,0,08-12 08:46:43
1333596,0,08-12 08:46:44
1309828,510,08-12 08:46:45
1383754,0,08-12 08:46:46
1333818,42,08-12 08:46:47
1357021,0,08-12 08:46:48
1369383,0,08-12 08:46:49
1379285,0,08-12 08:46:50
1275698,1530,08-12 08:46:51
1251500,255,08-12 08:46:52
1026631,239,08-12 08:46:53
1343614,0,08-12 08:46:54
1386782,0,08-12 08:46:55
1390018,0,08-12 08:46:56
1293056,0,08-12 08:46:57
1405388,0,08-12 08:46:58
1396737,0,08-12 08:46:59
1385564,0,08-12 08:47:00
1387452,0,08-12 08:47:01
1384633,95,08-12 08:47:02
1387922,0,08-12 08:47:03
1365628,0,08-12 08:47:04
1367940,0,08-12 08:47:05
1344308,0,08-12 08:47:06
1369852,0,08-12 08:47:07
1412358,0,08-12 08:47:08
1400812,0,08-12 08:47:09
1393640,0,08-12 08:47:10
1407567,0,08-12 08:47:11
1397920,95,08-12 08:47:12
1399604,0,08-12 08:47:13
1363269,0,08-12 08:47:14
1399845,0,08-12 08:47:15
1367117,0,08-12 08:47:16
1287319,42,08-12 08:47:17
1339075,1442,08-12 08:47:18
1057297,0,08-12 08:47:19
1236575,255,08-12 08:47:20
1398189,0,08-12 08:47:21
1355343,0,08-12 08:47:22
1373197,0,08-12 08:47:23
1411617,0,08-12 08:47:24
1399110,0,08-12 08:47:25
1376355,42,08-12 08:47:26
1350857,255,08-12 08:47:27
1396305,0,08-12 08:47:28
1414436,510,08-12 08:47:29
1369688,0,08-12 08:47:30
1361228,0,08-12 08:47:31
1366945,0,08-12 08:47:32
1299238,0,08-12 08:47:33
1241478,502,08-12 08:47:34
1371413,0,08-12 08:47:35
1363789,0,08-12 08:47:36
1372833,0,08-12 08:47:37
1339422,0,08-12 08:47:38
1350463,765,08-12 08:47:39
1273428,765,08-12 08:47:40
1280127,255,08-12 08:47:41
1002062,0,08-12 08:47:42
1373045,0,08-12 08:47:43
1384965,0,08-12 08:47:44
1334063,0,08-12 08:47:45
1297777,0,08-12 08:47:46
