"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain56-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","11 Dec 2017 21:23:48 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,11-12 21:23:48
70,0,11-12 21:23:49
0,0,11-12 21:23:50
95,95,11-12 21:23:51
1083162,28532,11-12 21:23:52
1352300,33726,11-12 21:23:53
1352960,33792,11-12 21:23:54
1335350,28722,11-12 21:23:55
1352960,34452,11-12 21:23:56
1352894,35766,11-12 21:23:57
1351512,30252,11-12 21:23:58
1352960,35928,11-12 21:23:59
1351178,29724,11-12 21:24:00
1352329,35669,11-12 21:24:01
1352960,41064,11-12 21:24:02
1352300,36180,11-12 21:24:03
1351640,33540,11-12 21:24:04
1352300,33594,11-12 21:24:05
1350848,25740,11-12 21:24:06
1352960,35706,11-12 21:24:07
1352828,34728,11-12 21:24:08
1352894,35058,11-12 21:24:09
1352960,39204,11-12 21:24:10
1352857,32897,11-12 21:24:11
1352300,33330,11-12 21:24:12
1351574,26940,11-12 21:24:13
1352630,33210,11-12 21:24:14
1351640,24300,11-12 21:24:15
1352696,28866,11-12 21:24:16
1352168,26532,11-12 21:24:17
1352828,27402,11-12 21:24:18
1352300,30228,11-12 21:24:19
1352696,33882,11-12 21:24:20
1352989,39035,11-12 21:24:21
1352828,35520,11-12 21:24:22
1352828,32868,11-12 21:24:23
1353030,38886,11-12 21:24:24
1352300,34782,11-12 21:24:25
1352894,36300,11-12 21:24:26
1352936,36234,11-12 21:24:27
1352960,38808,11-12 21:24:28
1352960,35322,11-12 21:24:29
1352964,33828,11-12 21:24:30
1352989,33503,11-12 21:24:31
1352366,34056,11-12 21:24:32
1352960,35970,11-12 21:24:33
1352894,34584,11-12 21:24:34
1352960,34848,11-12 21:24:35
1352960,36432,11-12 21:24:36
1352960,36366,11-12 21:24:37
1351376,22704,11-12 21:24:38
1350254,19272,11-12 21:24:39
1352894,36378,11-12 21:24:40
1352329,29687,11-12 21:24:41
1353978,36678,11-12 21:24:42
1352168,30162,11-12 21:24:43
1352960,34980,11-12 21:24:44
1352960,35574,11-12 21:24:45
1352762,31164,11-12 21:24:46
1350588,23892,11-12 21:24:47
1352894,31548,11-12 21:24:48
1350848,26202,11-12 21:24:49
1352630,30318,11-12 21:24:50
1352828,33132,11-12 21:24:51
1352461,31577,11-12 21:24:52
1352762,31020,11-12 21:24:53
1352894,33960,11-12 21:24:54
1352498,33000,11-12 21:24:55
