"Dstat 0.7.3 CSV output"
"Author:","Dag Wieers <dag@wieers.com>",,,,"URL:","http://dag.wieers.com/home-made/dstat/"
"Host:","chain23-sink",,,,"User:","root"
"Cmdline:","dstat --net --time -N intf2 --bits --output /tmp/dstat.csv",,,,"Date:","11 Dec 2017 21:02:51 UTC"
"net/intf2",,"system"
"recv","send","time"
0,0,11-12 21:02:51
0,0,11-12 21:02:52
0,0,11-12 21:02:53
677014,18578,11-12 21:02:54
1352395,31049,11-12 21:02:55
1331596,23718,11-12 21:02:56
1352960,27744,11-12 21:02:57
1352960,32550,11-12 21:02:58
1352894,33606,11-12 21:02:59
1353186,33246,11-12 21:03:00
1352960,34650,11-12 21:03:01
1352234,32802,11-12 21:03:02
1352234,33012,11-12 21:03:03
1352960,35508,11-12 21:03:04
1353055,35801,11-12 21:03:05
1352960,35640,11-12 21:03:06
1352960,35574,11-12 21:03:07
1352960,35640,11-12 21:03:08
1352960,35376,11-12 21:03:09
1352960,35850,11-12 21:03:10
1352960,35574,11-12 21:03:11
1352960,35574,11-12 21:03:12
1352960,35574,11-12 21:03:13
1352960,35574,11-12 21:03:14
1353055,35405,11-12 21:03:15
1352960,33594,11-12 21:03:16
1352894,35214,11-12 21:03:17
1352960,36762,11-12 21:03:18
1352894,34914,11-12 21:03:19
1352630,34320,11-12 21:03:20
1352168,29898,11-12 21:03:21
1350848,29568,11-12 21:03:22
1351112,29040,11-12 21:03:23
1352300,35574,11-12 21:03:24
1352857,32645,11-12 21:03:25
1353072,35616,11-12 21:03:26
1352960,34914,11-12 21:03:27
1352960,34518,11-12 21:03:28
1352960,35706,11-12 21:03:29
1352894,36234,11-12 21:03:30
1352894,35178,11-12 21:03:31
1352960,35784,11-12 21:03:32
1352960,33924,11-12 21:03:33
1352234,32934,11-12 21:03:34
1353055,35141,11-12 21:03:35
1352960,35904,11-12 21:03:36
1352960,35574,11-12 21:03:37
1352960,35574,11-12 21:03:38
1352960,35508,11-12 21:03:39
1352960,34662,11-12 21:03:40
1352960,35442,11-12 21:03:41
1352894,35718,11-12 21:03:42
1352960,35706,11-12 21:03:43
1352894,34122,11-12 21:03:44
1352923,34031,11-12 21:03:45
1352828,33684,11-12 21:03:46
1352300,33396,11-12 21:03:47
1352234,32616,11-12 21:03:48
1351508,25224,11-12 21:03:49
1350188,24750,11-12 21:03:50
1352300,34728,11-12 21:03:51
1352960,35178,11-12 21:03:52
1352894,34848,11-12 21:03:53
1352960,34254,11-12 21:03:54
1352828,34002,11-12 21:03:55
1353055,35801,11-12 21:03:56
1352168,30966,11-12 21:03:57
1352828,33354,11-12 21:03:58
1351376,27654,11-12 21:03:59
1352870,32790,11-12 21:04:00
1352432,31110,11-12 21:04:01
1351640,30030,11-12 21:04:02
1352960,35640,11-12 21:04:03
1351706,30492,11-12 21:04:04
1353582,32256,11-12 21:04:05
1351735,28565,11-12 21:04:06
1348472,14730,11-12 21:04:07
1350848,24102,11-12 21:04:08
1352432,29118,11-12 21:04:09
